weapon_id,unit_id,name,weapon_type,attacks,skill,strength,ap,damage,keywords,hit_modifier,wound_modifier,reroll_hits,reroll_wounds,lethal_hits,sustained_hits,devastating_wounds,source_file
9782-7a59-9b65-21e4:purifying-flame,9782-7a59-9b65-21e4,Purifying Flame,ranged,3,3+,4,-2,1,"Anti-Infantry 2+, Ignores Cover, Psychic",,,,,,,,Imperium - Grey Knights.cat
9782-7a59-9b65-21e4:➤-heavy-plasma-cannon---standard,9782-7a59-9b65-21e4,➤ Heavy plasma cannon - standard,ranged,D3,3+,7,-2,2,Blast,,,,,,,,Imperium - Grey Knights.cat
9782-7a59-9b65-21e4:➤-heavy-plasma-cannon---supercharge,9782-7a59-9b65-21e4,➤ Heavy plasma cannon - supercharge,ranged,D3,3+,8,-3,2,"Blast, Hazardous",,,,,,,,Imperium - Grey Knights.cat
9782-7a59-9b65-21e4:combi-weapon,9782-7a59-9b65-21e4,Combi-weapon,ranged,1,3+,4,0,1,"Anti-infantry 4+, Devastating Wounds, Rapid Fire 1",,,,,,,,Imperium - Grey Knights.cat
2a2d-1f49-9373-4084:servo-arm,2a2d-1f49-9373-4084,Servo-arm,melee,1,3+,8,-2,3,Extra Attacks,,,,,,,,Imperium - Grey Knights.cat
2a2d-1f49-9373-4084:omnissian-power-axe,2a2d-1f49-9373-4084,Omnissian power axe,melee,4,3+,6,-2,2,-,,,,,,,,Imperium - Grey Knights.cat
2a2d-1f49-9373-4084:nemesis-mace,2a2d-1f49-9373-4084,Nemesis mace,melee,5,2+,6,-3,3,"Anti-Character 2+, Precision, Psychic",,,,,,,,Imperium - Grey Knights.cat
2a2d-1f49-9373-4084:➤-nemesis-greatsword---strike,2a2d-1f49-9373-4084,➤ Nemesis greatsword - strike,melee,5,2+,10,-2,D6,Psychic,,,,,,,,Imperium - Grey Knights.cat
2a2d-1f49-9373-4084:➤-nemesis-greatsword---sweep,2a2d-1f49-9373-4084,➤ Nemesis greatsword - sweep,melee,10,2+,5,-1,1,Psychic,,,,,,,,Imperium - Grey Knights.cat
2a2d-1f49-9373-4084:nemesis-force-weapon,2a2d-1f49-9373-4084,Nemesis force weapon,melee,5,2+,6,-2,2,Psychic,,,,,,,,Imperium - Grey Knights.cat
2a2d-1f49-9373-4084:nemesis-flail,2a2d-1f49-9373-4084,Nemesis flail,melee,10,2+,5,-1,2,Psychic,,,,,,,,Imperium - Grey Knights.cat
2a2d-1f49-9373-4084:nemesis-daemon-greathammer,2a2d-1f49-9373-4084,Nemesis daemon greathammer,melee,5,3+,14,-3,D6+1,Psychic,,,,,,,,Imperium - Grey Knights.cat
2a2d-1f49-9373-4084:dreadnought-combat-weapon,2a2d-1f49-9373-4084,Dreadnought combat weapon,melee,5,3+,12,-2,3,-,,,,,,,,Imperium - Grey Knights.cat
2a2d-1f49-9373-4084:dreadfists,2a2d-1f49-9373-4084,Dreadfists,melee,6,2+,6,-1,1,-,,,,,,,,Imperium - Grey Knights.cat
2a2d-1f49-9373-4084:crozius-arcanum,2a2d-1f49-9373-4084,Crozius arcanum,melee,5,2+,6,-1,2,-,,,,,,,,Imperium - Grey Knights.cat
2a2d-1f49-9373-4084:close-combat-weapon,2a2d-1f49-9373-4084,Close combat weapon,melee,5,3+,4,0,1,-,,,,,,,,Imperium - Grey Knights.cat
2a2d-1f49-9373-4084:grav-pistol,2a2d-1f49-9373-4084,Grav-pistol,ranged,1,2+,4,-1,2,"Anti-Vehicle 2+, Pistol",,,,,,,,Imperium - Grey Knights.cat
2a2d-1f49-9373-4084:sublimator,2a2d-1f49-9373-4084,Sublimator,ranged,2,3+,9,-4,D6,"Melta 4, Psychic, Twin-linked",,,,,,,,Imperium - Grey Knights.cat
2a2d-1f49-9373-4084:heavy-psycannon,2a2d-1f49-9373-4084,Heavy psycannon,ranged,6,3+,10,-2,3,"Ignores Cover, Psychic",,,,,,,,Imperium - Grey Knights.cat
2a2d-1f49-9373-4084:heavy-incinerator,2a2d-1f49-9373-4084,Heavy incinerator,ranged,2D6,N/A,6,-1,1,"Ignores Cover, Torrent",,,,,,,,Imperium - Grey Knights.cat
2a2d-1f49-9373-4084:gatling-psilencer,2a2d-1f49-9373-4084,Gatling psilencer,ranged,12,3+,6,0,1,"Psychic, Sustained Hits 1",,,,,,,,Imperium - Grey Knights.cat
2a2d-1f49-9373-4084:vortex-of-doom,2a2d-1f49-9373-4084,Vortex of Doom,ranged,D6+3,3+,8,-2,2,"Blast, Psychic",,,,,,,,Imperium - Grey Knights.cat
2a2d-1f49-9373-4084:heavy-flamer,2a2d-1f49-9373-4084,Heavy flamer,ranged,D6,N/A,5,-1,1,"Ignores Cover, Torrent",,,,,,,,Imperium - Grey Knights.cat
2a2d-1f49-9373-4084:storm-bolter,2a2d-1f49-9373-4084,Storm bolter,ranged,2,2+,4,0,1,Rapid Fire 2,,,,,,,,Imperium - Grey Knights.cat
2a2d-1f49-9373-4084:psycannon,2a2d-1f49-9373-4084,Psycannon,ranged,3,2+,8,-1,2,Psychic,,,,,,,,Imperium - Grey Knights.cat
2a2d-1f49-9373-4084:psilencer,2a2d-1f49-9373-4084,Psilencer,ranged,6,2+,5,0,1,"Precision, Psychic, Sustained Hits 1",,,,,,,,Imperium - Grey Knights.cat
2a2d-1f49-9373-4084:incinerator,2a2d-1f49-9373-4084,Incinerator,ranged,D6,N/A,6,-1,1,"Ignores Cover, Torrent",,,,,,,,Imperium - Grey Knights.cat
2a2d-1f49-9373-4084:twin-lascannon,2a2d-1f49-9373-4084,Twin lascannon,ranged,1,3+,12,-3,D6+1,Twin-linked,,,,,,,,Imperium - Grey Knights.cat
2a2d-1f49-9373-4084:fragstorm-grenade-launcher,2a2d-1f49-9373-4084,Fragstorm grenade launcher,ranged,D6,3+,4,0,1,Blast,,,,,,,,Imperium - Grey Knights.cat
2a2d-1f49-9373-4084:forge-bolter,2a2d-1f49-9373-4084,Forge bolter,ranged,3,2+,5,-1,2,-,,,,,,,,Imperium - Grey Knights.cat
2a2d-1f49-9373-4084:assault-cannon,2a2d-1f49-9373-4084,Assault cannon,ranged,6,3+,6,0,1,Devastating Wounds,,,,,,,,Imperium - Grey Knights.cat
2a2d-1f49-9373-4084:purifying-flame,2a2d-1f49-9373-4084,Purifying Flame,ranged,3,3+,4,-2,1,"Anti-Infantry 2+, Ignores Cover, Psychic",,,,,,,,Imperium - Grey Knights.cat
2a2d-1f49-9373-4084:➤-heavy-plasma-cannon---standard,2a2d-1f49-9373-4084,➤ Heavy plasma cannon - standard,ranged,D3,3+,7,-2,2,Blast,,,,,,,,Imperium - Grey Knights.cat
2a2d-1f49-9373-4084:➤-heavy-plasma-cannon---supercharge,2a2d-1f49-9373-4084,➤ Heavy plasma cannon - supercharge,ranged,D3,3+,8,-3,2,"Blast, Hazardous",,,,,,,,Imperium - Grey Knights.cat
2a2d-1f49-9373-4084:combi-weapon,2a2d-1f49-9373-4084,Combi-weapon,ranged,1,3+,4,0,1,"Anti-infantry 4+, Devastating Wounds, Rapid Fire 1",,,,,,,,Imperium - Grey Knights.cat
e60e-8ccf-41b2-292e:servo-arm,e60e-8ccf-41b2-292e,Servo-arm,melee,1,3+,8,-2,3,Extra Attacks,,,,,,,,Imperium - Grey Knights.cat
e60e-8ccf-41b2-292e:omnissian-power-axe,e60e-8ccf-41b2-292e,Omnissian power axe,melee,4,3+,6,-2,2,-,,,,,,,,Imperium - Grey Knights.cat
e60e-8ccf-41b2-292e:nemesis-mace,e60e-8ccf-41b2-292e,Nemesis mace,melee,5,2+,6,-3,3,"Anti-Character 2+, Precision, Psychic",,,,,,,,Imperium - Grey Knights.cat
e60e-8ccf-41b2-292e:➤-nemesis-greatsword---strike,e60e-8ccf-41b2-292e,➤ Nemesis greatsword - strike,melee,5,2+,10,-2,D6,Psychic,,,,,,,,Imperium - Grey Knights.cat
e60e-8ccf-41b2-292e:➤-nemesis-greatsword---sweep,e60e-8ccf-41b2-292e,➤ Nemesis greatsword - sweep,melee,10,2+,5,-1,1,Psychic,,,,,,,,Imperium - Grey Knights.cat
e60e-8ccf-41b2-292e:nemesis-force-weapon,e60e-8ccf-41b2-292e,Nemesis force weapon,melee,5,2+,6,-2,2,Psychic,,,,,,,,Imperium - Grey Knights.cat
e60e-8ccf-41b2-292e:nemesis-flail,e60e-8ccf-41b2-292e,Nemesis flail,melee,10,2+,5,-1,2,Psychic,,,,,,,,Imperium - Grey Knights.cat
e60e-8ccf-41b2-292e:nemesis-daemon-greathammer,e60e-8ccf-41b2-292e,Nemesis daemon greathammer,melee,5,3+,14,-3,D6+1,Psychic,,,,,,,,Imperium - Grey Knights.cat
e60e-8ccf-41b2-292e:dreadnought-combat-weapon,e60e-8ccf-41b2-292e,Dreadnought combat weapon,melee,5,3+,12,-2,3,-,,,,,,,,Imperium - Grey Knights.cat
e60e-8ccf-41b2-292e:dreadfists,e60e-8ccf-41b2-292e,Dreadfists,melee,6,2+,6,-1,1,-,,,,,,,,Imperium - Grey Knights.cat
e60e-8ccf-41b2-292e:crozius-arcanum,e60e-8ccf-41b2-292e,Crozius arcanum,melee,5,2+,6,-1,2,-,,,,,,,,Imperium - Grey Knights.cat
e60e-8ccf-41b2-292e:close-combat-weapon,e60e-8ccf-41b2-292e,Close combat weapon,melee,5,3+,4,0,1,-,,,,,,,,Imperium - Grey Knights.cat
e60e-8ccf-41b2-292e:grav-pistol,e60e-8ccf-41b2-292e,Grav-pistol,ranged,1,2+,4,-1,2,"Anti-Vehicle 2+, Pistol",,,,,,,,Imperium - Grey Knights.cat
e60e-8ccf-41b2-292e:sublimator,e60e-8ccf-41b2-292e,Sublimator,ranged,2,3+,9,-4,D6,"Melta 4, Psychic, Twin-linked",,,,,,,,Imperium - Grey Knights.cat
e60e-8ccf-41b2-292e:heavy-psycannon,e60e-8ccf-41b2-292e,Heavy psycannon,ranged,6,3+,10,-2,3,"Ignores Cover, Psychic",,,,,,,,Imperium - Grey Knights.cat
e60e-8ccf-41b2-292e:heavy-incinerator,e60e-8ccf-41b2-292e,Heavy incinerator,ranged,2D6,N/A,6,-1,1,"Ignores Cover, Torrent",,,,,,,,Imperium - Grey Knights.cat
e60e-8ccf-41b2-292e:gatling-psilencer,e60e-8ccf-41b2-292e,Gatling psilencer,ranged,12,3+,6,0,1,"Psychic, Sustained Hits 1",,,,,,,,Imperium - Grey Knights.cat
e60e-8ccf-41b2-292e:vortex-of-doom,e60e-8ccf-41b2-292e,Vortex of Doom,ranged,D6+3,3+,8,-2,2,"Blast, Psychic",,,,,,,,Imperium - Grey Knights.cat
e60e-8ccf-41b2-292e:heavy-flamer,e60e-8ccf-41b2-292e,Heavy flamer,ranged,D6,N/A,5,-1,1,"Ignores Cover, Torrent",,,,,,,,Imperium - Grey Knights.cat
e60e-8ccf-41b2-292e:storm-bolter,e60e-8ccf-41b2-292e,Storm bolter,ranged,2,2+,4,0,1,Rapid Fire 2,,,,,,,,Imperium - Grey Knights.cat
e60e-8ccf-41b2-292e:psycannon,e60e-8ccf-41b2-292e,Psycannon,ranged,3,2+,8,-1,2,Psychic,,,,,,,,Imperium - Grey Knights.cat
e60e-8ccf-41b2-292e:psilencer,e60e-8ccf-41b2-292e,Psilencer,ranged,6,2+,5,0,1,"Precision, Psychic, Sustained Hits 1",,,,,,,,Imperium - Grey Knights.cat
e60e-8ccf-41b2-292e:incinerator,e60e-8ccf-41b2-292e,Incinerator,ranged,D6,N/A,6,-1,1,"Ignores Cover, Torrent",,,,,,,,Imperium - Grey Knights.cat
e60e-8ccf-41b2-292e:twin-lascannon,e60e-8ccf-41b2-292e,Twin lascannon,ranged,1,3+,12,-3,D6+1,Twin-linked,,,,,,,,Imperium - Grey Knights.cat
e60e-8ccf-41b2-292e:fragstorm-grenade-launcher,e60e-8ccf-41b2-292e,Fragstorm grenade launcher,ranged,D6,3+,4,0,1,Blast,,,,,,,,Imperium - Grey Knights.cat
e60e-8ccf-41b2-292e:forge-bolter,e60e-8ccf-41b2-292e,Forge bolter,ranged,3,2+,5,-1,2,-,,,,,,,,Imperium - Grey Knights.cat
e60e-8ccf-41b2-292e:assault-cannon,e60e-8ccf-41b2-292e,Assault cannon,ranged,6,3+,6,0,1,Devastating Wounds,,,,,,,,Imperium - Grey Knights.cat
e60e-8ccf-41b2-292e:purifying-flame,e60e-8ccf-41b2-292e,Purifying Flame,ranged,3,3+,4,-2,1,"Anti-Infantry 2+, Ignores Cover, Psychic",,,,,,,,Imperium - Grey Knights.cat
e60e-8ccf-41b2-292e:➤-heavy-plasma-cannon---standard,e60e-8ccf-41b2-292e,➤ Heavy plasma cannon - standard,ranged,D3,3+,7,-2,2,Blast,,,,,,,,Imperium - Grey Knights.cat
e60e-8ccf-41b2-292e:➤-heavy-plasma-cannon---supercharge,e60e-8ccf-41b2-292e,➤ Heavy plasma cannon - supercharge,ranged,D3,3+,8,-3,2,"Blast, Hazardous",,,,,,,,Imperium - Grey Knights.cat
e60e-8ccf-41b2-292e:combi-weapon,e60e-8ccf-41b2-292e,Combi-weapon,ranged,1,3+,4,0,1,"Anti-infantry 4+, Devastating Wounds, Rapid Fire 1",,,,,,,,Imperium - Grey Knights.cat
eecd-6976-6410-1e42:fist-of-dorn,eecd-6976-6410-1e42,Fist of Dorn,melee,5,2+,10,-3,3,Devastating Wounds,,,,,,,,Imperium - Imperial Fists.cat
5936-83d6-4e30-915c:hand-of-defiance,5936-83d6-4e30-915c,Hand of Defiance,melee,5,2+,12,-2,2,-,,,,,,,,Imperium - Imperial Fists.cat
5936-83d6-4e30-915c:artificer-grav-gun,5936-83d6-4e30-915c,Artificer Grav Gun,ranged,2,2+,5,-1,2,Anti-vehicle 2+,,,,,,,,Imperium - Imperial Fists.cat
59e3-5a97-f36d-5b94:fist-of-retribution,59e3-5a97-f36d-5b94,Fist of Retribution,melee,5,2+,8,-3,3,-,,,,,,,,Imperium - Imperial Fists.cat
59e3-5a97-f36d-5b94:dorn's-arrow,59e3-5a97-f36d-5b94,Dorn's Arrow,ranged,2,2+,5,-1,2,"Rapid Fire 2, Sustained Hits 1",,,,,,,,Imperium - Imperial Fists.cat
55fb-9c91-1a4f-3037:hekhtur's-pistol,55fb-9c91-1a4f-3037,Hekhtur's pistol,ranged,1,2+,5,-1,2,Pistol,,,,,,,,Imperium - Imperial Knights - Library.cat
55fb-9c91-1a4f-3037:close-combat-weapon,55fb-9c91-1a4f-3037,Close combat weapon,melee,2,2+,3,0,1,-,,,,,,,,Imperium - Imperial Knights - Library.cat
55fb-9c91-1a4f-3037:questoris-multi-laser,55fb-9c91-1a4f-3037,Questoris multi-laser,ranged,4,2+,6,0,1,Sustained Hits 1,,,,,,,,Imperium - Imperial Knights - Library.cat
55fb-9c91-1a4f-3037:➤-freedom's-hand---strike,55fb-9c91-1a4f-3037,➤ Freedom's Hand - strike,melee,5,2+,20,-3,9,Sustained Hits 1,,,,,,,,Imperium - Imperial Knights - Library.cat
55fb-9c91-1a4f-3037:➤-freedom's-hand---sweep,55fb-9c91-1a4f-3037,➤ Freedom's Hand - sweep,melee,10,2+,10,-2,3,Sustained Hits 1,,,,,,,,Imperium - Imperial Knights - Library.cat
55fb-9c91-1a4f-3037:➤-las-impulsor---high-intensity,55fb-9c91-1a4f-3037,➤ Las-impulsor - high intensity,ranged,D6,2+,14,-3,4,"Blast, Sustained Hits 1",,,,,,,,Imperium - Imperial Knights - Library.cat
55fb-9c91-1a4f-3037:➤-las-impulsor---low-intensity,55fb-9c91-1a4f-3037,➤ Las-impulsor - low intensity,ranged,2D6,2+,7,-1,2,"Blast, Sustained Hits 1",,,,,,,,Imperium - Imperial Knights - Library.cat
84c0-f59d-901a-e94f:questoris-multi-laser,84c0-f59d-901a-e94f,Questoris multi-laser,ranged,4,2+,6,0,1,Sustained Hits 1,,,,,,,,Imperium - Imperial Knights - Library.cat
84c0-f59d-901a-e94f:➤-freedom's-hand---strike,84c0-f59d-901a-e94f,➤ Freedom's Hand - strike,melee,5,2+,20,-3,9,Sustained Hits 1,,,,,,,,Imperium - Imperial Knights - Library.cat
84c0-f59d-901a-e94f:➤-freedom's-hand---sweep,84c0-f59d-901a-e94f,➤ Freedom's Hand - sweep,melee,10,2+,10,-2,3,Sustained Hits 1,,,,,,,,Imperium - Imperial Knights - Library.cat
84c0-f59d-901a-e94f:➤-las-impulsor---high-intensity,84c0-f59d-901a-e94f,➤ Las-impulsor - high intensity,ranged,D6,2+,14,-3,4,"Blast, Sustained Hits 1",,,,,,,,Imperium - Imperial Knights - Library.cat
84c0-f59d-901a-e94f:➤-las-impulsor---low-intensity,84c0-f59d-901a-e94f,➤ Las-impulsor - low intensity,ranged,2D6,2+,7,-1,2,"Blast, Sustained Hits 1",,,,,,,,Imperium - Imperial Knights - Library.cat
a41b-81a0-ca89-75c1:hekhtur's-pistol,a41b-81a0-ca89-75c1,Hekhtur's pistol,ranged,1,2+,5,-1,2,Pistol,,,,,,,,Imperium - Imperial Knights - Library.cat
a41b-81a0-ca89-75c1:close-combat-weapon,a41b-81a0-ca89-75c1,Close combat weapon,melee,2,2+,3,0,1,-,,,,,,,,Imperium - Imperial Knights - Library.cat
5bbd-c5d3-58d7-e391:questoris-heavy-stubber,5bbd-c5d3-58d7-e391,Questoris heavy stubber,ranged,3,3+,4,-1,1,Rapid Fire 3,,,,,,,,Imperium - Imperial Knights - Library.cat
5bbd-c5d3-58d7-e391:meltagun,5bbd-c5d3-58d7-e391,Meltagun,ranged,1,3+,9,-4,D6,Melta 2,,,,,,,,Imperium - Imperial Knights - Library.cat
5bbd-c5d3-58d7-e391:thermal-spear,5bbd-c5d3-58d7-e391,Thermal spear,ranged,2,3+,12,-4,D6,Melta 4,,,,,,,,Imperium - Imperial Knights - Library.cat
5bbd-c5d3-58d7-e391:➤-reaper-chain-cleaver---strike,5bbd-c5d3-58d7-e391,➤ Reaper chain-cleaver - strike,melee,4,3+,10,-3,3,-,,,,,,,,Imperium - Imperial Knights - Library.cat
5bbd-c5d3-58d7-e391:➤-reaper-chain-cleaver---sweep,5bbd-c5d3-58d7-e391,➤ Reaper chain-cleaver - sweep,melee,8,3+,8,-2,1,-,,,,,,,,Imperium - Imperial Knights - Library.cat
7314-3c4a-36ab-a594:armoured-feet,7314-3c4a-36ab-a594,Armoured feet,melee,4,3+,6,0,1,-,,,,,,,,Imperium - Imperial Knights - Library.cat
7314-3c4a-36ab-a594:questoris-heavy-stubber,7314-3c4a-36ab-a594,Questoris heavy stubber,ranged,3,3+,4,-1,1,Rapid Fire 3,,,,,,,,Imperium - Imperial Knights - Library.cat
7314-3c4a-36ab-a594:meltagun,7314-3c4a-36ab-a594,Meltagun,ranged,1,3+,9,-4,D6,Melta 2,,,,,,,,Imperium - Imperial Knights - Library.cat
7314-3c4a-36ab-a594:armiger-autocannon,7314-3c4a-36ab-a594,Armiger autocannon,ranged,4,3+,9,-1,3,-,,,,,,,,Imperium - Imperial Knights - Library.cat
8441-8356-5e7c-69ee:➤-thunderstrike-gauntlet---strike,8441-8356-5e7c-69ee,➤ Thunderstrike gauntlet - strike,melee,4,3+,20,-3,8,-,,,,,,,,Imperium - Imperial Knights - Library.cat
8441-8356-5e7c-69ee:➤-thunderstrike-gauntlet---sweep,8441-8356-5e7c-69ee,➤ Thunderstrike gauntlet - sweep,melee,8,3+,10,-2,3,-,,,,,,,,Imperium - Imperial Knights - Library.cat
8441-8356-5e7c-69ee:➤-reaper-chainsword---strike,8441-8356-5e7c-69ee,➤ Reaper chainsword - strike,melee,4,3+,14,-4,6,-,,,,,,,,Imperium - Imperial Knights - Library.cat
8441-8356-5e7c-69ee:➤-reaper-chainsword---sweep,8441-8356-5e7c-69ee,➤ Reaper chainsword - sweep,melee,12,3+,9,-3,2,-,,,,,,,,Imperium - Imperial Knights - Library.cat
8441-8356-5e7c-69ee:questoris-heavy-stubber,8441-8356-5e7c-69ee,Questoris heavy stubber,ranged,3,3+,4,-1,1,Rapid Fire 3,,,,,,,,Imperium - Imperial Knights - Library.cat
8441-8356-5e7c-69ee:meltagun,8441-8356-5e7c-69ee,Meltagun,ranged,1,3+,9,-4,D6,Melta 2,,,,,,,,Imperium - Imperial Knights - Library.cat
8441-8356-5e7c-69ee:stormspear-rocket-pod,8441-8356-5e7c-69ee,Stormspear rocket pod,ranged,3,3+,8,-2,D6,-,,,,,,,,Imperium - Imperial Knights - Library.cat
8441-8356-5e7c-69ee:ironstorm-missile-pod,8441-8356-5e7c-69ee,Ironstorm missile pod,ranged,D6+1,3+,5,0,1,"Blast, Indirect Fire",,,,,,,,Imperium - Imperial Knights - Library.cat
8441-8356-5e7c-69ee:icarus-autocannons,8441-8356-5e7c-69ee,Icarus autocannons,ranged,3,3+,7,-1,2,"Anti-Fly 2+, Twin-Linked",,,,,,,,Imperium - Imperial Knights - Library.cat
8441-8356-5e7c-69ee:rapid-fire-battle-cannon,8441-8356-5e7c-69ee,Rapid-fire battle cannon,ranged,D6+3,3+,10,-1,3,"Blast, Rapid Fire D6+3",,,,,,,,Imperium - Imperial Knights - Library.cat
9efd-ec72-353f-4b23:➤-thunderstrike-gauntlet---strike,9efd-ec72-353f-4b23,➤ Thunderstrike gauntlet - strike,melee,4,3+,20,-3,8,-,,,,,,,,Imperium - Imperial Knights - Library.cat
9efd-ec72-353f-4b23:➤-thunderstrike-gauntlet---sweep,9efd-ec72-353f-4b23,➤ Thunderstrike gauntlet - sweep,melee,8,3+,10,-2,3,-,,,,,,,,Imperium - Imperial Knights - Library.cat
9efd-ec72-353f-4b23:➤-reaper-chainsword---strike,9efd-ec72-353f-4b23,➤ Reaper chainsword - strike,melee,4,3+,14,-4,6,-,,,,,,,,Imperium - Imperial Knights - Library.cat
9efd-ec72-353f-4b23:➤-reaper-chainsword---sweep,9efd-ec72-353f-4b23,➤ Reaper chainsword - sweep,melee,12,3+,9,-3,2,-,,,,,,,,Imperium - Imperial Knights - Library.cat
9efd-ec72-353f-4b23:questoris-heavy-stubber,9efd-ec72-353f-4b23,Questoris heavy stubber,ranged,3,3+,4,-1,1,Rapid Fire 3,,,,,,,,Imperium - Imperial Knights - Library.cat
9efd-ec72-353f-4b23:meltagun,9efd-ec72-353f-4b23,Meltagun,ranged,1,3+,9,-4,D6,Melta 2,,,,,,,,Imperium - Imperial Knights - Library.cat
9efd-ec72-353f-4b23:stormspear-rocket-pod,9efd-ec72-353f-4b23,Stormspear rocket pod,ranged,3,3+,8,-2,D6,-,,,,,,,,Imperium - Imperial Knights - Library.cat
9efd-ec72-353f-4b23:ironstorm-missile-pod,9efd-ec72-353f-4b23,Ironstorm missile pod,ranged,D6+1,3+,5,0,1,"Blast, Indirect Fire",,,,,,,,Imperium - Imperial Knights - Library.cat
9efd-ec72-353f-4b23:icarus-autocannons,9efd-ec72-353f-4b23,Icarus autocannons,ranged,3,3+,7,-1,2,"Anti-Fly 2+, Twin-Linked",,,,,,,,Imperium - Imperial Knights - Library.cat
9efd-ec72-353f-4b23:thermal-cannon,9efd-ec72-353f-4b23,Thermal cannon,ranged,2D3,3+,12,-4,D6,"Blast, Melta 6",,,,,,,,Imperium - Imperial Knights - Library.cat
eb4-4a67-11e9-3cb8:questoris-heavy-stubber,eb4-4a67-11e9-3cb8,Questoris heavy stubber,ranged,3,3+,4,-1,1,Rapid Fire 3,,,,,,,,Imperium - Imperial Knights - Library.cat
eb4-4a67-11e9-3cb8:meltagun,eb4-4a67-11e9-3cb8,Meltagun,ranged,1,3+,9,-4,D6,Melta 2,,,,,,,,Imperium - Imperial Knights - Library.cat
eb4-4a67-11e9-3cb8:stormspear-rocket-pod,eb4-4a67-11e9-3cb8,Stormspear rocket pod,ranged,3,3+,8,-2,D6,-,,,,,,,,Imperium - Imperial Knights - Library.cat
eb4-4a67-11e9-3cb8:ironstorm-missile-pod,eb4-4a67-11e9-3cb8,Ironstorm missile pod,ranged,D6+1,3+,5,0,1,"Blast, Indirect Fire",,,,,,,,Imperium - Imperial Knights - Library.cat
eb4-4a67-11e9-3cb8:icarus-autocannons,eb4-4a67-11e9-3cb8,Icarus autocannons,ranged,3,3+,7,-1,2,"Anti-Fly 2+, Twin-Linked",,,,,,,,Imperium - Imperial Knights - Library.cat
eb4-4a67-11e9-3cb8:➤-thunderstrike-gauntlet---strike,eb4-4a67-11e9-3cb8,➤ Thunderstrike gauntlet - strike,melee,6,2+,20,-3,8,Devastating Wounds,,,,,,,,Imperium - Imperial Knights - Library.cat
eb4-4a67-11e9-3cb8:➤-thunderstrike-gauntlet---sweep,eb4-4a67-11e9-3cb8,➤ Thunderstrike gauntlet - sweep,melee,12,2+,10,-2,3,Lethal Hits,,,,,,,,Imperium - Imperial Knights - Library.cat
eb4-4a67-11e9-3cb8:➤-reaper-chainsword---sweep,eb4-4a67-11e9-3cb8,➤ Reaper chainsword - sweep,melee,18,2+,9,-3,2,Lethal Hits,,,,,,,,Imperium - Imperial Knights - Library.cat
eb4-4a67-11e9-3cb8:➤-reaper-chainsword---strike,eb4-4a67-11e9-3cb8,➤ Reaper chainsword - strike,melee,6,2+,14,-4,6,Devastating Wounds,,,,,,,,Imperium - Imperial Knights - Library.cat
c609-c87e-f9dd-5006:➤-thunderstrike-gauntlet---strike,c609-c87e-f9dd-5006,➤ Thunderstrike gauntlet - strike,melee,4,3+,20,-3,8,-,,,,,,,,Imperium - Imperial Knights - Library.cat
c609-c87e-f9dd-5006:➤-thunderstrike-gauntlet---sweep,c609-c87e-f9dd-5006,➤ Thunderstrike gauntlet - sweep,melee,8,3+,10,-2,3,-,,,,,,,,Imperium - Imperial Knights - Library.cat
c609-c87e-f9dd-5006:➤-reaper-chainsword---strike,c609-c87e-f9dd-5006,➤ Reaper chainsword - strike,melee,4,3+,14,-4,6,-,,,,,,,,Imperium - Imperial Knights - Library.cat
c609-c87e-f9dd-5006:➤-reaper-chainsword---sweep,c609-c87e-f9dd-5006,➤ Reaper chainsword - sweep,melee,12,3+,9,-3,2,-,,,,,,,,Imperium - Imperial Knights - Library.cat
c609-c87e-f9dd-5006:questoris-heavy-stubber,c609-c87e-f9dd-5006,Questoris heavy stubber,ranged,3,3+,4,-1,1,Rapid Fire 3,,,,,,,,Imperium - Imperial Knights - Library.cat
c609-c87e-f9dd-5006:meltagun,c609-c87e-f9dd-5006,Meltagun,ranged,1,3+,9,-4,D6,Melta 2,,,,,,,,Imperium - Imperial Knights - Library.cat
c609-c87e-f9dd-5006:stormspear-rocket-pod,c609-c87e-f9dd-5006,Stormspear rocket pod,ranged,3,3+,8,-2,D6,-,,,,,,,,Imperium - Imperial Knights - Library.cat
c609-c87e-f9dd-5006:ironstorm-missile-pod,c609-c87e-f9dd-5006,Ironstorm missile pod,ranged,D6+1,3+,5,0,1,"Blast, Indirect Fire",,,,,,,,Imperium - Imperial Knights - Library.cat
c609-c87e-f9dd-5006:icarus-autocannons,c609-c87e-f9dd-5006,Icarus autocannons,ranged,3,3+,7,-1,2,"Anti-Fly 2+, Twin-Linked",,,,,,,,Imperium - Imperial Knights - Library.cat
c609-c87e-f9dd-5006:heavy-flamer,c609-c87e-f9dd-5006,Heavy flamer,ranged,D6,N/A,5,-1,1,"Ignores Cover, Torrent",,,,,,,,Imperium - Imperial Knights - Library.cat
c609-c87e-f9dd-5006:avenger-gatling-cannon,c609-c87e-f9dd-5006,Avenger gatling cannon,ranged,18,3+,6,-2,2,-,,,,,,,,Imperium - Imperial Knights - Library.cat
1e27-a6de-3840-a050:titanic-feet,1e27-a6de-3840-a050,Titanic feet,melee,4,4+,8,-1,2,-,,,,,,,,Imperium - Imperial Knights - Library.cat
1e27-a6de-3840-a050:questoris-heavy-stubber,1e27-a6de-3840-a050,Questoris heavy stubber,ranged,3,3+,4,-1,1,Rapid Fire 3,,,,,,,,Imperium - Imperial Knights - Library.cat
