faction,unit_name,selection_type,unit_id,source_file,points,models_min,models_max,total_weapons,ranged_weapons,melee_weapons,coverage
Imperium - Astra Militarum - Library,Front-line Commander [Crucible],model,4fc5-184d-b305-3551,Imperium - Astra Militarum - Library.cat,55,1,1,33,20,13,both
Imperium - Astra Militarum - Library,Gaunt’s Ghosts,unit,653d-80-d715-7d55,Imperium - Astra Militarum - Library.cat,100,6,6,9,6,3,both
Imperium - Astra Militarum - Library,Gorgon Heavy Transport [Legends],model,5d8e-2b2a-6ed1-8309,Imperium - Astra Militarum - Library.cat,275,1,1,7,6,1,both
Imperium - Astra Militarum - Library,Griffon Mortar Carrier [Legends],model,7be8-bfe0-6416-8ed7,Imperium - Astra Militarum - Library.cat,115,1,1,6,5,1,both
Imperium - Astra Militarum - Library,Heavy Mortar Team [Legends],model,e184-bfe9-ea12-a5e3,Imperium - Astra Militarum - Library.cat,50,1,1,2,1,1,both
Imperium - Astra Militarum - Library,Heavy Quad Launcher Team [Legends],model,5762-f71e-7693-49a6,Imperium - Astra Militarum - Library.cat,50,1,1,2,1,1,both
Imperium - Astra Militarum - Library,Heavy Weapons Team,model,7f88-f3e8-592b-2de0,Imperium - Astra Militarum - Library.cat,,1,1,2,1,1,both
Imperium - Astra Militarum - Library,Hell's Last [Legends],unit,2408-cf76-fe11-c6da,Imperium - Astra Militarum - Library.cat,80,5,5,7,4,3,both
Imperium - Astra Militarum - Library,Hellhammer,model,8277-6399-5d74-760d,Imperium - Astra Militarum - Library.cat,420,1,1,8,7,1,both
Imperium - Astra Militarum - Library,Hellhound,model,c28b-c3af-38b2-8865,Imperium - Astra Militarum - Library.cat,125,1,1,8,7,1,both
Imperium - Astra Militarum - Library,Hydra,model,4967-19b6-1e2a-a300,Imperium - Astra Militarum - Library.cat,95,1,1,5,4,1,both
Imperium - Astra Militarum - Library,Hydra Platform [Legends],model,f46c-76ef-3d9c-98ea,Imperium - Astra Militarum - Library.cat,95,1,1,2,1,1,both
Imperium - Astra Militarum - Library,Ibram Gaunt,model,70de-52bd-ce8a-3df,Imperium - Astra Militarum - Library.cat,,1,1,2,1,1,both
Imperium - Astra Militarum - Library,Krieg Command Squad,unit,fbcd-274b-0196-b4f6,Imperium - Astra Militarum - Library.cat,65,6,6,17,12,5,both
Imperium - Astra Militarum - Library,Krieg Heavy Weapons Squad,unit,1669-d311-eff9-243b,Imperium - Astra Militarum - Library.cat,75,3,3,5,4,1,both
Imperium - Astra Militarum - Library,Leman Russ Commander,model,5430-18e-d7b0-1d54,Imperium - Astra Militarum - Library.cat,15,1,1,18,17,1,both
Imperium - Astra Militarum - Library,Lesk's Hero,model,2e95-479e-8c46-956d,Imperium - Astra Militarum - Library.cat,,1,1,2,1,1,both
Imperium - Astra Militarum - Library,Lesk's Hero,model,68e3-e975-c00e-cf4c,Imperium - Astra Militarum - Library.cat,,1,1,2,1,1,both
Imperium - Astra Militarum - Library,Lesk's Hero,model,f13b-f830-0b6b-7d25,Imperium - Astra Militarum - Library.cat,,1,1,3,2,1,both
Imperium - Astra Militarum - Library,Lord Commissar,model,bdfc-7111-a16e-0aa7,Imperium - Astra Militarum - Library.cat,15,1,1,5,3,2,both
Imperium - Astra Militarum - Library,Lord Marshal Dreir,model,9033-d07c-3e1c-f6f0,Imperium - Astra Militarum - Library.cat,100,1,1,3,1,2,both
Imperium - Astra Militarum - Library,Lord Solar Leontus,model,a9d-55c1-3d24-fa25,Imperium - Astra Militarum - Library.cat,130,1,1,3,1,2,both
Imperium - Astra Militarum - Library,Macharius [Legends],model,d7a-7abb-831b-1c67,Imperium - Astra Militarum - Library.cat,310,1,1,8,7,1,both
Imperium - Astra Militarum - Library,Macharius Omega [Legends],model,4b76-f049-77b1-38bf,Imperium - Astra Militarum - Library.cat,310,1,1,8,7,1,both
Imperium - Astra Militarum - Library,Macharius Vanquisher [Legends],model,731f-e022-6394-3690,Imperium - Astra Militarum - Library.cat,285,1,1,8,7,1,both
Imperium - Astra Militarum - Library,Macharius Vulcan [Legends],model,e951-f9f2-3dd4-d5b8,Imperium - Astra Militarum - Library.cat,310,1,1,8,7,1,both
Imperium - Astra Militarum - Library,Malcador [Legends],model,f706-c35a-a325-38bf,Imperium - Astra Militarum - Library.cat,250,1,1,8,7,1,both
Imperium - Astra Militarum - Library,Malcador Annihilator [Legends],model,bc69-45ff-789c-90bb,Imperium - Astra Militarum - Library.cat,270,1,1,9,8,1,both
Imperium - Astra Militarum - Library,Malcador Defender [Legends],model,a185-ae7a-4503-8ceb,Imperium - Astra Militarum - Library.cat,310,1,1,8,7,1,both
Imperium - Astra Militarum - Library,Malcador Infernus [Legends],model,5e59-657b-5c85-1d92,Imperium - Astra Militarum - Library.cat,235,1,1,9,8,1,both
Imperium - Astra Militarum - Library,Manticore,model,41be-48c9-5476-f47a,Imperium - Astra Militarum - Library.cat,165,1,1,5,4,1,both
Imperium - Astra Militarum - Library,Manticore Platform [Legends],model,adbb-4624-738f-61ec,Imperium - Astra Militarum - Library.cat,95,1,1,2,1,1,both
Imperium - Astra Militarum - Library,Marauder Bomber [Legends],model,7f1f-38c8-1bdc-55d7,Imperium - Astra Militarum - Library.cat,345,1,1,3,2,1,both
Imperium - Astra Militarum - Library,Marauder Destroyer [Legends],model,18f9-56ec-7334-69a7,Imperium - Astra Militarum - Library.cat,375,1,1,5,4,1,both
Imperium - Astra Militarum - Library,Master of Ordnance,model,abc-53d8-161f-58b3,Imperium - Astra Militarum - Library.cat,,1,1,2,1,1,both
Imperium - Astra Militarum - Library,Medusa Carriage Battery [Legends],model,60c8-fd76-c98b-304a,Imperium - Astra Militarum - Library.cat,125,1,1,2,1,1,both
Imperium - Astra Militarum - Library,Militarum Tempestus Command Squad,unit,497-36ad-8ecb-f7c7,Imperium - Astra Militarum - Library.cat,85,4,4,14,12,2,both
Imperium - Astra Militarum - Library,Ministorum Priest,model,ba72-7b05-33c9-a1c0,Imperium - Astra Militarum - Library.cat,15,1,1,3,1,2,both
Imperium - Astra Militarum - Library,Minka Lesk,model,0cae-25c3-a7b0-8a03,Imperium - Astra Militarum - Library.cat,,1,1,2,1,1,both
Imperium - Astra Militarum - Library,Minotaur [Legends],model,92a9-a820-b7f-7dc2,Imperium - Astra Militarum - Library.cat,225,1,1,2,1,1,both
Imperium - Astra Militarum - Library,Nork Deddog,model,bcda-f4bb-e726-9bfe,Imperium - Astra Militarum - Library.cat,60,1,1,2,1,1,both
Imperium - Astra Militarum - Library,Officer of the Fleet,model,bb7b-edc2-6d60-f1ff,Imperium - Astra Militarum - Library.cat,,1,1,2,1,1,both
Imperium - Astra Militarum - Library,Ogryn Bodyguard,model,a7c2-1534-93b0-c0eb,Imperium - Astra Militarum - Library.cat,40,1,1,5,2,3,both
Imperium - Astra Militarum - Library,Praetor [Legends],model,247-2938-79b6-ff4b,Imperium - Astra Militarum - Library.cat,275,1,1,6,5,1,both
Imperium - Astra Militarum - Library,Primaris Psyker,model,4ad0-e988-a513-9530,Imperium - Astra Militarum - Library.cat,15,1,1,4,3,1,both
Imperium - Astra Militarum - Library,Provisionally Prepared [Legends],model,f4d1-cea9-f487-4501,Imperium - Astra Militarum - Library.cat,40,1,1,2,1,1,both
Imperium - Astra Militarum - Library,Quartermaster Cadre Squad [Legends],unit,1d02-5302-f162-65d6,Imperium - Astra Militarum - Library.cat,45,5,5,3,1,2,both
Imperium - Astra Militarum - Library,Quartermaster Revenant,model,5f94-ba04-56c9-60c0,Imperium - Astra Militarum - Library.cat,15,1,1,2,1,1,both
Imperium - Astra Militarum - Library,Rapier Laser Destroyer Battery [Legends],unit,31ec-a804-92ad-97,Imperium - Astra Militarum - Library.cat,35,1,3,2,1,1,both
Imperium - Astra Militarum - Library,Ratling w/ tankstopper rifle,model,b799-86fa-f6a9-4a76,Imperium - Astra Militarum - Library.cat,,1,1,2,1,1,both
Imperium - Astra Militarum - Library,Ratlings,unit,8293-a070-2c87-de30,Imperium - Astra Militarum - Library.cat,60,5,11,3,2,1,both
Imperium - Astra Militarum - Library,Ratlings,model,c9f8-bfb9-b363-39d2,Imperium - Astra Militarum - Library.cat,,1,1,2,1,1,both
Imperium - Astra Militarum - Library,Raus,model,55a8-1a35-c0dc-b97c,Imperium - Astra Militarum - Library.cat,,1,1,3,2,1,both
Imperium - Astra Militarum - Library,Regimental Attachés [Legends],unit,5da1-9869-294e-8187,Imperium - Astra Militarum - Library.cat,40,3,3,3,1,2,both
Imperium - Astra Militarum - Library,Rein,model,98f3-4387-ad2a-78cf,Imperium - Astra Militarum - Library.cat,,1,1,3,2,1,both
Imperium - Astra Militarum - Library,Rein and Raus [Legends],unit,7d5b-1aae-55-2f5b,Imperium - Astra Militarum - Library.cat,50,2,2,4,3,1,both
Imperium - Astra Militarum - Library,Ridemaster,model,68c5-a834-19d9-65b6,Imperium - Astra Militarum - Library.cat,,1,1,4,1,3,both
Imperium - Astra Militarum - Library,Rogal Dorn Battle Tank,model,2127-efcc-1f62-7fab,Imperium - Astra Militarum - Library.cat,260,1,1,10,9,1,both
Imperium - Astra Militarum - Library,Rogal Dorn Commander,model,78b6-f280-bba9-0594,Imperium - Astra Militarum - Library.cat,15,1,1,10,9,1,both
Imperium - Astra Militarum - Library,Sabre Gun Platform,model,5282-cda5-ab54-6bb2,Imperium - Astra Militarum - Library.cat,45,1,1,5,4,1,both
Imperium - Astra Militarum - Library,Sabre Weapons Battery [Legends],unit,3597-3243-6870-70a1,Imperium - Astra Militarum - Library.cat,45,1,2,5,4,1,both
Imperium - Astra Militarum - Library,Salamander Command Vehicle [Legends],model,9fb1-876b-ac2d-6c9b,Imperium - Astra Militarum - Library.cat,80,1,1,6,5,1,both
Imperium - Astra Militarum - Library,Salamander Scout Vehicle [Legends],model,73b2-edbf-eec3-563d,Imperium - Astra Militarum - Library.cat,95,1,1,6,5,1,both
Imperium - Astra Militarum - Library,Scout Sentinel,model,e7ef-c8cc-3f5f-955a,Imperium - Astra Militarum - Library.cat,55,1,1,11,9,2,both
Imperium - Astra Militarum - Library,Scout Sentinels,unit,4424-a6ec-6d9e-a936,Imperium - Astra Militarum - Library.cat,55,1,2,11,9,2,both
Imperium - Astra Militarum - Library,Sentinel Commander [Crucible],model,a040-9715-5d3a-52af,Imperium - Astra Militarum - Library.cat,75,1,1,33,20,13,both
Imperium - Astra Militarum - Library,Sergeant Harker [Legends],model,a8d5-81f9-96a0-fd12,Imperium - Astra Militarum - Library.cat,40,1,1,2,1,1,both
Imperium - Astra Militarum - Library,Shadowsword,model,1b48-2f2-8e9c-1308,Imperium - Astra Militarum - Library.cat,410,1,1,5,4,1,both
Imperium - Astra Militarum - Library,Sly Marbo,model,4d50-e535-616a-259c,Imperium - Astra Militarum - Library.cat,55,1,1,2,1,1,both
Imperium - Astra Militarum - Library,Storm Chimera [Legends],model,b6a7-4d64-1155-70c1,Imperium - Astra Militarum - Library.cat,90,1,1,7,6,1,both
Imperium - Astra Militarum - Library,Stormblade [Legends],model,a93c-9d4b-8fd9-15b4,Imperium - Astra Militarum - Library.cat,415,1,1,9,8,1,both
Imperium - Astra Militarum - Library,Stormlord,model,892b-678c-72e6-ee58,Imperium - Astra Militarum - Library.cat,430,1,1,6,5,1,both
Imperium - Astra Militarum - Library,Stormsword,model,67bc-a760-7ed5-9952,Imperium - Astra Militarum - Library.cat,465,1,1,5,4,1,both
Imperium - Astra Militarum - Library,Stygies Destroyer Tank Hunter [Legends],model,28d1-70b2-70be-c998,Imperium - Astra Militarum - Library.cat,180,1,1,5,4,1,both
Imperium - Astra Militarum - Library,Tanith Ghost w/ Bragg's autocannon,model,5b43-2a5d-939c-d738,Imperium - Astra Militarum - Library.cat,,1,1,2,1,1,both
Imperium - Astra Militarum - Library,Tanith Ghost w/ Corbec's hot-shot lascarbine,model,545a-23bd-ecf0-921c,Imperium - Astra Militarum - Library.cat,,1,1,2,1,1,both
Imperium - Astra Militarum - Library,Tanith Ghost w/ Larkin's long-las,model,2b16-c960-a901-ca29,Imperium - Astra Militarum - Library.cat,,1,1,2,1,1,both
Imperium - Astra Militarum - Library,Tanith Ghost w/ Mkoll's Straight Silver Knife,model,1f12-a819-2f92-c0a,Imperium - Astra Militarum - Library.cat,,1,1,2,1,1,both
Imperium - Astra Militarum - Library,Tanith Ghost w/ Rawne's lascarbine,model,3953-9db3-211a-5533,Imperium - Astra Militarum - Library.cat,,1,1,2,1,1,both
Imperium - Astra Militarum - Library,Tarantula Battery [Legends],unit,1502-bae3-93b4-c89a,Imperium - Astra Militarum - Library.cat,40,1,3,3,2,1,both
Imperium - Astra Militarum - Library,Tarantula w/ twin heavy bolter,model,7f51-3401-e115-9b48,Imperium - Astra Militarum - Library.cat,40,1,1,2,1,1,both
Imperium - Astra Militarum - Library,Tarantula w/ twin lascannon,model,9af2-acc-32a4-c91e,Imperium - Astra Militarum - Library.cat,40,1,1,2,1,1,both
Imperium - Astra Militarum - Library,Tauros Assault Vehicle [Legends],model,6800-f1ce-7deb-d9eb,Imperium - Astra Militarum - Library.cat,50,1,1,5,4,1,both
Imperium - Astra Militarum - Library,Tauros Venator [Legends],model,a95f-9dd6-de66-fa59,Imperium - Astra Militarum - Library.cat,50,1,1,4,3,1,both
Imperium - Astra Militarum - Library,Taurox,model,11e5-d4ab-d140-ac38,Imperium - Astra Militarum - Library.cat,75,1,1,3,2,1,both
Imperium - Astra Militarum - Library,Taurox Prime,model,4b67-f814-358e-f776,Imperium - Astra Militarum - Library.cat,90,1,1,8,7,1,both
Imperium - Astra Militarum - Library,Tech-Priest Enginseer,model,f556-a33d-dc90-d6fc,Imperium - Astra Militarum - Library.cat,15,1,1,3,1,2,both
Imperium - Astra Militarum - Library,Tempestor Prime,model,1999-fec0-869b-8e2,Imperium - Astra Militarum - Library.cat,15,1,1,4,3,1,both
Imperium - Astra Militarum - Library,Tempestus Aquilons,unit,aa9f-f137-1638-0369,Imperium - Astra Militarum - Library.cat,100,9,9,14,11,3,both
Imperium - Astra Militarum - Library,Trojan Support Vehicle [Legends],model,fbaf-15f6-37d8-c5b,Imperium - Astra Militarum - Library.cat,80,1,1,4,3,1,both
Imperium - Astra Militarum - Library,Ursula Creed,model,b6b2-9971-ec0c-349e,Imperium - Astra Militarum - Library.cat,85,1,1,2,1,1,both
Imperium - Astra Militarum - Library,Valdor [Legends],model,3936-a532-dc5e-8498,Imperium - Astra Militarum - Library.cat,285,1,1,9,8,1,both
Imperium - Astra Militarum - Library,Valkyrie,model,9665-3160-8a04-d2bc,Imperium - Astra Militarum - Library.cat,190,1,1,6,5,1,both
Imperium - Astra Militarum - Library,Valkyrie Sky Talon [Legends],model,f8cc-73b7-6caa-f741,Imperium - Astra Militarum - Library.cat,185,1,1,4,3,1,both
Imperium - Astra Militarum - Library,Vendetta Gunship [Legends],model,4946-40d2-ee8b-a71c,Imperium - Astra Militarum - Library.cat,255,1,1,4,3,1,both
Imperium - Astra Militarum - Library,Veteran Guardsman,model,b179-d6c3-a951-7f51,Imperium - Astra Militarum - Library.cat,,1,1,3,2,1,both
Imperium - Astra Militarum - Library,Veteran Guardsman w/ Alchemyk counteragents,model,ef3e-c285-5221-d23c,Imperium - Astra Militarum - Library.cat,,1,1,2,1,1,both
Imperium - Astra Militarum - Library,Veteran Guardsman w/ Boltgun,model,ccf1-b4ab-e10f-3777,Imperium - Astra Militarum - Library.cat,,1,1,8,7,1,both
Imperium - Astra Militarum - Library,Veteran Guardsman w/ Chainsword,model,47fe-c1b5-afc2-5352,Imperium - Astra Militarum - Library.cat,,1,1,7,4,3,both
Imperium - Astra Militarum - Library,Veteran Guardsman w/ Flamer,model,c3aa-7206-aa07-06a9,Imperium - Astra Militarum - Library.cat,,1,1,3,2,1,both
Imperium - Astra Militarum - Library,Veteran Guardsman w/ Grenade launcher,model,c54c-2cb2-d716-0f9b,Imperium - Astra Militarum - Library.cat,,1,1,4,3,1,both
Imperium - Astra Militarum - Library,Veteran Guardsman w/ Heavy flamer,model,6ff4-bac6-1118-bed0,Imperium - Astra Militarum - Library.cat,,1,1,3,2,1,both
Imperium - Astra Militarum - Library,Veteran Guardsman w/ Master vox,model,6add-45c6-1f7f-e50c,Imperium - Astra Militarum - Library.cat,,1,1,3,2,1,both
Imperium - Astra Militarum - Library,Veteran Guardsman w/ Master vox,model,bc00-4539-cb3a-5a22,Imperium - Astra Militarum - Library.cat,,1,1,2,1,1,both
Imperium - Astra Militarum - Library,Veteran Guardsman w/ Medi-pack,model,e771-60a8-8c34-1acd,Imperium - Astra Militarum - Library.cat,,1,1,3,2,1,both
Imperium - Astra Militarum - Library,Veteran Guardsman w/ Meltagun,model,d967-c8ec-a65d-da81,Imperium - Astra Militarum - Library.cat,,1,1,3,2,1,both
Imperium - Astra Militarum - Library,Veteran Guardsman w/ Plasma gun,model,f679-f0a2-ac5c-87a3,Imperium - Astra Militarum - Library.cat,,1,1,4,3,1,both
Imperium - Astra Militarum - Library,Veteran Guardsman w/ Regimental standard,model,66f4-ce88-b2c5-0b46,Imperium - Astra Militarum - Library.cat,,1,1,2,1,1,both
Imperium - Astra Militarum - Library,Veteran Guardsman w/ Regimental standard,model,991f-f0fa-0515-7512,Imperium - Astra Militarum - Library.cat,,1,1,3,2,1,both
Imperium - Astra Militarum - Library,Veteran Guardsman w/ Sniper rifle,model,50b1-0d06-c4c2-88f7,Imperium - Astra Militarum - Library.cat,,1,1,3,2,1,both
Imperium - Astra Militarum - Library,Voss-pattern Lightning [Legends],model,ed3d-fa87-4f0d-d10c,Imperium - Astra Militarum - Library.cat,130,1,1,3,2,1,both
Imperium - Astra Militarum - Library,Vulture Gunship [Legends],model,739e-cb18-c050-fca1,Imperium - Astra Militarum - Library.cat,225,1,1,5,4,1,both
Imperium - Astra Militarum - Library,Wyvern,model,d11b-c49d-41bf-1f36,Imperium - Astra Militarum - Library.cat,110,1,1,5,4,1,both
Imperium - Astra Militarum - Library,‘Iron Hand’ Straken [Legends],model,913f-3cb6-fb80-7f6a,Imperium - Astra Militarum - Library.cat,55,1,1,4,3,1,both
Imperium - Grey Knights,Brother-Captain,model,dce9-6eb4-fa33-e869,Imperium - Grey Knights.cat,20,1,1,5,4,1,both
Imperium - Grey Knights,Brother-Captain Stern [Legends],model,aec2-ded6-fa0-3b75,Imperium - Grey Knights.cat,90,1,1,2,1,1,both
Imperium - Grey Knights,Brotherhood Champion,model,2c81-4e74-8707-3117,Imperium - Grey Knights.cat,20,1,1,2,1,1,both
Imperium - Grey Knights,Brotherhood Chaplain,model,b9b1-d698-1e98-da45,Imperium - Grey Knights.cat,20,1,1,2,1,1,both
Imperium - Grey Knights,Brotherhood Librarian,model,5412-1f01-b7cc-bf12,Imperium - Grey Knights.cat,20,1,1,4,3,1,both
Imperium - Grey Knights,Brotherhood Techmarine,model,f667-5267-f241-37,Imperium - Grey Knights.cat,20,1,1,4,2,2,both
Imperium - Grey Knights,Brotherhood Terminator Squad,unit,a037-a89c-f59f-8b1e,Imperium - Grey Knights.cat,150,4,10,5,4,1,both
Imperium - Grey Knights,Castellan Crowe,model,9ddb-760d-8cf7-1c8a,Imperium - Grey Knights.cat,90,1,1,3,2,1,both
Imperium - Grey Knights,Champion of Titan [Crucible],model,9782-7a59-9b65-21e4,Imperium - Grey Knights.cat,0,1,1,31,19,12,both
Imperium - Grey Knights,Dreadknight Champion [Crucible],model,e60e-8ccf-41b2-292e,Imperium - Grey Knights.cat,0,1,1,31,19,12,both
Imperium - Grey Knights,Grand Master,model,1a56-706b-a8f1-631a,Imperium - Grey Knights.cat,20,1,1,5,4,1,both
Imperium - Grey Knights,Grand Master in Nemesis Dreadknight,model,3625-f9f1-122b-bf9d,Imperium - Grey Knights.cat,20,1,1,11,5,6,both
Imperium - Grey Knights,Grand Master Voldus,model,7256-bb3a-3e79-31fe,Imperium - Grey Knights.cat,110,1,1,3,2,1,both
Imperium - Grey Knights,Grey Knights Dreadnought [Legends],model,28d0-5a52-501a-441d,Imperium - Grey Knights.cat,0,1,1,14,11,3,both
Imperium - Grey Knights,Grey Knights Relic Razorback [Legends],model,54f0-4b3f-3abe-081b,Imperium - Grey Knights.cat,0,1,1,8,7,1,both
Imperium - Grey Knights,Grey Knights Thunderhawk Gunship,model,8989-2fd2-4d29-e795,Imperium - Grey Knights.cat,805,1,1,6,5,1,both
Imperium - Grey Knights,Interceptor Squad,unit,d9f7-71b7-8e67-7f44,Imperium - Grey Knights.cat,125,4,9,6,4,2,both
Imperium - Grey Knights,Kaldor Draigo [Legends],model,7a19-5235-692b-320d,Imperium - Grey Knights.cat,125,1,1,3,2,1,both
Imperium - Grey Knights,Land Raider,model,512d-b972-911e-4cac,Imperium - Grey Knights.cat,0,1,1,6,5,1,both
Imperium - Grey Knights,Land Raider Banisher,model,69d-a656-fde3-6c3e,Imperium - Grey Knights.cat,0,1,1,6,5,1,both
Imperium - Grey Knights,Land Raider Crusader,model,4c63-cca-8d26-6330,Imperium - Grey Knights.cat,0,1,1,6,5,1,both
Imperium - Grey Knights,Land Raider Redeemer,model,ada7-eb0b-c920-d77f,Imperium - Grey Knights.cat,0,1,1,6,5,1,both
Imperium - Grey Knights,Nemesis Dreadknight,model,5458-a458-c51d-c4e9,Imperium - Grey Knights.cat,210,1,1,7,3,4,both
Imperium - Grey Knights,Paladin Squad,unit,6528-4634-c2cf-2840,Imperium - Grey Knights.cat,180,3,9,5,4,1,both
Imperium - Grey Knights,Purgation Squad,unit,e8ad-bd40-5952-6859,Imperium - Grey Knights.cat,115,4,9,6,4,2,both
Imperium - Grey Knights,Purifier Squad,unit,8865-df22-1629-bf02,Imperium - Grey Knights.cat,125,4,9,7,5,2,both
Imperium - Grey Knights,Razorback,model,841f-98b-fbf3-c8ee,Imperium - Grey Knights.cat,0,1,1,5,4,1,both
Imperium - Grey Knights,Rhino,model,5ffd-f698-a1bb-fba7,Imperium - Grey Knights.cat,80,1,1,3,2,1,both
Imperium - Grey Knights,Servitors [Legends],unit,35ed-7890-6c56-18b7,Imperium - Grey Knights.cat,50,4,4,6,4,2,both
Imperium - Grey Knights,Stormhawk Interceptor,model,fa-e288-2107-d22e,Imperium - Grey Knights.cat,160,1,1,8,7,1,both
Imperium - Grey Knights,Stormraven Gunship,model,2efe-459b-9562-e7a9,Imperium - Grey Knights.cat,0,1,1,11,10,1,both
