faction,unit_name,selection_type,unit_id,source_file,source_type,source_id,ability_id,ability_name,text
Imperium - Adeptus Astartes - Space Wolves,Blood Claws,unit,fa8f-f5a2-993-bdbb,Imperium - Space Wolves.cat,unit,fa8f-f5a2-993-bdbb,fa8f-f5a2-993-bdbb:berserk-charge:55f7-b6c3-54a2-5266,Berserk Charge,This unit is eligible to declare a charge in a turn in which it Advanced
Imperium - Adeptus Astartes - Space Wolves,Canis Wolfborn [Legends],model,d63f-bf2c-d38b-58c0,Imperium - Space Wolves.cat,unit,d63f-bf2c-d38b-58c0,d63f-bf2c-d38b-58c0:alpha-predator:a9f0-ef79-2a9f-908f,Alpha Predator,"Each time this model ends a Charge move, select one enemy unit within Engagement Range of it and roll one D6: on a 2-3, that enemy unit suffers D3 mortal wounds; on a 4-5, that enemy unit suffers 3 mortal wounds; on a 6, that enemy units suffers D3+3 mortal wounds."
Imperium - Adeptus Astartes - Space Wolves,Canis Wolfborn [Legends],model,d63f-bf2c-d38b-58c0,Imperium - Space Wolves.cat,unit,d63f-bf2c-d38b-58c0,d63f-bf2c-d38b-58c0:born-of-wolves:2d38-b835-fadf-bfe9,Born of Wolves,"While this model is leading a unit, melee weapons equipped by models in that unit have the [SUSTAINED HITS 1] ability."
Imperium - Adeptus Astartes - Space Wolves,Canis Wolfborn [Legends],model,d63f-bf2c-d38b-58c0,Imperium - Space Wolves.cat,unit,d63f-bf2c-d38b-58c0,d63f-bf2c-d38b-58c0:leader:9114-c4e8-32b1-dfe7,Leader,"This model can be attached to the following units:

■ Fenrisian Wolves
■ Thunderwolf Cavalry"
Imperium - Adeptus Astartes - Space Wolves,Cyberwolf [Legends],model,6a06-e50c-2c7d-3ec3,Imperium - Space Wolves.cat,unit,6a06-e50c-2c7d-3ec3,6a06-e50c-2c7d-3ec3:alpha-hunter:a604-c6af-7cb8-ba38,Alpha Hunter,"While this model is leading a unit, models in that unit have the Scouts 6"" ability."
Imperium - Adeptus Astartes - Space Wolves,Cyberwolf [Legends],model,6a06-e50c-2c7d-3ec3,Imperium - Space Wolves.cat,unit,6a06-e50c-2c7d-3ec3,6a06-e50c-2c7d-3ec3:close-in-for-the-kill:fa50-4758-2b95-c8ca,Close In for the Kill,"Each time this model makes an attack that targets an enemy unit that is Below Half-strength, add 1 to the Hit roll and add 1 to the Wound roll."
Imperium - Adeptus Astartes - Space Wolves,Cyberwolf [Legends],model,6a06-e50c-2c7d-3ec3,Imperium - Space Wolves.cat,unit,6a06-e50c-2c7d-3ec3,6a06-e50c-2c7d-3ec3:invulnerable-save:fd08-ccf2-9d2c-2db2,Invulnerable Save,6+
Imperium - Adeptus Astartes - Space Wolves,Cyberwolf [Legends],model,6a06-e50c-2c7d-3ec3,Imperium - Space Wolves.cat,unit,6a06-e50c-2c7d-3ec3,6a06-e50c-2c7d-3ec3:leader:2e64-5e5d-4a-dc3d,Leader,"This model can be attached to the following unit:

■ Fenrisian Wolves

You must attach this model to the above unit, even if Canis Wolfborn has been attached to it. If you do, and that Bodyguard unit is destroyed, the Leader units attached to it become separate units, with their original Starting Strengths. If it is not possible to attach this model to a unit, it does not take part in the battle and counts as having been destroyed."
Imperium - Adeptus Astartes - Space Wolves,Cyberwolf [Legends],model,6a06-e50c-2c7d-3ec3,Imperium - Space Wolves.cat,unit,6a06-e50c-2c7d-3ec3,6a06-e50c-2c7d-3ec3:wolfkin:cd1c-7a8-273b-a060,Wolfkin,This model cannot be your WARLORD and cannot be given Enhancements.
Imperium - Adeptus Astartes - Space Wolves,Fenrisian Wolves,unit,dc75-5a79-4121-1d72,Imperium - Space Wolves.cat,unit,dc75-5a79-4121-1d72,dc75-5a79-4121-1d72:hunting-hounds:2b92-25f9-4952-213b,Hunting Hounds,"While this unit is within 6"" of one or more SPACE WOLVES CHARACTER models (excluding WULFEN models), if this unit is not Battle-shocked, models in it have an Objective Control characteristic of 1"
Imperium - Adeptus Astartes - Space Wolves,Fenrisian Wolves,unit,dc75-5a79-4121-1d72,Imperium - Space Wolves.cat,unit,dc75-5a79-4121-1d72,dc75-5a79-4121-1d72:predatory-instinct:4dd7-8d35-4e76-11d8,Predatory Instinct,"Once per turn, when an enemy unit ends a Normal, Advance or Fall Back move within 9"" of this unit, it can make a Normal move of up to D6"""
Imperium - Adeptus Astartes - Space Wolves,Grey Hunters,unit,60ce-47ea-50fa-53f2,Imperium - Space Wolves.cat,unit,60ce-47ea-50fa-53f2,60ce-47ea-50fa-53f2:cunning-hunters:879f-7a62-1926-b2c5,Cunning Hunters,"Each time a model in this unit makes an attack, re-roll a Wound roll of 1. If the target is within range of an objective marker, you can re-roll the Wound roll instead."
Imperium - Adeptus Astartes - Space Wolves,Harald Deathwolf [Legends],model,7d72-63bf-a5f2-bb6c,Imperium - Space Wolves.cat,unit,7d72-63bf-a5f2-bb6c,7d72-63bf-a5f2-bb6c:leader:a794-a4ad-dc6c-4619,Leader,"This model can be attached to the following units:

■ Thunderwolf Cavalry"
Imperium - Adeptus Astartes - Space Wolves,Harald Deathwolf [Legends],model,7d72-63bf-a5f2-bb6c,Imperium - Space Wolves.cat,unit,7d72-63bf-a5f2-bb6c,7d72-63bf-a5f2-bb6c:lord-of-the-wolfkin:2734-7402-ba72-8244,Lord of the Wolfkin,"While this model is leading a unit, each time that unit makes a Charge move, until the end of the turn, crushing teeth and claws equipped by models in that unit have the [DEVASTATING WOUNDS] ability."
Imperium - Adeptus Astartes - Space Wolves,Harald Deathwolf [Legends],model,7d72-63bf-a5f2-bb6c,Imperium - Space Wolves.cat,unit,7d72-63bf-a5f2-bb6c,7d72-63bf-a5f2-bb6c:mantle-of-the-troll-king:15ef-da73-e7e6-b4b7,Mantle of the Troll King,"Once per phase, when resolving an attack made against this model, after you make a saving throw for this model, you can change the Damage characteristic of that attack to 0."
Imperium - Adeptus Astartes - Space Wolves,Hounds of Morkai [Legends],unit,f37d-87d6-e14c-e697,Imperium - Space Wolves.cat,unit,f37d-87d6-e14c-e697,f37d-87d6-e14c-e697:attached-unit:ade8-4dc6-a974-5ce8,Attached Unit,"If a CHARACTER unit from your army with the Leader ability can be attached to a REIVER SQUAD, it can instead be attached to this unit."
Imperium - Adeptus Astartes - Space Wolves,Hounds of Morkai [Legends],unit,f37d-87d6-e14c-e697,Imperium - Space Wolves.cat,unit,f37d-87d6-e14c-e697,f37d-87d6-e14c-e697:invulnerable-save:4857-fa29-6537-4d5d,Invulnerable Save,Models in this unit have a 6+ invulnerable save. This invulnerable save is improved to 4+ against Psychic Attacks.
Imperium - Adeptus Astartes - Space Wolves,Hounds of Morkai [Legends],unit,f37d-87d6-e14c-e697,Imperium - Space Wolves.cat,unit,f37d-87d6-e14c-e697,f37d-87d6-e14c-e697:morkai’s-howl:1036-9395-903e-6420,Morkai’s Howl,"In your Shooting phase, you can select one enemy unit within 12"" of this unit (if a LIEUTENANT IN REIVER ARMOUR is leading this unit, you can select one enemy unit within 18"" instead). That unit must take a Battle-shock test, subtracting 1 from the result if it is a PSYKER unit. If that test is failed, in addition to being Battle-shocked, that unit is Stunned until the start of your next Shooting phase. While a unit is Stunned, each time a model in that unit makes a Psychic Attack, subtract 1 from the Hit roll."
Imperium - Adeptus Astartes - Space Wolves,Iron Priest,model,3212-bec7-a50e-3363,Imperium - Space Wolves.cat,unit,3212-bec7-a50e-3363,3212-bec7-a50e-3363:gift-of-the-iron-wolf:41bc-61e5-b4dc-1194,Gift of the Iron Wolf,"In your Command phase, you can select one friendly ADEPTUS ASTARTES VEHICLE model within 3"" of this model. That model regains up to D3 lost wounds and, until the start of your next Command phase, select one ranged weapon equipped by that model to have the [RAPID FIRE 1] ability. Each model can only be selected for this ability or Blessing of the Omnissiah ability once per turn."
Imperium - Adeptus Astartes - Space Wolves,Iron Priest,model,3212-bec7-a50e-3363,Imperium - Space Wolves.cat,unit,3212-bec7-a50e-3363,3212-bec7-a50e-3363:iron-priest:c945-4824-a8ed-3a20,Iron Priest,"While this model is within 3"" of one or more friendly ADEPTUS ASTARTES VEHICLE units, this model has the Lone Operative ability"
Imperium - Adeptus Astartes - Space Wolves,Iron Priest,model,3212-bec7-a50e-3363,Imperium - Space Wolves.cat,unit,3212-bec7-a50e-3363,3212-bec7-a50e-3363:judgement-of-the-omnissiah:0ab3-6430-d18f-c4c6,Judgement of the Omnissiah,"Each time this model makes an attack that targets an enemy unit within Engagement Range of one or more friendly ADEPTUS ASTARTES VEHICLE units, you can re-roll the wound roll."
Imperium - Adeptus Astartes - Space Wolves,Iron Priest,model,3212-bec7-a50e-3363,Imperium - Space Wolves.cat,unit,3212-bec7-a50e-3363,3212-bec7-a50e-3363:leader:32b3-ea87-484-39ec,Leader,"This model can be attached to the following units:

■ Wolfguard Headtakers
■ Blood Claws
■ Grey Hunters"
Imperium - Adeptus Astartes - Space Wolves,Iron Priest on Thunderwolf [Legends],model,6a01-437c-998a-f48e,Imperium - Space Wolves.cat,unit,6a01-437c-998a-f48e,6a01-437c-998a-f48e:blessing-of-the-omnissiah:47d6-60fd-3fc0-91d8,Blessing of the Omnissiah,"In your Command phase, you can select one friendly ADEPTUS ASTARTES VEHICLE model within 3"" of this model. That model regains up to D3 lost wounds and, until the start of your next Command phase, each time that VEHICLE model makes an attack, add 1 to the Hit roll. Each model can only be selected for this ability once per turn."
Imperium - Adeptus Astartes - Space Wolves,Iron Priest on Thunderwolf [Legends],model,6a01-437c-998a-f48e,Imperium - Space Wolves.cat,unit,6a01-437c-998a-f48e,6a01-437c-998a-f48e:iron-priest:79ad-deaa-12d1-10e5,Iron Priest,"While this model is within 3"" of one or more friendly ADEPTUS ASTARTES VEHICLE units, this model has the Lone Operative ability"
Imperium - Adeptus Astartes - Space Wolves,Iron Priest on Thunderwolf [Legends],model,6a01-437c-998a-f48e,Imperium - Space Wolves.cat,unit,6a01-437c-998a-f48e,6a01-437c-998a-f48e:leader:a6ac-110a-f003-1aac,Leader,"This model can be attached to the following units:

■ Thunderwolf Cavalry"
Imperium - Adeptus Astartes - Space Wolves,Iron Priest on Thunderwolf [Legends],model,6a01-437c-998a-f48e,Imperium - Space Wolves.cat,unit,6a01-437c-998a-f48e,6a01-437c-998a-f48e:vengeance-of-the-omnissiah:29a1-b246-bd11-df46,Vengeance of the Omnissiah,"If a friendly ADEPTUS ASTARTES VEHICLE model is destroyed within 12"" of this model, until the end of the battle, this model’s Iron Priest hammer has an Attacks characteristic of 6."
Imperium - Adeptus Astartes - Space Wolves,Krom Dragongaze [Legends],model,af71-2b1b-2eee-d2be,Imperium - Space Wolves.cat,unit,af71-2b1b-2eee-d2be,af71-2b1b-2eee-d2be:leader:8839-87e-19fe-cc1a,Leader,"This model can be attached to the following units:

■ Blood Claws
■ Grey Hunters
■ Wolf Guard"
Imperium - Adeptus Astartes - Space Wolves,Krom Dragongaze [Legends],model,af71-2b1b-2eee-d2be,Imperium - Space Wolves.cat,unit,af71-2b1b-2eee-d2be,af71-2b1b-2eee-d2be:refuse-to-accept-defeat:88f4-7da8-b865-265b,Refuse to Accept Defeat,"While this model is leading a unit, each time a model in that unit makes an attack, add 1 to the Hit roll if that unit is below its Starting Strength, and add 1 to the Wound roll as well if that unit is Below Half-strength."
Imperium - Adeptus Astartes - Space Wolves,Krom Dragongaze [Legends],model,af71-2b1b-2eee-d2be,Imperium - Space Wolves.cat,unit,af71-2b1b-2eee-d2be,af71-2b1b-2eee-d2be:the-fierce-eye:6826-5564-30f4-5ea2,The Fierce Eye,"In your Shooting phase, you can select one enemy INFANTRY unit within 12"" of and visible to this model. That enemy unit must take a Battle-shock test."
Imperium - Adeptus Astartes - Space Wolves,Logan Grimnar,model,c65-46c6-3a62-80c,Imperium - Space Wolves.cat,unit,c65-46c6-3a62-80c,c65-46c6-3a62-80c:embarking-within-transports:f707-93b3-60bb-5d7a,Embarking within Transports,"This model can embark within friendly Adeptus Astartes Transport models that can transport Terminator models. When doing, it takes up the space of 4 Infantry models"
Imperium - Adeptus Astartes - Space Wolves,Logan Grimnar,model,c65-46c6-3a62-80c,Imperium - Space Wolves.cat,unit,c65-46c6-3a62-80c,c65-46c6-3a62-80c:guile-of-the-wolf-(aura):da55-1594-5d76-2ada,Guile of the Wolf (Aura),"Each time your opponent targets a unit from their army with a Stratagem, if that unit is within 12"" of this model, increase the cost of that usage of that Stratagem by 1CP P (this is not cumulative with any other rules that increase the CP cost of that Stratagem)"
Imperium - Adeptus Astartes - Space Wolves,Logan Grimnar,model,c65-46c6-3a62-80c,Imperium - Space Wolves.cat,unit,c65-46c6-3a62-80c,c65-46c6-3a62-80c:high-king-of-fenris:d440-cfb4-0569-b40f,High King of Fenris,"Once per battle round, in your Movement phase, you can select one friendly Space Wolves unit that is in Reserves. If you do, until the end of the phase, for the purposes of setting up that unit on the battlefield, treat the current battle round number as being one higher than it actually is."
Imperium - Adeptus Astartes - Space Wolves,Logan Grimnar,model,c65-46c6-3a62-80c,Imperium - Space Wolves.cat,unit,c65-46c6-3a62-80c,c65-46c6-3a62-80c:leader:a4fa-4c44-e872-45e4,Leader,"This model can be attached to the following units:

■ Wolf Guard Terminators"
Imperium - Adeptus Astartes - Space Wolves,Logan Grimnar on Stormrider [Legends],model,54e3-9fb6-416-8a90,Imperium - Space Wolves.cat,unit,54e3-9fb6-416-8a90,54e3-9fb6-416-8a90:leader:bac4-1b4c-7726-15d3,Leader,"This model can be attached to the following unit:

■ Thunderwolf Cavalry"
Imperium - Adeptus Astartes - Space Wolves,Logan Grimnar on Stormrider [Legends],model,54e3-9fb6-416-8a90,Imperium - Space Wolves.cat,unit,54e3-9fb6-416-8a90,54e3-9fb6-416-8a90:logan-grimnar:4637-2fb1-ef9a-7704,Logan Grimnar,Your army cannot contain both Logan Grimnar and Logan Grimnar on Stormrider
Imperium - Adeptus Astartes - Space Wolves,Long Fangs [Legends],unit,47fa-f42-bb06-77d2,Imperium - Space Wolves.cat,unit,47fa-f42-bb06-77d2,47fa-f42-bb06-77d2:armorium-cherub:3d17-e5-295-fcf0,Armorium Cherub,"Once per battle, after making a Hit roll for a model in this unit, you can change that roll to an unmodified 6."
Imperium - Adeptus Astartes - Space Wolves,Long Fangs [Legends],unit,47fa-f42-bb06-77d2,Imperium - Space Wolves.cat,unit,47fa-f42-bb06-77d2,47fa-f42-bb06-77d2:attached-unit:b880-fd34-9780-c4e2,Attached Unit,"If a CHARACTER unit from your army with the Leader ability can be attached to a DEVASTATOR SQUAD, it can instead be attached to this unit."
Imperium - Adeptus Astartes - Space Wolves,Long Fangs [Legends],unit,47fa-f42-bb06-77d2,Imperium - Space Wolves.cat,unit,47fa-f42-bb06-77d2,47fa-f42-bb06-77d2:fire-discipline:61db-fb59-d539-6ed7,Fire Discipline,"Each time this unit Remains Stationary, if it includes a Long Fang Pack Leader, you can select one enemy unit that is visible to that model. Until the end of the turn, each time a model in this unit makes a ranged attack that targets that enemy unit, re-roll a Hit roll of 1."
Imperium - Adeptus Astartes - Space Wolves,Lukas the Trickster [Legends],model,6044-a19c-fd13-fdb8,Imperium - Space Wolves.cat,unit,6044-a19c-fd13-fdb8,6044-a19c-fd13-fdb8:last-laugh:d9a-e19c-eb4f-cd41,Last Laugh,"If this model is destroyed by a melee attack, after the attacking unit has finished making its attacks, roll one D6: on a 4+, the attacking unit suffers D6 mortal wounds and is Battle-shocked."
Imperium - Adeptus Astartes - Space Wolves,Lukas the Trickster [Legends],model,6044-a19c-fd13-fdb8,Imperium - Space Wolves.cat,unit,6044-a19c-fd13-fdb8,6044-a19c-fd13-fdb8:leader:330b-4b59-189d-aea6,Leader,"This model can be attached to the following unit:

■ Blood Claws"
Imperium - Adeptus Astartes - Space Wolves,Lukas the Trickster [Legends],model,6044-a19c-fd13-fdb8,Imperium - Space Wolves.cat,unit,6044-a19c-fd13-fdb8,6044-a19c-fd13-fdb8:master-of-mischief:5f00-3946-dd5c-b9b5,Master of Mischief,This model cannot be your WARLORD.
