unit_id,faction,unit_name,selection_type,models_min,models_max,footprint_status,base_type,base_shape,base_width_mm,base_depth_mm,guide_faction,guide_unit_name,guide_model_name,source,source_url,source_updated,match_method,match_confidence,review_reason
aa9f-f137-1638-0369,Imperium - Astra Militarum - Library,Tempestus Aquilons,unit,9,9,matched,round,round,28.5,28.5,ASTRA MILITARUM,Tempestus Aquilons,,"Warhammer 40,000 Chapter Approved Tournament Companion Base Size Guide",https://assets.warhammer-community.com/eng_07-01_warhammer_40000_core_rules_chapter_approved_tournament-companion-sqc1af88bj-vzxhp9xmid.pdf,January 2026,exact_name_faction,1.00,
8293-a070-2c87-de30,Imperium - Astra Militarum - Library,Ratlings,unit,5,11,review,round,round,28.5,28.5,ASTRA MILITARUM,Ratlings,Tankstopper Rifle,"Warhammer 40,000 Chapter Approved Tournament Companion Base Size Guide",https://assets.warhammer-community.com/eng_07-01_warhammer_40000_core_rules_chapter_approved_tournament-companion-sqc1af88bj-vzxhp9xmid.pdf,January 2026,exact_name_faction,0.70,Multiple official base rows matched; largest numeric base was selected for blob sizing.
fbcd-274b-0196-b4f6,Imperium - Astra Militarum - Library,Krieg Command Squad,unit,6,6,review,round,round,32,32,ASTRA MILITARUM,Krieg Command Squad,Lord Commissar,"Warhammer 40,000 Chapter Approved Tournament Companion Base Size Guide",https://assets.warhammer-community.com/eng_07-01_warhammer_40000_core_rules_chapter_approved_tournament-companion-sqc1af88bj-vzxhp9xmid.pdf,January 2026,exact_name_faction,0.70,Multiple official base rows matched; largest numeric base was selected for blob sizing.
9033-d07c-3e1c-f6f0,Imperium - Astra Militarum - Library,Lord Marshal Dreir,model,1,1,matched,oval,oval,75,42,ASTRA MILITARUM,Lord Marshal Dreir,,"Warhammer 40,000 Chapter Approved Tournament Companion Base Size Guide",https://assets.warhammer-community.com/eng_07-01_warhammer_40000_core_rules_chapter_approved_tournament-companion-sqc1af88bj-vzxhp9xmid.pdf,January 2026,exact_name_faction,1.00,
7d22-9fb6-a7e0-c21b,Imperium - Astra Militarum - Library,Catachan Command Squad,unit,4,4,matched,round,round,25,25,ASTRA MILITARUM,Catachan Command Squad,,"Warhammer 40,000 Chapter Approved Tournament Companion Base Size Guide",https://assets.warhammer-community.com/eng_07-01_warhammer_40000_core_rules_chapter_approved_tournament-companion-sqc1af88bj-vzxhp9xmid.pdf,January 2026,exact_name_faction,1.00,
78b6-f280-bba9-0594,Imperium - Astra Militarum - Library,Rogal Dorn Commander,model,1,1,matched,hull,hull,,,ASTRA MILITARUM,Rogal Dorn Commander,,"Warhammer 40,000 Chapter Approved Tournament Companion Base Size Guide",https://assets.warhammer-community.com/eng_07-01_warhammer_40000_core_rules_chapter_approved_tournament-companion-sqc1af88bj-vzxhp9xmid.pdf,January 2026,exact_name_faction,1.00,
ba72-7b05-33c9-a1c0,Imperium - Astra Militarum - Library,Ministorum Priest,model,1,1,matched,round,round,32,32,ASTRA MILITARUM,Ministorum Priest,,"Warhammer 40,000 Chapter Approved Tournament Companion Base Size Guide",https://assets.warhammer-community.com/eng_07-01_warhammer_40000_core_rules_chapter_approved_tournament-companion-sqc1af88bj-vzxhp9xmid.pdf,January 2026,exact_name_faction,1.00,
1669-d311-eff9-243b,Imperium - Astra Militarum - Library,Krieg Heavy Weapons Squad,unit,3,3,review,round,round,50,50,ASTRA MILITARUM,Krieg Heavy Weapons Squad,Fire Coordinator,"Warhammer 40,000 Chapter Approved Tournament Companion Base Size Guide",https://assets.warhammer-community.com/eng_07-01_warhammer_40000_core_rules_chapter_approved_tournament-companion-sqc1af88bj-vzxhp9xmid.pdf,January 2026,exact_name_faction,0.70,Multiple official base rows matched; largest numeric base was selected for blob sizing.
0595-6d6c-a783-12ab,Imperium - Astra Militarum - Library,Artillery Team,model,1,1,matched,round,round,130,130,ASTRA MILITARUM,Artillery Team,,"Warhammer 40,000 Chapter Approved Tournament Companion Base Size Guide",https://assets.warhammer-community.com/eng_07-01_warhammer_40000_core_rules_chapter_approved_tournament-companion-sqc1af88bj-vzxhp9xmid.pdf,January 2026,exact_name_faction,1.00,
f4d1-cea9-f487-4501,Imperium - Astra Militarum - Library,Provisionally Prepared [Legends],model,1,1,unmatched,,,,,,,,"Warhammer 40,000 Chapter Approved Tournament Companion Base Size Guide",https://assets.warhammer-community.com/eng_07-01_warhammer_40000_core_rules_chapter_approved_tournament-companion-sqc1af88bj-vzxhp9xmid.pdf,January 2026,none,0.00,No official base-size guide row matched this imported unit name.
2408-cf76-fe11-c6da,Imperium - Astra Militarum - Library,Hell's Last [Legends],unit,5,5,unmatched,,,,,,,,"Warhammer 40,000 Chapter Approved Tournament Companion Base Size Guide",https://assets.warhammer-community.com/eng_07-01_warhammer_40000_core_rules_chapter_approved_tournament-companion-sqc1af88bj-vzxhp9xmid.pdf,January 2026,none,0.00,No official base-size guide row matched this imported unit name.
4fc5-184d-b305-3551,Imperium - Astra Militarum - Library,Front-line Commander [Crucible],model,1,1,unmatched,,,,,,,,"Warhammer 40,000 Chapter Approved Tournament Companion Base Size Guide",https://assets.warhammer-community.com/eng_07-01_warhammer_40000_core_rules_chapter_approved_tournament-companion-sqc1af88bj-vzxhp9xmid.pdf,January 2026,none,0.00,No official base-size guide row matched this imported unit name.
7280-8daf-312a-b01d,Imperium - Astra Militarum - Library,Augmented Bone 'Ead [Crucible],model,1,1,unmatched,,,,,,,,"Warhammer 40,000 Chapter Approved Tournament Companion Base Size Guide",https://assets.warhammer-community.com/eng_07-01_warhammer_40000_core_rules_chapter_approved_tournament-companion-sqc1af88bj-vzxhp9xmid.pdf,January 2026,none,0.00,No official base-size guide row matched this imported unit name.
a040-9715-5d3a-52af,Imperium - Astra Militarum - Library,Sentinel Commander [Crucible],model,1,1,unmatched,,,,,,,,"Warhammer 40,000 Chapter Approved Tournament Companion Base Size Guide",https://assets.warhammer-community.com/eng_07-01_warhammer_40000_core_rules_chapter_approved_tournament-companion-sqc1af88bj-vzxhp9xmid.pdf,January 2026,none,0.00,No official base-size guide row matched this imported unit name.
3962-1fa9-7088-aedd,Imperium - Astra Militarum - Library,Commissar Yarrick,model,1,1,unmatched,,,,,,,,"Warhammer 40,000 Chapter Approved Tournament Companion Base Size Guide",https://assets.warhammer-community.com/eng_07-01_warhammer_40000_core_rules_chapter_approved_tournament-companion-sqc1af88bj-vzxhp9xmid.pdf,January 2026,none,0.00,No official base-size guide row matched this imported unit name.
50b8-1f13-9807-0069,Imperium - Astra Militarum - Library,Commissar Graves,model,1,1,unmatched,,,,,,,,"Warhammer 40,000 Chapter Approved Tournament Companion Base Size Guide",https://assets.warhammer-community.com/eng_07-01_warhammer_40000_core_rules_chapter_approved_tournament-companion-sqc1af88bj-vzxhp9xmid.pdf,January 2026,none,0.00,No official base-size guide row matched this imported unit name.
d624-2be1-87a3-41ca,Imperium - Astra Militarum - Library,Commissar Graves on Foot,model,1,1,unmatched,,,,,,,,"Warhammer 40,000 Chapter Approved Tournament Companion Base Size Guide",https://assets.warhammer-community.com/eng_07-01_warhammer_40000_core_rules_chapter_approved_tournament-companion-sqc1af88bj-vzxhp9xmid.pdf,January 2026,none,0.00,No official base-size guide row matched this imported unit name.
c871-4769-71ed-c4b3,Imperium - Astra Militarum - Library,Centaur RSV,model,1,1,unmatched,,,,,,,,"Warhammer 40,000 Chapter Approved Tournament Companion Base Size Guide",https://assets.warhammer-community.com/eng_07-01_warhammer_40000_core_rules_chapter_approved_tournament-companion-sqc1af88bj-vzxhp9xmid.pdf,January 2026,none,0.00,No official base-size guide row matched this imported unit name.
8165-e372-4fd6-3274,Imperium - Adeptus Astartes - Black Templars,Chaplain Grimaldus,unit,4,4,review,round,round,40,40,BLACK TEMPLARS,Chaplain Grimaldus,Cenobyte Servitors,"Warhammer 40,000 Chapter Approved Tournament Companion Base Size Guide",https://assets.warhammer-community.com/eng_07-01_warhammer_40000_core_rules_chapter_approved_tournament-companion-sqc1af88bj-vzxhp9xmid.pdf,January 2026,exact_name_faction,0.70,Multiple official base rows matched; largest numeric base was selected for blob sizing.
da8a-de9f-1fe7-2513,Imperium - Adeptus Astartes - Black Templars,High Marshal Helbrecht,model,1,1,matched,round,round,60,60,BLACK TEMPLARS,High Marshal Helbrecht,,"Warhammer 40,000 Chapter Approved Tournament Companion Base Size Guide",https://assets.warhammer-community.com/eng_07-01_warhammer_40000_core_rules_chapter_approved_tournament-companion-sqc1af88bj-vzxhp9xmid.pdf,January 2026,exact_name_faction,1.00,
8bbe-e7fc-44b7-ed94,Imperium - Adeptus Astartes - Black Templars,Crusader Squad,unit,19,39,review,round,round,40,40,BLACK TEMPLARS,Crusader Squad,Initiates; Neophytes; Sword Brother,"Warhammer 40,000 Chapter Approved Tournament Companion Base Size Guide",https://assets.warhammer-community.com/eng_07-01_warhammer_40000_core_rules_chapter_approved_tournament-companion-sqc1af88bj-vzxhp9xmid.pdf,January 2026,exact_name_faction,0.70,Multiple official base rows matched; largest numeric base was selected for blob sizing.
206c-6b4d-4aaa-7e79,Imperium - Adeptus Astartes - Black Templars,Sword Brethren Squad,unit,4,10,matched,round,round,40,40,BLACK TEMPLARS,Sword Brethren,,"Warhammer 40,000 Chapter Approved Tournament Companion Base Size Guide",https://assets.warhammer-community.com/eng_07-01_warhammer_40000_core_rules_chapter_approved_tournament-companion-sqc1af88bj-vzxhp9xmid.pdf,January 2026,exact_name_faction,1.00,
ca2f-f408-c1bd-b87f,Imperium - Adeptus Astartes - Black Templars,Emperor's Champion,model,1,1,matched,round,round,40,40,BLACK TEMPLARS,The Emperor’s Champion,,"Warhammer 40,000 Chapter Approved Tournament Companion Base Size Guide",https://assets.warhammer-community.com/eng_07-01_warhammer_40000_core_rules_chapter_approved_tournament-companion-sqc1af88bj-vzxhp9xmid.pdf,January 2026,exact_name_faction,1.00,
2da2-ad08-6057-5a1c,Imperium - Adeptus Astartes - Black Templars,Crusader Squad [Legends],unit,4,9,review,round,round,40,40,BLACK TEMPLARS,Crusader Squad,Initiates; Neophytes; Sword Brother,"Warhammer 40,000 Chapter Approved Tournament Companion Base Size Guide",https://assets.warhammer-community.com/eng_07-01_warhammer_40000_core_rules_chapter_approved_tournament-companion-sqc1af88bj-vzxhp9xmid.pdf,January 2026,exact_name_faction,0.70,Multiple official base rows matched; largest numeric base was selected for blob sizing.
7dec-dc3d-c40a-8ce,Imperium - Adeptus Astartes - Black Templars,Gladiator Lancer,model,1,1,review,round,round,100,100,BLACK TEMPLARS; SPACE MARINES,Gladiator Lancer,,"Warhammer 40,000 Chapter Approved Tournament Companion Base Size Guide",https://assets.warhammer-community.com/eng_07-01_warhammer_40000_core_rules_chapter_approved_tournament-companion-sqc1af88bj-vzxhp9xmid.pdf,January 2026,exact_name_faction,0.70,Multiple official base rows matched; largest numeric base was selected for blob sizing.
bfb6-4320-74cf-bbda,Imperium - Adeptus Astartes - Black Templars,Gladiator Reaper,model,1,1,review,round,round,100,100,BLACK TEMPLARS; SPACE MARINES,Gladiator Reaper,,"Warhammer 40,000 Chapter Approved Tournament Companion Base Size Guide",https://assets.warhammer-community.com/eng_07-01_warhammer_40000_core_rules_chapter_approved_tournament-companion-sqc1af88bj-vzxhp9xmid.pdf,January 2026,exact_name_faction,0.70,Multiple official base rows matched; largest numeric base was selected for blob sizing.
5704-ffe4-4a53-8789,Imperium - Adeptus Astartes - Black Templars,Gladiator Valiant,model,1,1,review,round,round,100,100,BLACK TEMPLARS; SPACE MARINES,Gladiator Valiant,,"Warhammer 40,000 Chapter Approved Tournament Companion Base Size Guide",https://assets.warhammer-community.com/eng_07-01_warhammer_40000_core_rules_chapter_approved_tournament-companion-sqc1af88bj-vzxhp9xmid.pdf,January 2026,exact_name_faction,0.70,Multiple official base rows matched; largest numeric base was selected for blob sizing.
fa27-4bc1-72c9-894f,Imperium - Adeptus Astartes - Black Templars,Impulsor,model,1,1,review,round,round,100,100,BLACK TEMPLARS; SPACE MARINES,Impulsor,,"Warhammer 40,000 Chapter Approved Tournament Companion Base Size Guide",https://assets.warhammer-community.com/eng_07-01_warhammer_40000_core_rules_chapter_approved_tournament-companion-sqc1af88bj-vzxhp9xmid.pdf,January 2026,exact_name_faction,0.70,Multiple official base rows matched; largest numeric base was selected for blob sizing.
c3e8-3cde-8b39-4b19,Imperium - Adeptus Astartes - Black Templars,Repulsor,model,1,1,review,round,round,100,100,BLACK TEMPLARS; SPACE MARINES,Repulsor,,"Warhammer 40,000 Chapter Approved Tournament Companion Base Size Guide",https://assets.warhammer-community.com/eng_07-01_warhammer_40000_core_rules_chapter_approved_tournament-companion-sqc1af88bj-vzxhp9xmid.pdf,January 2026,exact_name_faction,0.70,Multiple official base rows matched; largest numeric base was selected for blob sizing.
a344-192f-aae2-16e5,Imperium - Adeptus Astartes - Black Templars,Repulsor Executioner,model,1,1,review,round,round,100,100,BLACK TEMPLARS; SPACE MARINES,Repulsor Executioner,,"Warhammer 40,000 Chapter Approved Tournament Companion Base Size Guide",https://assets.warhammer-community.com/eng_07-01_warhammer_40000_core_rules_chapter_approved_tournament-companion-sqc1af88bj-vzxhp9xmid.pdf,January 2026,exact_name_faction,0.70,Multiple official base rows matched; largest numeric base was selected for blob sizing.
f151-e676-d3b8-200c,Imperium - Adeptus Astartes - Black Templars,Castellan,model,1,1,matched,round,round,40,40,BLACK TEMPLARS,Castellan,,"Warhammer 40,000 Chapter Approved Tournament Companion Base Size Guide",https://assets.warhammer-community.com/eng_07-01_warhammer_40000_core_rules_chapter_approved_tournament-companion-sqc1af88bj-vzxhp9xmid.pdf,January 2026,exact_name_faction,1.00,
68dd-5f49-4f17-cd84,Imperium - Adeptus Astartes - Black Templars,Marshal,model,1,1,matched,round,round,40,40,BLACK TEMPLARS,Marshal,,"Warhammer 40,000 Chapter Approved Tournament Companion Base Size Guide",https://assets.warhammer-community.com/eng_07-01_warhammer_40000_core_rules_chapter_approved_tournament-companion-sqc1af88bj-vzxhp9xmid.pdf,January 2026,exact_name_faction,1.00,
ea3d-f2b8-cce7-0762,Imperium - Adeptus Astartes - Black Templars,Execrator,model,1,1,matched,round,round,40,40,BLACK TEMPLARS,Execrator,,"Warhammer 40,000 Chapter Approved Tournament Companion Base Size Guide",https://assets.warhammer-community.com/eng_07-01_warhammer_40000_core_rules_chapter_approved_tournament-companion-sqc1af88bj-vzxhp9xmid.pdf,January 2026,exact_name_faction,1.00,
dca2-b12f-d1a9-5822,Imperium - Adeptus Astartes - Black Templars,Crusade Ancient,model,1,1,matched,round,round,40,40,BLACK TEMPLARS,Crusade Ancient,,"Warhammer 40,000 Chapter Approved Tournament Companion Base Size Guide",https://assets.warhammer-community.com/eng_07-01_warhammer_40000_core_rules_chapter_approved_tournament-companion-sqc1af88bj-vzxhp9xmid.pdf,January 2026,exact_name_faction,1.00,
8525-2de1-14fd-c1f5,Imperium - Adeptus Astartes - Black Templars,Land Raider Crusader,model,1,1,review,hull,hull,,,BLACK TEMPLARS; SPACE MARINES,Land Raider Crusader,,"Warhammer 40,000 Chapter Approved Tournament Companion Base Size Guide",https://assets.warhammer-community.com/eng_07-01_warhammer_40000_core_rules_chapter_approved_tournament-companion-sqc1af88bj-vzxhp9xmid.pdf,January 2026,exact_name_faction,0.70,Multiple official base rows matched; largest numeric base was selected for blob sizing.
a499-86fa-4d0c-b06d,Imperium - Adeptus Astartes - Black Templars,Sternguard Veteran Squad,unit,6,11,review,round,round,32,32,BLACK TEMPLARS; SPACE MARINES,Sternguard Veteran Squad,,"Warhammer 40,000 Chapter Approved Tournament Companion Base Size Guide",https://assets.warhammer-community.com/eng_07-01_warhammer_40000_core_rules_chapter_approved_tournament-companion-sqc1af88bj-vzxhp9xmid.pdf,January 2026,exact_name_faction,0.70,Multiple official base rows matched; largest numeric base was selected for blob sizing.
80ad-6e62-65e3-e667,Imperium - Adeptus Astartes - Black Templars,Terminator Squad,unit,6,11,review,round,round,40,40,BLACK TEMPLARS; SPACE MARINES,Terminator Squad,,"Warhammer 40,000 Chapter Approved Tournament Companion Base Size Guide",https://assets.warhammer-community.com/eng_07-01_warhammer_40000_core_rules_chapter_approved_tournament-companion-sqc1af88bj-vzxhp9xmid.pdf,January 2026,exact_name_faction,0.70,Multiple official base rows matched; largest numeric base was selected for blob sizing.
