faction,unit_name,selection_type,unit_id,source_file,points,models_min,models_max,total_weapons,ranged_weapons,ranged_weapons_with_range,ranged_weapons_missing_range,melee_weapons,coverage
Imperium - Astra Militarum - Library,Tauros Venator [Legends],model,a95f-9dd6-de66-fa59,Imperium - Astra Militarum - Library.cat,50,1,1,4,3,3,0,1,both
Imperium - Astra Militarum - Library,Taurox,model,11e5-d4ab-d140-ac38,Imperium - Astra Militarum - Library.cat,75,1,1,3,2,2,0,1,both
Imperium - Astra Militarum - Library,Taurox Prime,model,4b67-f814-358e-f776,Imperium - Astra Militarum - Library.cat,90,1,1,8,7,7,0,1,both
Imperium - Astra Militarum - Library,Tech-Priest Enginseer,model,f556-a33d-dc90-d6fc,Imperium - Astra Militarum - Library.cat,45,1,1,3,1,1,0,2,both
Imperium - Astra Militarum - Library,Tempestus Aquilons,unit,aa9f-f137-1638-0369,Imperium - Astra Militarum - Library.cat,100,9,9,14,11,11,0,3,both
Imperium - Astra Militarum - Library,Trojan Support Vehicle [Legends],model,fbaf-15f6-37d8-c5b,Imperium - Astra Militarum - Library.cat,80,1,1,4,3,3,0,1,both
Imperium - Astra Militarum - Library,Ursula Creed,model,b6b2-9971-ec0c-349e,Imperium - Astra Militarum - Library.cat,85,1,1,2,1,1,0,1,both
Imperium - Astra Militarum - Library,Valdor [Legends],model,3936-a532-dc5e-8498,Imperium - Astra Militarum - Library.cat,285,1,1,9,8,8,0,1,both
Imperium - Astra Militarum - Library,Valkyrie,model,9665-3160-8a04-d2bc,Imperium - Astra Militarum - Library.cat,190,1,1,6,5,5,0,1,both
Imperium - Astra Militarum - Library,Valkyrie Sky Talon [Legends],model,f8cc-73b7-6caa-f741,Imperium - Astra Militarum - Library.cat,185,1,1,4,3,3,0,1,both
Imperium - Astra Militarum - Library,Vendetta Gunship [Legends],model,4946-40d2-ee8b-a71c,Imperium - Astra Militarum - Library.cat,255,1,1,4,3,3,0,1,both
Imperium - Astra Militarum - Library,Voss-pattern Lightning [Legends],model,ed3d-fa87-4f0d-d10c,Imperium - Astra Militarum - Library.cat,130,1,1,3,2,2,0,1,both
Imperium - Astra Militarum - Library,Vulture Gunship [Legends],model,739e-cb18-c050-fca1,Imperium - Astra Militarum - Library.cat,225,1,1,5,4,4,0,1,both
Imperium - Astra Militarum - Library,Wyvern,model,d11b-c49d-41bf-1f36,Imperium - Astra Militarum - Library.cat,110,1,1,5,4,4,0,1,both
Imperium - Astra Militarum - Library,‘Iron Hand’ Straken [Legends],model,913f-3cb6-fb80-7f6a,Imperium - Astra Militarum - Library.cat,55,1,1,4,3,3,0,1,both
Imperium - Grey Knights,Brother-Captain,model,dce9-6eb4-fa33-e869,Imperium - Grey Knights.cat,90,1,1,5,4,4,0,1,both
Imperium - Grey Knights,Brother-Captain Stern [Legends],model,aec2-ded6-fa0-3b75,Imperium - Grey Knights.cat,90,1,1,2,1,1,0,1,both
Imperium - Grey Knights,Brotherhood Champion,model,2c81-4e74-8707-3117,Imperium - Grey Knights.cat,70,1,1,2,1,1,0,1,both
Imperium - Grey Knights,Brotherhood Chaplain,model,b9b1-d698-1e98-da45,Imperium - Grey Knights.cat,65,1,1,2,1,1,0,1,both
Imperium - Grey Knights,Brotherhood Librarian,model,5412-1f01-b7cc-bf12,Imperium - Grey Knights.cat,80,1,1,4,3,3,0,1,both
Imperium - Grey Knights,Brotherhood Techmarine,model,f667-5267-f241-37,Imperium - Grey Knights.cat,70,1,1,4,2,2,0,2,both
Imperium - Grey Knights,Brotherhood Terminator Squad,unit,a037-a89c-f59f-8b1e,Imperium - Grey Knights.cat,150,4,10,5,4,4,0,1,both
Imperium - Grey Knights,Castellan Crowe,model,9ddb-760d-8cf7-1c8a,Imperium - Grey Knights.cat,90,1,1,3,2,2,0,1,both
Imperium - Grey Knights,Champion of Titan [Crucible],model,9782-7a59-9b65-21e4,Imperium - Grey Knights.cat,90,1,1,31,19,19,0,12,both
Imperium - Grey Knights,Dreadknight Champion [Crucible],model,e60e-8ccf-41b2-292e,Imperium - Grey Knights.cat,210,1,1,31,19,19,0,12,both
Imperium - Grey Knights,Grand Master,model,1a56-706b-a8f1-631a,Imperium - Grey Knights.cat,95,1,1,5,4,4,0,1,both
Imperium - Grey Knights,Grand Master in Nemesis Dreadknight,model,3625-f9f1-122b-bf9d,Imperium - Grey Knights.cat,225,1,1,11,5,5,0,6,both
Imperium - Grey Knights,Grand Master Voldus,model,7256-bb3a-3e79-31fe,Imperium - Grey Knights.cat,110,1,1,3,2,2,0,1,both
Imperium - Grey Knights,Grey Knights Dreadnought [Legends],model,28d0-5a52-501a-441d,Imperium - Grey Knights.cat,160,1,1,14,11,11,0,3,both
Imperium - Grey Knights,Grey Knights Relic Razorback [Legends],model,54f0-4b3f-3abe-081b,Imperium - Grey Knights.cat,95,1,1,8,7,7,0,1,both
Imperium - Grey Knights,Grey Knights Thunderhawk Gunship,model,8989-2fd2-4d29-e795,Imperium - Grey Knights.cat,805,1,1,6,5,5,0,1,both
Imperium - Grey Knights,Interceptor Squad,unit,d9f7-71b7-8e67-7f44,Imperium - Grey Knights.cat,125,4,9,6,4,4,0,2,both
Imperium - Grey Knights,Kaldor Draigo [Legends],model,7a19-5235-692b-320d,Imperium - Grey Knights.cat,125,1,1,3,2,2,0,1,both
Imperium - Grey Knights,Land Raider,model,512d-b972-911e-4cac,Imperium - Grey Knights.cat,220,1,1,6,5,5,0,1,both
Imperium - Grey Knights,Land Raider Banisher,model,69d-a656-fde3-6c3e,Imperium - Grey Knights.cat,255,1,1,6,5,5,0,1,both
Imperium - Grey Knights,Land Raider Crusader,model,4c63-cca-8d26-6330,Imperium - Grey Knights.cat,220,1,1,6,5,5,0,1,both
Imperium - Grey Knights,Land Raider Redeemer,model,ada7-eb0b-c920-d77f,Imperium - Grey Knights.cat,270,1,1,6,5,5,0,1,both
Imperium - Grey Knights,Nemesis Dreadknight,model,5458-a458-c51d-c4e9,Imperium - Grey Knights.cat,210,1,1,7,3,3,0,4,both
Imperium - Grey Knights,Paladin Squad,unit,6528-4634-c2cf-2840,Imperium - Grey Knights.cat,180,3,9,5,4,4,0,1,both
Imperium - Grey Knights,Purgation Squad,unit,e8ad-bd40-5952-6859,Imperium - Grey Knights.cat,115,4,9,6,4,4,0,2,both
Imperium - Grey Knights,Purifier Squad,unit,8865-df22-1629-bf02,Imperium - Grey Knights.cat,125,4,9,7,5,5,0,2,both
Imperium - Grey Knights,Razorback,model,841f-98b-fbf3-c8ee,Imperium - Grey Knights.cat,85,1,1,5,4,4,0,1,both
Imperium - Grey Knights,Rhino,model,5ffd-f698-a1bb-fba7,Imperium - Grey Knights.cat,80,1,1,3,2,2,0,1,both
Imperium - Grey Knights,Servitors [Legends],unit,35ed-7890-6c56-18b7,Imperium - Grey Knights.cat,50,4,4,6,4,4,0,2,both
Imperium - Grey Knights,Stormhawk Interceptor,model,fa-e288-2107-d22e,Imperium - Grey Knights.cat,160,1,1,8,7,7,0,1,both
Imperium - Grey Knights,Stormraven Gunship,model,2efe-459b-9562-e7a9,Imperium - Grey Knights.cat,280,1,1,11,10,10,0,1,both
Imperium - Grey Knights,Stormtalon Gunship,model,84ac-b9ea-921f-9082,Imperium - Grey Knights.cat,170,1,1,7,6,6,0,1,both
Imperium - Grey Knights,Strike Squad,unit,d81f-c9ac-e338-ba37,Imperium - Grey Knights.cat,120,4,9,6,4,4,0,2,both
Imperium - Grey Knights,Venerable Daemon Slayer [Crucible],model,2a2d-1f49-9373-4084,Imperium - Grey Knights.cat,175,1,1,31,19,19,0,12,both
Imperium - Grey Knights,Venerable Dreadnought,model,bd43-b303-66e0-4c10,Imperium - Grey Knights.cat,140,1,1,7,6,6,0,1,both
Imperium - Imperial Knights - Library,Acastus Knight Asterius,model,f8d0-fdf2-2e5e-3b74,Imperium - Imperial Knights - Library.cat,765,1,1,4,3,3,0,1,both
Imperium - Imperial Knights - Library,Acastus Knight Porphyrion,model,61c9-8baf-22b4-5d84,Imperium - Imperial Knights - Library.cat,700,1,1,6,5,5,0,1,both
Imperium - Imperial Knights - Library,Armiger Helverin,model,7314-3c4a-36ab-a594,Imperium - Imperial Knights - Library.cat,135,1,1,4,3,3,0,1,both
Imperium - Imperial Knights - Library,Armiger Moirax,model,e3dd-7e90-140a-b3ab,Imperium - Imperial Knights - Library.cat,150,1,1,7,5,5,0,2,both
Imperium - Imperial Knights - Library,Armiger Warglaive,model,5bbd-c5d3-58d7-e391,Imperium - Imperial Knights - Library.cat,140,1,1,5,3,3,0,2,both
Imperium - Imperial Knights - Library,Canis Rex,unit,55fb-9c91-1a4f-3037,Imperium - Imperial Knights - Library.cat,415,2,2,7,4,4,0,3,both
Imperium - Imperial Knights - Library,Cerastus Knight Acheron,model,11d3-167b-6dff-a4c2,Imperium - Imperial Knights - Library.cat,395,1,1,4,2,2,0,2,both
Imperium - Imperial Knights - Library,Cerastus Knight Atrapos,model,37a7-d156-1e4c-8fe1,Imperium - Imperial Knights - Library.cat,405,1,1,6,4,4,0,2,both
Imperium - Imperial Knights - Library,Cerastus Knight Castigator,model,1654-5c17-474e-2d84,Imperium - Imperial Knights - Library.cat,395,1,1,3,1,1,0,2,both
Imperium - Imperial Knights - Library,Cerastus Knight Lancer,model,9ee-e289-bc6c-d943,Imperium - Imperial Knights - Library.cat,395,1,1,3,1,1,0,2,both
Imperium - Imperial Knights - Library,Knight Castellan,model,6e36-f85-1c3b-8bf3,Imperium - Imperial Knights - Library.cat,410,1,1,7,6,6,0,1,both
Imperium - Imperial Knights - Library,Knight Crusader,model,1e27-a6de-3840-a050,Imperium - Imperial Knights - Library.cat,385,1,1,10,9,9,0,1,both
Imperium - Imperial Knights - Library,Knight Defender,model,f12b-ca2a-9c87-79bb,Imperium - Imperial Knights - Library.cat,415,1,1,6,5,5,0,1,both
Imperium - Imperial Knights - Library,Knight Destrier,model,10d8-d702-f556-5d3c,Imperium - Imperial Knights - Library.cat,250,1,1,8,3,3,0,5,both
Imperium - Imperial Knights - Library,Knight Errant,model,9efd-ec72-353f-4b23,Imperium - Imperial Knights - Library.cat,355,1,1,10,6,6,0,4,both
Imperium - Imperial Knights - Library,Knight Gallant,model,eb4-4a67-11e9-3cb8,Imperium - Imperial Knights - Library.cat,355,1,1,9,5,5,0,4,both
Imperium - Imperial Knights - Library,Knight Paladin,model,8441-8356-5e7c-69ee,Imperium - Imperial Knights - Library.cat,375,1,1,10,6,6,0,4,both
Imperium - Imperial Knights - Library,Knight Preceptor,model,ebd9-7175-3f0c-72a9,Imperium - Imperial Knights - Library.cat,365,1,1,12,8,8,0,4,both
Imperium - Imperial Knights - Library,Knight Valiant,model,8fb9-50b2-adc6-161a,Imperium - Imperial Knights - Library.cat,410,1,1,6,5,5,0,1,both
Imperium - Imperial Knights - Library,Knight Warden,model,c609-c87e-f9dd-5006,Imperium - Imperial Knights - Library.cat,375,1,1,11,7,7,0,4,both
Imperium - Imperial Knights - Library,Questoris Knight Magaera,model,adfa-19fc-7337-7350,Imperium - Imperial Knights - Library.cat,385,1,1,7,3,3,0,4,both
Imperium - Imperial Knights - Library,Questoris Knight Styrix,model,f8f3-a438-1212-93e8,Imperium - Imperial Knights - Library.cat,385,1,1,7,3,3,0,4,both
Library - Astartes Heresy Legends,Blood Slaughterer [Legends],model,fdad-1104-a934-3812,Library - Astartes Heresy Legends.cat,160,1,1,3,1,1,0,2,both
Library - Astartes Heresy Legends,Cerberus [Legends],model,4044-b458-fb4d-d05b,Library - Astartes Heresy Legends.cat,270,1,1,7,6,6,0,1,both
Library - Astartes Heresy Legends,Chaos Thunderhawk [Legends],model,6844-986c-b0ea-6dd5,Library - Astartes Heresy Legends.cat,840,1,1,6,5,5,0,1,both
Library - Astartes Heresy Legends,Decimator [Legends],model,7e7a-96f6-cad0-50ec,Library - Astartes Heresy Legends.cat,165,1,1,6,4,4,0,2,both
Library - Astartes Heresy Legends,Deredeo Dreadnought [Legends],model,d38d-c3a2-f753-efea,Library - Astartes Heresy Legends.cat,160,1,1,10,9,9,0,1,both
Library - Astartes Heresy Legends,Falchion [Legends],model,625b-29e4-7be7-db5a,Library - Astartes Heresy Legends.cat,420,1,1,10,9,9,0,1,both
Library - Astartes Heresy Legends,Fellblade [Legends],model,585d-722b-4304-2f63,Library - Astartes Heresy Legends.cat,480,1,1,15,14,14,0,1,both
Library - Astartes Heresy Legends,Fire Raptor Gunship [Legends],model,1fc7-7880-e4d4-acbf,Library - Astartes Heresy Legends.cat,290,1,1,6,5,5,0,1,both
Library - Astartes Heresy Legends,Greater Brass Scorpion [Legends],model,f564-7bc-21a6-7796,Library - Astartes Heresy Legends.cat,500,1,1,5,3,3,0,2,both
Library - Astartes Heresy Legends,Javelin Attack Speeder [Legends],model,1f26-fce8-bb2d-2c44,Library - Astartes Heresy Legends.cat,110,1,1,7,6,6,0,1,both
Library - Astartes Heresy Legends,Kharybdis Assault Claw [Legends],model,5bb7-ac8-4448-a4d8,Library - Astartes Heresy Legends.cat,300,1,1,4,2,2,0,2,both
Library - Astartes Heresy Legends,Kratos [Legends],model,78aa-3f99-5fb7-7f83,Library - Astartes Heresy Legends.cat,240,1,1,16,15,15,0,1,both
Library - Astartes Heresy Legends,Kytan Ravager [Legends],model,6c76-b4e-4437-27e2,Library - Astartes Heresy Legends.cat,400,1,1,3,1,1,0,2,both
Library - Astartes Heresy Legends,Land Raider Achilles [Legends],model,3006-ffe-2b0c-6b1b,Library - Astartes Heresy Legends.cat,230,1,1,11,10,10,0,1,both
Library - Astartes Heresy Legends,Land Raider Proteus [Legends],model,34c8-1025-33f7-baaf,Library - Astartes Heresy Legends.cat,220,1,1,8,7,7,0,1,both
Library - Astartes Heresy Legends,Leviathan Dreadnought [Legends],model,14d4-8062-f090-6719,Library - Astartes Heresy Legends.cat,160,1,1,10,7,7,0,3,both
Library - Astartes Heresy Legends,Mastodon [Legends],model,e337-7f05-f1b3-d64e,Library - Astartes Heresy Legends.cat,540,1,1,7,6,6,0,1,both
Library - Astartes Heresy Legends,Rapier Carrier [Legends],model,2aee-e03c-836e-4c6e,Library - Astartes Heresy Legends.cat,90,1,1,7,6,6,0,1,both
Library - Astartes Heresy Legends,Relic Contemptor Dreadnought [Legends],model,783a-1c02-b377-b169,Library - Astartes Heresy Legends.cat,140,1,1,19,16,16,0,3,both
Library - Astartes Heresy Legends,Sicaran Arcus [Legends],model,ca2a-69ca-dd3c-47,Library - Astartes Heresy Legends.cat,160,1,1,6,5,5,0,1,both
Library - Astartes Heresy Legends,Sicaran Battle Tank [Legends],model,b2f1-197b-fb3b-687f,Library - Astartes Heresy Legends.cat,160,1,1,6,5,5,0,1,both
Library - Astartes Heresy Legends,Sicaran Omega [Legends],model,8b64-6aba-150d-27e4,Library - Astartes Heresy Legends.cat,180,1,1,7,6,6,0,1,both
Library - Astartes Heresy Legends,Sicaran Punisher [Legends],model,68aa-28bf-bd73-3355,Library - Astartes Heresy Legends.cat,160,1,1,6,5,5,0,1,both
Library - Astartes Heresy Legends,Sicaran Venator [Legends],model,e63e-2aa6-f840-b54e,Library - Astartes Heresy Legends.cat,180,1,1,6,5,5,0,1,both
Library - Astartes Heresy Legends,Sokar-pattern Stormbird [Legends],model,a80f-8343-85f3-716a,Library - Astartes Heresy Legends.cat,900,1,1,4,3,3,0,1,both
Library - Astartes Heresy Legends,Spartan [Legends],model,7b3a-9a63-6200-ec7,Library - Astartes Heresy Legends.cat,300,1,1,9,8,8,0,1,both
Library - Astartes Heresy Legends,Storm Eagle Gunship [Legends],model,3b7d-b14e-603-e1ad,Library - Astartes Heresy Legends.cat,250,1,1,8,7,7,0,1,both
Library - Astartes Heresy Legends,Terrax-pattern Termite [Legends],model,3d36-e9d7-54c5-deb7,Library - Astartes Heresy Legends.cat,200,1,1,5,4,4,0,1,both
Library - Astartes Heresy Legends,Typhon [Legends],model,f60c-1b93-9ee8-59d2,Library - Astartes Heresy Legends.cat,320,1,1,7,6,6,0,1,both
Library - Astartes Heresy Legends,Vindicator Laser Destroyer [Legends],model,128d-5011-8e6-45a6,Library - Astartes Heresy Legends.cat,175,1,1,5,4,4,0,1,both
Library - Astartes Heresy Legends,Whirlwind Scorpius [Legends],model,97dc-f0c8-1354-88fb,Library - Astartes Heresy Legends.cat,115,1,1,4,3,3,0,1,both
Library - Astartes Heresy Legends,Xiphon Interceptor [Legends],model,1aa5-d081-2442-4c37,Library - Astartes Heresy Legends.cat,115,1,1,3,2,2,0,1,both
Library - Titans,Reaver Titan,model,b7e8-f3ae-be53-9ba5,Library - Titans.cat,2200,1,1,8,5,5,0,3,both
Library - Titans,Warbringer Nemesis Titan,model,8e6f-4e09-12d5-fafd,Library - Titans.cat,2600,1,1,9,8,8,0,1,both
Library - Titans,Warhound Titan,model,8eb5-a990-6eb0-9b41,Library - Titans.cat,1100,1,1,6,5,5,0,1,both
Library - Titans,Warlord Titan,model,eafa-cd47-1c2f-61ee,Library - Titans.cat,3500,1,1,13,10,10,0,3,both
Library - Tyranids,Gargoyles,unit,9ce8-7a63-15c3-0347,Library - Tyranids.cat,85,10,20,2,1,1,0,1,both
Library - Tyranids,Hyperadapted Raveners,unit,c10d-772e-a54f-a2b9,Library - Tyranids.cat,165,1,1,3,1,1,0,2,both
Library - Tyranids,Macro Organism [Crucible],model,a89f-8ad1-3d79-174f,Library - Tyranids.cat,150,1,1,33,21,21,0,12,both
Library - Tyranids,Node Organism [Crucible],model,527c-d3c6-c620-c7c6,Library - Tyranids.cat,80,1,1,33,21,21,0,12,both
Library - Tyranids,Prime Organism [Crucible],model,6f46-0c77-acd0-3f5d,Library - Tyranids.cat,135,1,1,33,21,21,0,12,both
Library - Tyranids,Trygon,model,56db-d7c-b349-677f,Library - Tyranids.cat,140,1,1,2,1,1,0,1,both
Library - Tyranids,Tyrannocyte,model,fada-677a-f6a4-cd12,Library - Tyranids.cat,105,1,1,2,1,1,0,1,both
Library - Tyranids,Winged Hive Tyrant,model,fa68-fcb9-38c-cd0f,Library - Tyranids.cat,170,1,1,5,2,2,0,3,both
Unaligned Forces,Guardian Drone [Legends],model,e3ba-7f87-c32-229,Unaligned Forces.cat,45,1,1,3,2,2,0,1,both
Unaligned Forces,Spindle Drones [Legends],unit,da76-e18f-523e-d45a,Unaligned Forces.cat,35,4,4,2,1,1,0,1,both
Unaligned Forces,The Archivist [Legends],model,11b2-8348-ae67-fa98,Unaligned Forces.cat,70,1,1,2,1,1,0,1,both
Xenos - Genestealer Cults,Achilles Ridgerunners,unit,cf71-a12a-2730-c40b,Genestealer Cults.cat,95,1,2,5,4,4,0,1,both
Xenos - Genestealer Cults,Acolyte Iconward,model,e367-b2cb-d22a-b17c,Genestealer Cults.cat,50,1,1,2,1,1,0,1,both
Xenos - Genestealer Cults,Atalan Jackals,unit,3a81-2b84-bf4c-4f85,Genestealer Cults.cat,85,4,8,8,6,6,0,2,both
Xenos - Genestealer Cults,Benefictus,model,908a-9fd8-2270-8dbd,Genestealer Cults.cat,70,1,1,3,2,2,0,1,both
Xenos - Genestealer Cults,Biophagus,model,725f-8a41-dc78-52f5,Genestealer Cults.cat,50,1,1,3,2,2,0,1,both
Xenos - Genestealer Cults,Clamavus,model,5543-973a-cd2e-c941,Genestealer Cults.cat,50,1,1,2,1,1,0,1,both
Xenos - Genestealer Cults,Cult Guerrilla [Crucible],model,5138-978e-c8e6-b90c,Genestealer Cults.cat,60,1,1,30,19,19,0,11,both
Xenos - Genestealer Cults,Cult Insurrectionist [Crucible],model,0f8d-ba1b-c2cf-c8e7,Genestealer Cults.cat,80,1,1,30,19,19,0,11,both
Xenos - Genestealer Cults,Goliath Rockgrinder,model,5ac1-3adb-212a-5e02,Genestealer Cults.cat,120,1,1,6,5,5,0,1,both
Xenos - Genestealer Cults,Goliath Truck,model,1d1-f0d2-b810-12fe,Genestealer Cults.cat,85,1,1,4,3,3,0,1,both
Xenos - Genestealer Cults,Hybrid Metamorphs,unit,8a84-a8fd-977e-9118,Genestealer Cults.cat,70,4,9,5,2,2,0,3,both
Xenos - Genestealer Cults,Jackal Alphus,model,6426-ca59-402a-d399,Genestealer Cults.cat,55,1,1,3,2,2,0,1,both
Xenos - Genestealer Cults,Kelermorph,model,5e0e-11d9-181d-3481,Genestealer Cults.cat,60,1,1,2,1,1,0,1,both
Xenos - Genestealer Cults,Magus,model,4f4-2157-2cb5-8bb,Genestealer Cults.cat,50,1,1,2,1,1,0,1,both
Xenos - Genestealer Cults,Neophyte Hybrids,unit,b5d2-8681-6bba-f05b,Genestealer Cults.cat,65,9,19,13,10,10,0,3,both
Xenos - Genestealer Cults,Nexos,model,55c7-90e0-419-44f9,Genestealer Cults.cat,60,1,1,2,1,1,0,1,both
Xenos - Genestealer Cults,Primus,model,30e9-42fa-3a6e-e8ef,Genestealer Cults.cat,70,1,1,3,1,1,0,2,both
Xenos - Genestealer Cults,Reductus Saboteur,model,4565-bd65-9e8b-284d,Genestealer Cults.cat,65,1,1,4,3,3,0,1,both
Xenos - Genestealer Cults,Sanctus,model,3d6c-357e-3c09-813c,Genestealer Cults.cat,50,1,1,3,1,1,0,2,both
Xenos - Genestealer Cults,Voice of the Patriarch [Crucible],model,678c-b59c-f85d-0a43,Genestealer Cults.cat,70,1,1,30,19,19,0,11,both
Xenos - Leagues of Votann,Arkanyst Evaluator,model,e5c2-d1a0-b54d-65df,Leagues of Votann.cat,65,1,1,4,3,3,0,1,both
Xenos - Leagues of Votann,Brôkhyr Iron-master,unit,8f33-5601-3707-78f4,Leagues of Votann.cat,75,1,1,7,3,3,0,4,both
Xenos - Leagues of Votann,Brôkhyr Thunderkyn,unit,ea1b-99f6-c398-06b1,Leagues of Votann.cat,80,3,6,4,3,3,0,1,both
Xenos - Leagues of Votann,Buri Aegnirssen,model,b7e1-55fd-9aae-b690,Leagues of Votann.cat,95,1,1,3,1,1,0,2,both
Xenos - Leagues of Votann,Cthonian Beserks,unit,415a-e6f6-d17f-d700,Leagues of Votann.cat,100,5,10,2,1,1,0,1,both
Xenos - Leagues of Votann,Cthonian Earthshakers,unit,595a-cfac-3b40-710d,Leagues of Votann.cat,110,2,2,4,3,3,0,1,both
Xenos - Leagues of Votann,Einhyr Champion,model,2cc6-e2bf-635f-1260,Leagues of Votann.cat,70,1,1,3,1,1,0,2,both
Xenos - Leagues of Votann,Einhyr Hearthguard,unit,09d3-6357-7888-00d9,Leagues of Votann.cat,135,5,10,6,3,3,0,3,both
Xenos - Leagues of Votann,Grimnyr,unit,d3a3-2d20-bd7e-6778,Leagues of Votann.cat,65,3,3,5,3,3,0,2,both
Xenos - Leagues of Votann,Hearthkyn Warriors,unit,ba4f-c3f9-6925-af0c,Leagues of Votann.cat,100,10,10,11,8,8,0,3,both
Xenos - Leagues of Votann,Hekaton Land Fortress,model,a110-e538-4e85-159b,Leagues of Votann.cat,240,1,1,8,7,7,0,1,both
Xenos - Leagues of Votann,Hernkyn Pioneers,unit,9086-5272-398b-bbce,Leagues of Votann.cat,80,3,6,6,5,5,0,1,both
Xenos - Leagues of Votann,Hernkyn Yaegirs,unit,5b0b-c18d-1470-44bb,Leagues of Votann.cat,90,9,9,6,4,4,0,2,both
Xenos - Leagues of Votann,Ironkin Steeljacks with Heavy Volkanite Disintegrators,unit,1e3f-209d-798f-3a42,Leagues of Votann.cat,85,1,1,4,2,2,0,2,both
Xenos - Leagues of Votann,Ironkin Steeljacks with Melee Weapons,unit,2add-0a08-fbef-8f5e,Leagues of Votann.cat,85,3,6,3,1,1,0,2,both
Xenos - Leagues of Votann,Kapricus Carrier,model,cfbc-9eeb-badb-b28c,Leagues of Votann.cat,75,1,1,3,2,2,0,1,both
Xenos - Leagues of Votann,Kapricus Defender,model,5310-ecc3-fcf4-f337,Leagues of Votann.cat,70,1,1,4,3,3,0,1,both
