weapon_id,unit_id,name,weapon_type,attacks,skill,strength,ap,damage,keywords,range_inches,hit_modifier,wound_modifier,reroll_hits,reroll_wounds,lethal_hits,sustained_hits,devastating_wounds,source_file
c538-aaf0-5788-5c07:ranged:heavy-bolt-rifle,c538-aaf0-5788-5c07,Heavy bolt rifle,ranged,2,3+,5,-1,1,"Assault, Heavy",30,,,,,,,,Imperium - Agents of the Imperium.cat
88af-6e47-7162-b1be:melee:long-vigil-melee-weapon,88af-6e47-7162-b1be,Long Vigil melee weapon,melee,3,3+,5,-2,1,-,,,,,,,,,Imperium - Agents of the Imperium.cat
88af-6e47-7162-b1be:ranged:deathwatch-twin-boltgun,88af-6e47-7162-b1be,Deathwatch twin boltgun,ranged,4,3+,4,0,1,-,24,,,,,,,,Imperium - Agents of the Imperium.cat
88af-6e47-7162-b1be:ranged:long-vigil-ranged-weapon,88af-6e47-7162-b1be,Long Vigil ranged weapon,ranged,1,4+,4,0,1,"Anti-Infantry 4+, Devastating Wounds, Rapid Fire 1",24,,,,,,,,Imperium - Agents of the Imperium.cat
88af-6e47-7162-b1be:melee:close-combat-weapon,88af-6e47-7162-b1be,Close combat weapon,melee,3,3+,5,-2,1,-,,,,,,,,,Imperium - Agents of the Imperium.cat
88af-6e47-7162-b1be:ranged:heavy-flamer,88af-6e47-7162-b1be,Heavy flamer,ranged,D6,N/A,5,-1,1,"Ignores Cover, Torrent",12,,,,,,,,Imperium - Agents of the Imperium.cat
88af-6e47-7162-b1be:melee:power-fist,88af-6e47-7162-b1be,Power fist,melee,3,3+,8,-2,2,-,,,,,,,,,Imperium - Agents of the Imperium.cat
88af-6e47-7162-b1be:ranged:boltgun,88af-6e47-7162-b1be,Boltgun,ranged,2,3+,4,0,1,-,24,,,,,,,,Imperium - Agents of the Imperium.cat
88af-6e47-7162-b1be:ranged:bolt-pistol,88af-6e47-7162-b1be,Bolt pistol,ranged,1,3+,4,0,1,Pistol,12,,,,,,,,Imperium - Agents of the Imperium.cat
88af-6e47-7162-b1be:melee:force-weapon,88af-6e47-7162-b1be,Force weapon,melee,5,2+,5,-3,D3,Psychic,,,,,,,,,Imperium - Agents of the Imperium.cat
88af-6e47-7162-b1be:ranged:psychic-cleanse,88af-6e47-7162-b1be,Psychic Cleanse,ranged,D6,3+,5,-1,D3,Psychic,24,,,,,,,,Imperium - Agents of the Imperium.cat
88af-6e47-7162-b1be:melee:twin-lightning-claws,88af-6e47-7162-b1be,Twin lightning claws,melee,4,3+,5,-2,1,Twin-Linked,,,,,,,,,Imperium - Agents of the Imperium.cat
88af-6e47-7162-b1be:ranged:frag-cannon,88af-6e47-7162-b1be,Frag cannon,ranged,D3,4+,7,-1,2,"Blast, Heavy, Rapid Fire D3",18,,,,,,,,Imperium - Agents of the Imperium.cat
88af-6e47-7162-b1be:melee:artificer-crozius,88af-6e47-7162-b1be,Artificer crozius,melee,5,2+,6,-1,2,-,,,,,,,,,Imperium - Agents of the Imperium.cat
4681-2af4-acf9-2bce:ranged:➤-infernus-heavy-bolter---heavy-bolter,4681-2af4-acf9-2bce,➤ Infernus heavy bolter - heavy bolter,ranged,3,4+,5,-1,2,"Heavy, Sustained Hits 1",36,,,,,,,,Imperium - Agents of the Imperium.cat
4681-2af4-acf9-2bce:ranged:➤-infernus-heavy-bolter---heavy-flamer,4681-2af4-acf9-2bce,➤ Infernus heavy bolter - heavy flamer,ranged,D6,N/A,5,-1,1,"Ignores cover, Torrent",12,,,,,,,,Imperium - Agents of the Imperium.cat
4681-2af4-acf9-2bce:melee:close-combat-weapon,4681-2af4-acf9-2bce,Close combat weapon,melee,3,3+,4,0,1,-,,,,,,,,,Imperium - Agents of the Imperium.cat
4681-2af4-acf9-2bce:ranged:frag-cannon,4681-2af4-acf9-2bce,Frag Cannon,ranged,D3,4+,7,-1,2,"Blast, Heavy, Rapid Fire D3",18,,,,,,,,Imperium - Agents of the Imperium.cat
4681-2af4-acf9-2bce:melee:deathwatch-thunder-hammer,4681-2af4-acf9-2bce,Deathwatch thunder hammer,melee,3,4+,10,-2,3,Devastating Wounds,,,,,,,,,Imperium - Agents of the Imperium.cat
4681-2af4-acf9-2bce:melee:long-vigil-melee-weapon,4681-2af4-acf9-2bce,Long Vigil melee weapon,melee,3,3+,5,-2,1,-,,,,,,,,,Imperium - Agents of the Imperium.cat
4681-2af4-acf9-2bce:ranged:boltgun,4681-2af4-acf9-2bce,Boltgun,ranged,2,3+,4,0,1,-,24,,,,,,,,Imperium - Agents of the Imperium.cat
4681-2af4-acf9-2bce:ranged:long-vigil-ranged-weapon,4681-2af4-acf9-2bce,Long Vigil ranged weapon,ranged,1,4+,4,0,1,"Anti-Infantry 4+, Devastating Wounds, Rapid Fire 1",24,,,,,,,,Imperium - Agents of the Imperium.cat
4681-2af4-acf9-2bce:melee:power-weapon,4681-2af4-acf9-2bce,Power weapon,melee,3,3+,5,-2,1,-,,,,,,,,,Imperium - Agents of the Imperium.cat
4681-2af4-acf9-2bce:ranged:storm-bolter,4681-2af4-acf9-2bce,Storm bolter,ranged,2,3+,4,0,1,Rapid Fire 2,24,,,,,,,,Imperium - Agents of the Imperium.cat
4681-2af4-acf9-2bce:ranged:➤-cyclone-missile-launcher---frag,4681-2af4-acf9-2bce,➤ Cyclone missile launcher - frag,ranged,2D6,3+,4,0,1,Blast,36,,,,,,,,Imperium - Agents of the Imperium.cat
4681-2af4-acf9-2bce:ranged:➤-cyclone-missile-launcher---krak,4681-2af4-acf9-2bce,➤ Cyclone missile launcher - krak,ranged,2,3+,9,-2,D6,-,36,,,,,,,,Imperium - Agents of the Imperium.cat
4681-2af4-acf9-2bce:melee:chainfist,4681-2af4-acf9-2bce,Chainfist,melee,3,4+,8,-2,2,Anti-Vehicle 3+,,,,,,,,,Imperium - Agents of the Imperium.cat
4681-2af4-acf9-2bce:ranged:➤-plasma-cannon---standard,4681-2af4-acf9-2bce,➤ Plasma cannon - standard,ranged,D3,4+,7,-2,1,"Blast, Heavy",36,,,,,,,,Imperium - Agents of the Imperium.cat
4681-2af4-acf9-2bce:ranged:➤-plasma-cannon---supercharge,4681-2af4-acf9-2bce,➤ Plasma cannon - supercharge,ranged,D3,4+,8,-3,2,"Blast, Hazardous, Heavy",36,,,,,,,,Imperium - Agents of the Imperium.cat
4681-2af4-acf9-2bce:ranged:heavy-flamer,4681-2af4-acf9-2bce,Heavy flamer,ranged,D6,N/A,5,-1,1,"Ignores Cover, Torrent",12,,,,,,,,Imperium - Agents of the Imperium.cat
4681-2af4-acf9-2bce:ranged:assault-cannon,4681-2af4-acf9-2bce,Assault cannon,ranged,6,3+,6,0,1,Devastating Wounds,24,,,,,,,,Imperium - Agents of the Imperium.cat
4681-2af4-acf9-2bce:melee:power-fist,4681-2af4-acf9-2bce,Power Fist,melee,3,3+,8,-2,2,-,,,,,,,,,Imperium - Agents of the Imperium.cat
4681-2af4-acf9-2bce:melee:thunder-hammer,4681-2af4-acf9-2bce,Thunder hammer,melee,3,4+,8,-2,2,Devastating Wounds,,,,,,,,,Imperium - Agents of the Imperium.cat
4681-2af4-acf9-2bce:melee:twin-lightning-claws,4681-2af4-acf9-2bce,Twin lightning claws,melee,5,3+,5,-2,1,Twin-Linked,,,,,,,,,Imperium - Agents of the Imperium.cat
4681-2af4-acf9-2bce:ranged:twin-boltgun,4681-2af4-acf9-2bce,Twin boltgun,ranged,2,3+,4,0,1,Twin-Linked,24,,,,,,,,Imperium - Agents of the Imperium.cat
4681-2af4-acf9-2bce:ranged:bolt-pistol,4681-2af4-acf9-2bce,Bolt pistol,ranged,1,3+,4,0,1,Pistol,12,,,,,,,,Imperium - Agents of the Imperium.cat
f527-0a42-15b4-1924:melee:close-combat-weapon,f527-0a42-15b4-1924,Close combat weapon,melee,3,3+,4,0,1,-,,,,,,,,,Imperium - Agents of the Imperium.cat
f527-0a42-15b4-1924:ranged:bolt-pistol,f527-0a42-15b4-1924,Bolt pistol,ranged,1,3+,4,0,1,Pistol,12,,,,,,,,Imperium - Agents of the Imperium.cat
f527-0a42-15b4-1924:ranged:bolt-carbine,f527-0a42-15b4-1924,Bolt carbine,ranged,2,3+,4,0,1,Precision,24,,,,,,,,Imperium - Agents of the Imperium.cat
f527-0a42-15b4-1924:ranged:las-fusil,f527-0a42-15b4-1924,Las fusil,ranged,1,3+,9,-3,D6,Heavy,36,,,,,,,,Imperium - Agents of the Imperium.cat
f527-0a42-15b4-1924:ranged:bolt-sniper-rifle,f527-0a42-15b4-1924,Bolt sniper rifle,ranged,1,3+,5,-2,3,"Heavy, Precision",36,,,,,,,,Imperium - Agents of the Imperium.cat
f527-0a42-15b4-1924:melee:combat-knife,f527-0a42-15b4-1924,Combat knife,melee,4,3+,4,0,1,Precision,,,,,,,,,Imperium - Agents of the Imperium.cat
f527-0a42-15b4-1924:ranged:special-issue-bolt-pistol,f527-0a42-15b4-1924,Special-issue bolt pistol,ranged,1,3+,4,-1,1,"Pistol, Precision",12,,,,,,,,Imperium - Agents of the Imperium.cat
f527-0a42-15b4-1924:melee:paired-combat-blades,f527-0a42-15b4-1924,Paired combat blades,melee,3,3+,4,0,1,Sustained Hits 1,,,,,,,,,Imperium - Agents of the Imperium.cat
f527-0a42-15b4-1924:ranged:occulus-bolt-carbine,f527-0a42-15b4-1924,Occulus bolt carbine,ranged,2,3+,4,0,1,"Assault, Ignores Cover",24,,,,,,,,Imperium - Agents of the Imperium.cat
f527-0a42-15b4-1924:ranged:accelerator-autocannon,f527-0a42-15b4-1924,Accelerator autocannon,ranged,3,4+,8,-1,2,Heavy,48,,,,,,,,Imperium - Agents of the Imperium.cat
f527-0a42-15b4-1924:ranged:marksman-bolt-carbine,f527-0a42-15b4-1924,Marksman bolt carbine,ranged,2,3+,4,0,1,Heavy,24,,,,,,,,Imperium - Agents of the Imperium.cat
50a9-30aa-e03a-847d:melee:long-vigil-melee-weapon,50a9-30aa-e03a-847d,Long Vigil melee weapon,melee,3,3+,5,-2,1,-,,,,,,,,,Imperium - Agents of the Imperium.cat
50a9-30aa-e03a-847d:ranged:twin-boltgun,50a9-30aa-e03a-847d,Twin boltgun,ranged,2,3+,4,0,1,Twin-Linked,24,,,,,,,,Imperium - Agents of the Imperium.cat
50a9-30aa-e03a-847d:melee:close-combat-weapon,50a9-30aa-e03a-847d,Close combat weapon,melee,3,3+,4,0,1,-,,,,,,,,,Imperium - Agents of the Imperium.cat
50a9-30aa-e03a-847d:ranged:bolt-pistol,50a9-30aa-e03a-847d,Bolt pistol,ranged,1,3+,4,0,1,Pistol,12,,,,,,,,Imperium - Agents of the Imperium.cat
50a9-30aa-e03a-847d:ranged:long-vigil-ranged-weapon,50a9-30aa-e03a-847d,Long Vigil ranged weapon,ranged,1,4+,4,0,1,"Anti-Infantry 4+, Devastating Wounds, Rapid Fire 1",24,,,,,,,,Imperium - Agents of the Imperium.cat
50a9-30aa-e03a-847d:melee:xenophase-blade,50a9-30aa-e03a-847d,Xenophase blade,melee,4,3+,5,-2,1,Devastating Wounds,,,,,,,,,Imperium - Agents of the Imperium.cat
f158-1e0b-585b-bf40:melee:master-crafted-power-weapon,f158-1e0b-585b-bf40,Master-crafted power weapon,melee,6,2+,5,-2,2,-,,,,,,,,,Imperium - Agents of the Imperium.cat
f158-1e0b-585b-bf40:ranged:hellfire-extremis,f158-1e0b-585b-bf40,Hellfire Extremis,ranged,D6,N/A,4,-1,1,"Anti-Infantry 4+, Devastating Wounds, Ignores Cover, Torrent",12,,,,,,,,Imperium - Agents of the Imperium.cat
cfa5-df26-a886-9975:ranged:vigil-spear,cfa5-df26-a886-9975,Vigil spear,ranged,2,2+,4,-1,2,-,24,,,,,,,,Imperium - Agents of the Imperium.cat
cfa5-df26-a886-9975:melee:vigil-spear,cfa5-df26-a886-9975,Vigil spear,melee,6,2+,6,-2,D3,Lance,,,,,,,,,Imperium - Agents of the Imperium.cat
4e74-3710-7a66-9d6c:ranged:ministorum-hand-flamer,4e74-3710-7a66-9d6c,Ministorum hand flamer,ranged,D6,N/A,4,0,1,"Ignores Cover, Pistol, Torrent",12,,,,,,,,Imperium - Agents of the Imperium.cat
4e74-3710-7a66-9d6c:melee:close-combat-weapon,4e74-3710-7a66-9d6c,Close combat weapon,melee,2,3+,3,0,1,-,,,,,,,,,Imperium - Agents of the Imperium.cat
4e74-3710-7a66-9d6c:melee:sanctifier-melee-weapon,4e74-3710-7a66-9d6c,Sanctifier melee weapon,melee,3,3+,3,0,1,-,,,,,,,,,Imperium - Agents of the Imperium.cat
4e74-3710-7a66-9d6c:ranged:ministorum-flamer,4e74-3710-7a66-9d6c,Ministorum flamer,ranged,D6,N/A,5,0,1,"Ignores Cover, Torrent",12,,,,,,,,Imperium - Agents of the Imperium.cat
4e74-3710-7a66-9d6c:ranged:meltagun,4e74-3710-7a66-9d6c,Meltagun,ranged,1,4+,9,-4,D6,Melta 2,12,,,,,,,,Imperium - Agents of the Imperium.cat
4e74-3710-7a66-9d6c:ranged:➤-plasma-gun---standard,4e74-3710-7a66-9d6c,➤ Plasma gun - standard,ranged,1,3+,7,-2,1,Rapid Fire 1,24,,,,,,,,Imperium - Agents of the Imperium.cat
4e74-3710-7a66-9d6c:ranged:➤-plasma-gun---supercharge,4e74-3710-7a66-9d6c,➤ Plasma gun - supercharge,ranged,1,3+,8,-3,2,"Hazardous, Rapid Fire 1",24,,,,,,,,Imperium - Agents of the Imperium.cat
4e74-3710-7a66-9d6c:ranged:holy-fire,4e74-3710-7a66-9d6c,Holy fire,ranged,D6,N/A,6,-1,2,"Ignores Cover, One Shot, Torrent",12,,,,,,,,Imperium - Agents of the Imperium.cat
4e74-3710-7a66-9d6c:melee:death-cult-blades,4e74-3710-7a66-9d6c,Death Cult blades,melee,4,2+,4,-2,1,Precision,,,,,,,,,Imperium - Agents of the Imperium.cat
4e74-3710-7a66-9d6c:melee:burning-hands,4e74-3710-7a66-9d6c,Burning hands,melee,1,2+,6,-2,3,Devastating Wounds,,,,,,,,,Imperium - Agents of the Imperium.cat
6315-d3e6-aa1c-69e4:melee:hydraulic-vox-ram,6315-d3e6-aa1c-69e4,Hydraulic vox-ram,melee,3,4+,6,-2,2,-,,,,,,,,,Imperium - Agents of the Imperium.cat
6315-d3e6-aa1c-69e4:melee:power-sword,6315-d3e6-aa1c-69e4,Power sword,melee,5,3+,4,-2,1,-,,,,,,,,,Imperium - Agents of the Imperium.cat
6315-d3e6-aa1c-69e4:ranged:inferno-pistol,6315-d3e6-aa1c-69e4,Inferno pistol,ranged,1,3+,8,-4,D3,"Melta 2, Pistol",6,,,,,,,,Imperium - Agents of the Imperium.cat
b040-ce24-7e1a-c903:melee:close-combat-weapon,b040-ce24-7e1a-c903,Close combat weapon,melee,3,3+,4,0,1,-,,,,,,,,,Imperium - Agents of the Imperium.cat
b040-ce24-7e1a-c903:ranged:bolt-pistol,b040-ce24-7e1a-c903,Bolt pistol,ranged,1,3+,4,0,1,"Pistol, Lethal Hits",12,,,,,,,,Imperium - Agents of the Imperium.cat
b040-ce24-7e1a-c903:ranged:➤-infernus-heavy-bolter---heavy-bolter,b040-ce24-7e1a-c903,➤ Infernus heavy bolter - heavy bolter,ranged,3,3+,5,-1,2,Sustained Hits 1,36,,,,,,,,Imperium - Agents of the Imperium.cat
b040-ce24-7e1a-c903:ranged:➤-infernus-heavy-bolter---heavy-flamer,b040-ce24-7e1a-c903,➤ Infernus heavy bolter - heavy flamer,ranged,D6,N/A,5,-1,1,"Ignores cover, Torrent",12,,,,,,,,Imperium - Agents of the Imperium.cat
b040-ce24-7e1a-c903:ranged:➤-astartes-grenade-launcher---frag,b040-ce24-7e1a-c903,➤ Astartes grenade launcher - frag,ranged,D3,3+,4,0,1,Blast,24,,,,,,,,Imperium - Agents of the Imperium.cat
b040-ce24-7e1a-c903:ranged:➤-astartes-grenade-launcher---krak,b040-ce24-7e1a-c903,➤ Astartes grenade launcher - krak,ranged,1,3+,9,-2,D3,-,24,,,,,,,,Imperium - Agents of the Imperium.cat
b040-ce24-7e1a-c903:ranged:hellstorm-bolt-rifle,b040-ce24-7e1a-c903,Hellstorm bolt rifle,ranged,2,3+,5,-2,2,"Assault, Heavy, Lethal Hits",30,,,,,,,,Imperium - Agents of the Imperium.cat
b040-ce24-7e1a-c903:ranged:frag-cannon,b040-ce24-7e1a-c903,Frag cannon,ranged,D3,3+,7,-2,2,"Blast, Heavy, Lethal Hits, Rapid Fire D3",18,,,,,,,,Imperium - Agents of the Imperium.cat
b040-ce24-7e1a-c903:ranged:special-issue-bolt-pistol,b040-ce24-7e1a-c903,Special-issue bolt pistol,ranged,1,3+,4,-1,1,"Pistol, Precision, Lethal Hits",18,,,,,,,,Imperium - Agents of the Imperium.cat
b040-ce24-7e1a-c903:melee:combat-knife,b040-ce24-7e1a-c903,Combat knife,melee,4,3+,4,-1,1,Precision,,,,,,,,,Imperium - Agents of the Imperium.cat
b040-ce24-7e1a-c903:ranged:deathwatch-marksman-bolt-carbine,b040-ce24-7e1a-c903,Deathwatch marksman bolt carbine,ranged,2,3+,5,-1,1,"Heavy, Lethal Hits",24,,,,,,,,Imperium - Agents of the Imperium.cat
b040-ce24-7e1a-c903:melee:heavy-thunder-hammer,b040-ce24-7e1a-c903,Heavy thunder hammer,melee,3,4+,10,-2,3,Devastating Wounds,,,,,,,,,Imperium - Agents of the Imperium.cat
b040-ce24-7e1a-c903:melee:power-weapon,b040-ce24-7e1a-c903,Power weapon,melee,4,3+,5,-2,2,Sustained Hits 1,,,,,,,,,Imperium - Agents of the Imperium.cat
b040-ce24-7e1a-c903:ranged:➤-plasma-incinerator---standard,b040-ce24-7e1a-c903,➤ Plasma incinerator - Standard,ranged,2,3+,7,-2,1,"Assault, Heavy",24,,,,,,,,Imperium - Agents of the Imperium.cat
b040-ce24-7e1a-c903:ranged:➤-plasma-incinerator---supercharge,b040-ce24-7e1a-c903,➤ Plasma incinerator - Supercharge,ranged,2,3+,8,-3,2,"Assault, Hazardous, Heavy",24,,,,,,,,Imperium - Agents of the Imperium.cat
b040-ce24-7e1a-c903:ranged:stalker-bolt-rifle,b040-ce24-7e1a-c903,Stalker bolt rifle,ranged,2,3+,5,-2,2,"Heavy, Lethal Hits, Precision",30,,,,,,,,Imperium - Agents of the Imperium.cat
b040-ce24-7e1a-c903:ranged:➤-plasma-pistol---standard,b040-ce24-7e1a-c903,➤ Plasma pistol - Standard,ranged,1,3+,7,-2,1,Pistol,12,,,,,,,,Imperium - Agents of the Imperium.cat
b040-ce24-7e1a-c903:ranged:➤-plasma-pistol---supercharge,b040-ce24-7e1a-c903,➤ Plasma pistol - Supercharge,ranged,1,3+,8,-3,2,"Hazardous, Pistol",12,,,,,,,,Imperium - Agents of the Imperium.cat
b040-ce24-7e1a-c903:melee:xenophase-blade,b040-ce24-7e1a-c903,Xenophase blade,melee,4,3+,5,-2,1,Devastating Wounds,,,,,,,,,Imperium - Agents of the Imperium.cat
90e0-c5a9-17c5-fba4:melee:warp-grasp,90e0-c5a9-17c5-fba4,Warp grasp,melee,4,3+,4,-2,1,"Lethal Hits, Psychic",,,,,,,,,Imperium - Agents of the Imperium.cat
90e0-c5a9-17c5-fba4:melee:power-weapon,90e0-c5a9-17c5-fba4,Power weapon,melee,5,3+,4,-2,1,-,,,,,,,,,Imperium - Agents of the Imperium.cat
90e0-c5a9-17c5-fba4:melee:force-weapon,90e0-c5a9-17c5-fba4,Force weapon,melee,4,3+,5,-2,D3,Psychic,,,,,,,,,Imperium - Agents of the Imperium.cat
90e0-c5a9-17c5-fba4:melee:excruciator-maul,90e0-c5a9-17c5-fba4,Excruciator maul,melee,4,3+,4,-1,2,-,,,,,,,,,Imperium - Agents of the Imperium.cat
90e0-c5a9-17c5-fba4:melee:eviscerator,90e0-c5a9-17c5-fba4,Eviscerator,melee,3,3+,6,-2,2,Devastating Wounds,,,,,,,,,Imperium - Agents of the Imperium.cat
90e0-c5a9-17c5-fba4:melee:deathwatch-weapon,90e0-c5a9-17c5-fba4,Deathwatch weapon,melee,6,2+,6,-2,2,Devastating Wounds,,,,,,,,,Imperium - Agents of the Imperium.cat
90e0-c5a9-17c5-fba4:melee:close-combat-weapon,90e0-c5a9-17c5-fba4,Close combat weapon,melee,3,3+,3,0,1,-,,,,,,,,,Imperium - Agents of the Imperium.cat
90e0-c5a9-17c5-fba4:melee:chainsword,90e0-c5a9-17c5-fba4,Chainsword,melee,5,3+,3,0,1,-,,,,,,,,,Imperium - Agents of the Imperium.cat
90e0-c5a9-17c5-fba4:melee:chainfist,90e0-c5a9-17c5-fba4,Chainfist,melee,3,4+,6,-2,2,Anti-Vehicle 3+,,,,,,,,,Imperium - Agents of the Imperium.cat
90e0-c5a9-17c5-fba4:ranged:voltaic-pistol,90e0-c5a9-17c5-fba4,Voltaic pistol,ranged,3,3+,4,-2,1,"Pistol, Sustained Hits 2",12,,,,,,,,Imperium - Agents of the Imperium.cat
90e0-c5a9-17c5-fba4:ranged:ministorum-hand-flamer,90e0-c5a9-17c5-fba4,Ministorum hand flamer,ranged,D6,N/A,4,0,1,"Ignores Cover, Pistol, Torrent",12,,,,,,,,Imperium - Agents of the Imperium.cat
90e0-c5a9-17c5-fba4:ranged:inferno-pistol,90e0-c5a9-17c5-fba4,Inferno pistol,ranged,1,3+,8,-4,D3,"Melta 2, Pistol",6,,,,,,,,Imperium - Agents of the Imperium.cat
90e0-c5a9-17c5-fba4:ranged:household-pistol,90e0-c5a9-17c5-fba4,Household pistol,ranged,2,3+,5,-2,2,"Devastating Wounds, Pistol",12,,,,,,,,Imperium - Agents of the Imperium.cat
90e0-c5a9-17c5-fba4:ranged:holy-pistol,90e0-c5a9-17c5-fba4,Holy pistol,ranged,3,3+,4,0,1,Pistol,12,,,,,,,,Imperium - Agents of the Imperium.cat
90e0-c5a9-17c5-fba4:ranged:heavy-bolt-pistol,90e0-c5a9-17c5-fba4,Heavy bolt pistol,ranged,1,2+,4,-1,1,Pistol,12,,,,,,,,Imperium - Agents of the Imperium.cat
90e0-c5a9-17c5-fba4:ranged:agent-firearm,90e0-c5a9-17c5-fba4,Agent firearm,ranged,1,3+,4,-1,1,Pistol,12,,,,,,,,Imperium - Agents of the Imperium.cat
90e0-c5a9-17c5-fba4:ranged:webber,90e0-c5a9-17c5-fba4,Webber,ranged,D6,N/A,2,0,1,"Assault, Devastating Wounds, Torrent",12,,,,,,,,Imperium - Agents of the Imperium.cat
90e0-c5a9-17c5-fba4:ranged:vigil-spear,90e0-c5a9-17c5-fba4,Vigil spear,ranged,2,2+,4,-1,2,-,24,,,,,,,,Imperium - Agents of the Imperium.cat
90e0-c5a9-17c5-fba4:ranged:unholy-gaze,90e0-c5a9-17c5-fba4,Unholy Gaze,ranged,3,3+,8,-2,D3,Psychic,18,,,,,,,,Imperium - Agents of the Imperium.cat
90e0-c5a9-17c5-fba4:ranged:psychic-shock-wave,90e0-c5a9-17c5-fba4,Psychic Shock Wave,ranged,2D6,N/A,3,-2,1,"Devastating Wounds, Psychic, Torrent",18,,,,,,,,Imperium - Agents of the Imperium.cat
90e0-c5a9-17c5-fba4:ranged:➤-plasma-gun---standard,90e0-c5a9-17c5-fba4,➤ Plasma gun - standard,ranged,1,3+,7,-2,1,Rapid Fire 1,24,,,,,,,,Imperium - Agents of the Imperium.cat
90e0-c5a9-17c5-fba4:ranged:➤-plasma-pistol---supercharge,90e0-c5a9-17c5-fba4,➤ Plasma pistol - supercharge,ranged,1,3+,8,-3,2,"Hazardous, Rapid Fire 1",24,,,,,,,,Imperium - Agents of the Imperium.cat
90e0-c5a9-17c5-fba4:ranged:multi-melta,90e0-c5a9-17c5-fba4,Multi-melta,ranged,2,4+,9,-4,D6,"Heavy, Melta 4",18,,,,,,,,Imperium - Agents of the Imperium.cat
90e0-c5a9-17c5-fba4:ranged:ministorum-heavy-flamer,90e0-c5a9-17c5-fba4,Ministorum heavy flamer,ranged,D6,N/A,6,-1,1,"Ignores Cover, Torrent",12,,,,,,,,Imperium - Agents of the Imperium.cat
90e0-c5a9-17c5-fba4:ranged:ministorum-flamer,90e0-c5a9-17c5-fba4,Ministorum flamer,ranged,D6,N/A,5,0,1,"Ignores Cover, Torrent",12,,,,,,,,Imperium - Agents of the Imperium.cat
90e0-c5a9-17c5-fba4:ranged:meltagun,90e0-c5a9-17c5-fba4,Meltagun,ranged,1,3+,9,-4,D6,Melta 2,12,,,,,,,,Imperium - Agents of the Imperium.cat
90e0-c5a9-17c5-fba4:ranged:lasgun,90e0-c5a9-17c5-fba4,Lasgun,ranged,1,3+,3,0,1,Rapid Fire 1,24,,,,,,,,Imperium - Agents of the Imperium.cat
90e0-c5a9-17c5-fba4:ranged:master-crafted-bolt-sniper-rifle,90e0-c5a9-17c5-fba4,Master-crafted bolt sniper rifle,ranged,1,2+,5,-2,3,"Heavy, Precision",36,,,,,,,,Imperium - Agents of the Imperium.cat
90e0-c5a9-17c5-fba4:ranged:heavy-bolter,90e0-c5a9-17c5-fba4,Heavy bolter,ranged,3,4+,5,-1,2,"Heavy, Sustained Hits 1",36,,,,,,,,Imperium - Agents of the Imperium.cat
90e0-c5a9-17c5-fba4:ranged:executioner-shotgun,90e0-c5a9-17c5-fba4,Executioner shotgun,ranged,1,3+,5,-1,1,"Ignores Cover, Precision",24,,,,,,,,Imperium - Agents of the Imperium.cat
90e0-c5a9-17c5-fba4:ranged:condemnor-boltgun,90e0-c5a9-17c5-fba4,Condemnor boltgun,ranged,1,3+,4,0,1,"Anti-Psyker 2+, Devastating Wounds, Precision, Rapid Fire 1",24,,,,,,,,Imperium - Agents of the Imperium.cat
90e0-c5a9-17c5-fba4:ranged:combi-weapon,90e0-c5a9-17c5-fba4,Combi-weapon,ranged,1,3+,4,-2,1,"Anti-Infantry 4+, Devastating Wounds, Rapid Fire 1",24,,,,,,,,Imperium - Agents of the Imperium.cat
90e0-c5a9-17c5-fba4:ranged:boltgun,90e0-c5a9-17c5-fba4,Boltgun,ranged,1,3+,4,0,1,Rapid Fire 1,24,,,,,,,,Imperium - Agents of the Imperium.cat
90e0-c5a9-17c5-fba4:ranged:artificer-shotgun,90e0-c5a9-17c5-fba4,Artificer shotgun,ranged,2,3+,4,0,2,Assault,12,,,,,,,,Imperium - Agents of the Imperium.cat
90e0-c5a9-17c5-fba4:ranged:artificer-crafted-storm-bolter,90e0-c5a9-17c5-fba4,Artificer-crafted storm bolter,ranged,2,3+,4,0,2,Rapid Fire 2,24,,,,,,,,Imperium - Agents of the Imperium.cat
90e0-c5a9-17c5-fba4:ranged:➤-arbites-grenade-launcher---frag,90e0-c5a9-17c5-fba4,➤ Arbites grenade launcher - frag,ranged,D3,3+,4,0,1,Blast,24,,,,,,,,Imperium - Agents of the Imperium.cat
90e0-c5a9-17c5-fba4:ranged:➤-arbites-grenade-launcher---krak,90e0-c5a9-17c5-fba4,➤ Arbites grenade launcher - krak,ranged,1,3+,9,-2,D3,-,24,,,,,,,,Imperium - Agents of the Imperium.cat
90e0-c5a9-17c5-fba4:ranged:arbites-combat-shotgun,90e0-c5a9-17c5-fba4,Arbites combat shotgun,ranged,2,3+,4,0,1,Assault,18,,,,,,,,Imperium - Agents of the Imperium.cat
9a75-f3a2-bff5-9f08:melee:warp-grasp,9a75-f3a2-bff5-9f08,Warp grasp,melee,4,3+,4,-2,1,"Lethal Hits, Psychic",,,,,,,,,Imperium - Agents of the Imperium.cat
9a75-f3a2-bff5-9f08:melee:power-weapon,9a75-f3a2-bff5-9f08,Power weapon,melee,5,3+,4,-2,1,-,,,,,,,,,Imperium - Agents of the Imperium.cat
9a75-f3a2-bff5-9f08:melee:force-weapon,9a75-f3a2-bff5-9f08,Force weapon,melee,4,3+,5,-2,D3,Psychic,,,,,,,,,Imperium - Agents of the Imperium.cat
