unit_id,faction,name,toughness,save,invulnerable_save,wounds,move,leadership,objective_control,points,models_min,models_max,feel_no_pain,damage_cap,selection_type,source_file
f8d0-fdf2-2e5e-3b74,Imperium - Imperial Knights - Library,Acastus Knight Asterius,13,2+,,30,"8""",6+,10,765,1,1,,,model,Imperium - Imperial Knights - Library.cat
61c9-8baf-22b4-5d84,Imperium - Imperial Knights - Library,Acastus Knight Porphyrion,13,2+,,30,"8""",6+,10,700,1,1,,,model,Imperium - Imperial Knights - Library.cat
9ee-e289-bc6c-d943,Imperium - Imperial Knights - Library,Cerastus Knight Lancer,11,3+,,28,"14""",6+,10,395,1,1,,,model,Imperium - Imperial Knights - Library.cat
1654-5c17-474e-2d84,Imperium - Imperial Knights - Library,Cerastus Knight Castigator,11,3+,,28,"12""",6+,10,395,1,1,,,model,Imperium - Imperial Knights - Library.cat
11d3-167b-6dff-a4c2,Imperium - Imperial Knights - Library,Cerastus Knight Acheron,11,3+,,28,"12""",6+,10,395,1,1,,,model,Imperium - Imperial Knights - Library.cat
37a7-d156-1e4c-8fe1,Imperium - Imperial Knights - Library,Cerastus Knight Atrapos,11,3+,,28,"12""",6+,10,405,1,1,,,model,Imperium - Imperial Knights - Library.cat
adfa-19fc-7337-7350,Imperium - Imperial Knights - Library,Questoris Knight Magaera,11,3+,,26,"10""",+6,10,385,1,1,,,model,Imperium - Imperial Knights - Library.cat
f8f3-a438-1212-93e8,Imperium - Imperial Knights - Library,Questoris Knight Styrix,11,3+,,26,"10""",6+,10,385,1,1,,,model,Imperium - Imperial Knights - Library.cat
e3dd-7e90-140a-b3ab,Imperium - Imperial Knights - Library,Armiger Moirax,9,3+,,14,"12""",7+,6,150,1,1,,,model,Imperium - Imperial Knights - Library.cat
f12b-ca2a-9c87-79bb,Imperium - Imperial Knights - Library,Knight Defender,11,3+,,26,"10""",6+,10,415,1,1,,,model,Imperium - Imperial Knights - Library.cat
10d8-d702-f556-5d3c,Imperium - Imperial Knights - Library,Knight Destrier,10,3+,,18,"12""",6+,8,250,1,1,,,model,Imperium - Imperial Knights - Library.cat
6c9d-4ec3-69dd-90b2,Imperium - Adeptus Astartes - Iron Hands,Iron Father Feirros,6,2+,,6,"5""",6+,1,95,1,1,,,model,Imperium - Iron Hands.cat
efbb-2823-7b70-5a7a,Imperium - Adeptus Astartes - Iron Hands,Caanok Var,5,2+,,6,"5""",6+,1,100,1,1,,,model,Imperium - Iron Hands.cat
339f-9776-243d-69a6,Imperium - Adeptus Astartes - Raven Guard,Kayvaan Shrike,4,3+,,5,"12""",6+,1,100,1,1,,,model,Imperium - Raven Guard.cat
cbb9-15e9-16ae-6597,Imperium - Adeptus Astartes - Raven Guard,Aethon Shaan,4,3+,,5,"14""",6,1,110,1,1,,,model,Imperium - Raven Guard.cat
98c-87ea-f51b-1475,Imperium - Adeptus Astartes - Salamanders,Adrax Agatone,4,2+,,5,"6""",6+,1,85,1,1,,,model,Imperium - Salamanders.cat
b351-fccc-2121-1e1e,Imperium - Adeptus Astartes - Salamanders,Vulkan He'stan,4,2+,,5,"6""",6+,1,100,1,1,,,model,Imperium - Salamanders.cat
1d56-1cc3-de57-10e2,Imperium - Adeptus Astartes - Space Marines,Captain in Gravis Armour,6,3+,,6,"5""",6+,1,80,1,1,,,model,Imperium - Space Marines.cat
a976-7cd5-9657-d91a,Imperium - Adeptus Astartes - Space Marines,Captain in Phobos Armour,4,3+,,5,"6""",6+,1,70,1,1,,,model,Imperium - Space Marines.cat
dc24-dd64-5d97-df3c,Imperium - Adeptus Astartes - Space Marines,Captain in Terminator Armour,5,2+,,6,"5""",6+,1,95,1,1,,,model,Imperium - Space Marines.cat
1319-45d-bb95-dfd4,Imperium - Adeptus Astartes - Space Marines,Captain with Jump Pack,4,3+,,5,"12""",6+,1,75,1,1,,,model,Imperium - Space Marines.cat
8da0-4570-c3c-819f,Imperium - Adeptus Astartes - Space Marines,Intercessor Squad,4,3+,,2,"6""",6+,2,80,6,11,,,unit,Imperium - Space Marines.cat
b007-fc7b-8e4a-b017,Imperium - Adeptus Astartes - Space Marines,Infernus Squad,4,3+,,2,"6""",6+,1,90,6,11,,,unit,Imperium - Space Marines.cat
a10b-fbfe-b1fa-6f0c,Imperium - Adeptus Astartes - Space Marines,Assault Intercessor Squad,4,3+,,2,"6""",6+,2,75,6,11,,,unit,Imperium - Space Marines.cat
7324-e591-939b-b675,Imperium - Adeptus Astartes - Space Marines,Heavy Intercessor Squad,6,3+,,3,"5""",6+,2,100,6,11,,,unit,Imperium - Space Marines.cat
70dc-ed18-2788-b35a,Imperium - Adeptus Astartes - Space Marines,Infiltrator Squad,4,3+,,2,"6""",6+,1,100,6,11,,,unit,Imperium - Space Marines.cat
527c-120e-9e4e-9bfe,Imperium - Adeptus Astartes - Space Marines,Incursor Squad,4,3+,,2,"6""",6+,1,80,6,11,,,unit,Imperium - Space Marines.cat
c09a-6504-d25f-477,Imperium - Adeptus Astartes - Space Marines,Tactical Squad,4,3+,,2,"6""",6+,2,140,11,11,,,unit,Imperium - Space Marines.cat
1117-cda-7f74-196b,Imperium - Adeptus Astartes - Space Marines,Scout Squad,4,4+,,2,"6""",6+,1,70,6,11,,,unit,Imperium - Space Marines.cat
9a96-8de3-f4aa-7497,Imperium - Adeptus Astartes - Space Marines,Scout Sniper Squad [Legends],4,4+,,2,"6""",6+,1,75,6,11,,,unit,Imperium - Space Marines.cat
7044-bf1-f949-c32d,Imperium - Adeptus Astartes - Space Marines,Bladeguard Veteran Squad,4,3+,,3,"6""",6+,1,80,4,7,,,unit,Imperium - Space Marines.cat
9e9c-bf4d-2d40-be82,Imperium - Adeptus Astartes - Space Marines,Vanguard Veteran Squad with Jump Packs,4,3+,,2,"12""",6+,1,100,6,11,,,unit,Imperium - Space Marines.cat
f1b9-b2e8-4ccf-d6cb,Imperium - Adeptus Astartes - Space Marines,Vanguard Veteran Squad [Legends],4,3+,,2,"6""",6+,1,120,6,11,,,unit,Imperium - Space Marines.cat
907f-11-c4d1-ec21,Imperium - Adeptus Astartes - Space Marines,Sternguard Veteran Squad,4,3+,,2,"6""",6+,1,100,6,11,,,unit,Imperium - Space Marines.cat
a7ae-e495-683b-7c90,Imperium - Adeptus Astartes - Space Marines,Reiver Squad,4,3+,,2,"6""",6+,1,80,6,11,,,unit,Imperium - Space Marines.cat
129d-2da5-66f3-f4ec,Imperium - Adeptus Astartes - Space Marines,Aggressor Squad,6,3+,,3,"5""",6+,1,95,4,7,,,unit,Imperium - Space Marines.cat
ae9a-10e3-8091-20,Imperium - Adeptus Astartes - Space Marines,Terminator Assault Squad,5,2+,,4,"5""",6+,1,180,6,11,,,unit,Imperium - Space Marines.cat
4808-a80b-309a-7933,Imperium - Adeptus Astartes - Space Marines,Terminator Squad,5,2+,,3,"5""",6+,1,170,6,11,,,unit,Imperium - Space Marines.cat
9d3f-134e-1f5b-531a,Imperium - Adeptus Astartes - Space Marines,Relic Terminator Squad [Legends],5,2+,,3,"5""",6+,1,200,6,11,,,unit,Imperium - Space Marines.cat
2a8a-522d-51e4-3abc,Imperium - Adeptus Astartes - Space Marines,Centurion Assault Squad,7,2+,,4,"4""",6+,2,150,4,7,,,unit,Imperium - Space Marines.cat
6ba0-cede-e278-f86b,Imperium - Adeptus Astartes - Space Marines,Centurion Devastator Squad,7,2+,,4,"4""",6+,2,175,4,7,,,unit,Imperium - Space Marines.cat
24df-fdd6-4d7b-fc0e,Imperium - Adeptus Astartes - Space Marines,Invictor Tactical Warsuit,8,3+,,12,"8""",6+,4,125,1,1,,,model,Imperium - Space Marines.cat
d204-13c6-dab1-ecdc,Imperium - Adeptus Astartes - Space Marines,Dreadnought,9,2+,,8,"6""",6+,3,135,1,1,,,model,Imperium - Space Marines.cat
64c7-8b87-1b4f-7850,Imperium - Adeptus Astartes - Space Marines,Ironclad Dreadnought [Legends],10,2+,,8,"6""",6+,3,150,1,1,,,model,Imperium - Space Marines.cat
1d94-b3c8-9205-827e,Imperium - Adeptus Astartes - Space Marines,Redemptor Dreadnought,10,2+,,12,"8""",6+,4,205,1,1,,,model,Imperium - Space Marines.cat
5dc7-aa6c-7053-cede,Imperium - Adeptus Astartes - Space Marines,Ballistus Dreadnought,10,2+,,12,"8""",6+,4,150,1,1,,,model,Imperium - Space Marines.cat
1c00-9398-b9e7-446a,Imperium - Adeptus Astartes - Space Marines,Brutalis Dreadnought,10,2+,,12,"8""",6+,4,160,1,1,,,model,Imperium - Space Marines.cat
ca4e-47d5-a704-8e5a,Imperium - Adeptus Astartes - Space Marines,Assault Squad [Legends],4,3+,,2,"6""",6+,1,95,6,11,,,unit,Imperium - Space Marines.cat
bfe7-b726-9158-d5ad,Imperium - Adeptus Astartes - Space Marines,Assault Squad with Jump Packs [Legends],4,3+,,2,"12""",6+,1,115,6,11,,,unit,Imperium - Space Marines.cat
8d7b-3dfe-7b91-2490,Imperium - Adeptus Astartes - Space Marines,Invader ATV,5,3+,,8,"12""",6+,2,60,1,1,,,model,Imperium - Space Marines.cat
b5e8-c34b-566b-8bda,Imperium - Adeptus Astartes - Space Marines,Outrider Squad,5,3+,,4,"12""",6+,2,80,4,7,,,unit,Imperium - Space Marines.cat
7bef-c609-3897-8bd6,Imperium - Adeptus Astartes - Space Marines,Attack Bike Squad [Legends],5,3+,,5,"12""",6+,2,55,1,3,,,unit,Imperium - Space Marines.cat
332e-608d-ea45-d78c,Imperium - Adeptus Astartes - Space Marines,Attack Bike,5,3+,,5,"12""",6+,2,55,1,1,,,model,Imperium - Space Marines.cat
e6c4-3c73-1f0e-816d,Imperium - Adeptus Astartes - Space Marines,Bike Squad [Legends],5,3+,,5,"12""",6+,2,80,4,8,,,unit,Imperium - Space Marines.cat
a266-8dbe-3546-e001,Imperium - Adeptus Astartes - Space Marines,Attack Bike,5,3+,,5,"12""",6+,2,55,1,1,,,model,Imperium - Space Marines.cat
699f-a59e-baa6-ba8b,Imperium - Adeptus Astartes - Space Marines,Scout Bike Squad [Legends],5,4+,,3,"12""",6+,2,75,4,7,,,unit,Imperium - Space Marines.cat
97f6-b1f8-c72d-e826,Imperium - Adeptus Astartes - Space Marines,Suppressor Squad,4,3+,,2,"12""",6+,1,75,4,4,,,unit,Imperium - Space Marines.cat
3e14-2a-d358-6ada,Imperium - Adeptus Astartes - Space Marines,Inceptor Squad,6,3+,,3,"10""",6+,1,120,4,7,,,unit,Imperium - Space Marines.cat
9cb9-9ab5-727f-80e5,Imperium - Adeptus Astartes - Space Marines,Storm Speeder Hailstrike,9,3+,,11,"14""",6+,3,115,1,1,,,model,Imperium - Space Marines.cat
993a-9cbc-8052-e40,Imperium - Adeptus Astartes - Space Marines,Storm Speeder Thunderstrike,9,3+,,11,"14""",6+,3,135,1,1,,,model,Imperium - Space Marines.cat
9489-445c-f950-7292,Imperium - Adeptus Astartes - Space Marines,Storm Speeder Hammerstrike,9,3+,,11,"14""",6+,3,125,1,1,,,model,Imperium - Space Marines.cat
90fe-d51c-1541-5d60,Imperium - Adeptus Astartes - Space Marines,Land Speeder Typhoon [Legends],7,3+,,6,"14""",6+,2,100,1,1,,,model,Imperium - Space Marines.cat
760c-24f2-ac1e-162b,Imperium - Adeptus Astartes - Space Marines,Land Speeder Tornado [Legends],7,3+,,6,"14""",6+,2,95,1,1,,,model,Imperium - Space Marines.cat
5031-c88d-5a9c-754d,Imperium - Adeptus Astartes - Space Marines,Land Speeder [Legends],7,3+,,6,"14""",6+,2,80,1,1,,,model,Imperium - Space Marines.cat
7102-b3a4-9bfc-1b84,Imperium - Adeptus Astartes - Space Marines,Hellblaster Squad,4,3+,,2,"6""",6+,1,110,6,11,,,unit,Imperium - Space Marines.cat
d6c3-e9d2-430d-6c2f,Imperium - Adeptus Astartes - Space Marines,Eliminator Squad,4,3+,,2,"6""",6+,1,85,4,4,,,unit,Imperium - Space Marines.cat
c570-c6ba-c9dc-5a44,Imperium - Adeptus Astartes - Space Marines,Eradicator Squad,6,3+,,3,"5""",6+,1,90,4,7,,,unit,Imperium - Space Marines.cat
3f4c-1e67-66dc-ffa5,Imperium - Adeptus Astartes - Space Marines,Devastator Squad,4,3+,,2,"6""",6+,1,120,5,10,,,unit,Imperium - Space Marines.cat
a3ea-7a0d-fef8-23bf,Imperium - Adeptus Astartes - Space Marines,Desolation Squad,4,3+,,2,"6""",6+,1,200,6,6,,,unit,Imperium - Space Marines.cat
2fa7-e488-c012-4af1,Imperium - Adeptus Astartes - Space Marines,Thunderfire Cannon [Legends],6,2+,,6,"3""",6+,2,90,2,2,,,unit,Imperium - Space Marines.cat
edf8-643b-cd1-3c11,Imperium - Adeptus Astartes - Space Marines,Firestrike Servo-Turrets,6,2+,,6,"3""",6+,2,75,1,2,,,unit,Imperium - Space Marines.cat
91ac-317f-b5de-db45,Imperium - Adeptus Astartes - Space Marines,Firestrike Servo-Turret,6,2+,,6,"3""",6+,2,75,1,1,,,model,Imperium - Space Marines.cat
3ad-729-3235-4777,Imperium - Adeptus Astartes - Space Marines,Hunter [Legends],11,3+,,11,"9""",6+,3,100,1,1,,,model,Imperium - Space Marines.cat
adcd-2954-5a7f-d7ed,Imperium - Adeptus Astartes - Space Marines,Stalker [Legends],11,3+,,11,"9""",6+,3,140,1,1,,,model,Imperium - Space Marines.cat
ae85-3e33-217d-7413,Imperium - Adeptus Astartes - Space Marines,Whirlwind,10,3+,,11,"10""",6+,3,190,1,1,,,model,Imperium - Space Marines.cat
d4c8-dd6a-cd7a-ccc3,Imperium - Adeptus Astartes - Space Marines,Predator Destructor,10,3+,,11,10,6+,3,140,1,1,,,model,Imperium - Space Marines.cat
31a-6c3e-5843-4023,Imperium - Adeptus Astartes - Space Marines,Predator Annihilator,10,3+,,11,10,6+,3,135,1,1,,,model,Imperium - Space Marines.cat
7814-107b-a498-96f6,Imperium - Adeptus Astartes - Space Marines,Gladiator Lancer,10,3+,,12,"10""",6+,3,160,1,1,,,model,Imperium - Space Marines.cat
ed20-824b-7419-aebc,Imperium - Adeptus Astartes - Space Marines,Gladiator Reaper,10,3+,,12,"10""",6+,3,160,1,1,,,model,Imperium - Space Marines.cat
6b89-8147-9b6b-6db1,Imperium - Adeptus Astartes - Space Marines,Gladiator Valiant,10,3+,,12,"10""",6+,3,150,1,1,,,model,Imperium - Space Marines.cat
cb6d-201f-4888-3027,Imperium - Adeptus Astartes - Space Marines,Vindicator,11,2+,,11,"9""",6+,3,185,1,1,,,model,Imperium - Space Marines.cat
8cca-9318-3bec-d360,Imperium - Adeptus Astartes - Space Marines,Land Raider,12,2+,,16,"10""",6+,5,220,1,1,,,model,Imperium - Space Marines.cat
1d65-c592-2e16-b045,Imperium - Adeptus Astartes - Space Marines,Land Raider Crusader,12,2+,,16,"12""",6+,5,220,1,1,,,model,Imperium - Space Marines.cat
d361-a36e-1448-264d,Imperium - Adeptus Astartes - Space Marines,Land Raider Redeemer,12,2+,,16,"12""",6+,5,270,1,1,,,model,Imperium - Space Marines.cat
e8e-fc5c-c689-99ca,Imperium - Adeptus Astartes - Space Marines,Repulsor,12,3+,,16,"10""",6+,5,180,1,1,,,model,Imperium - Space Marines.cat
9259-f166-15f2-7f79,Imperium - Adeptus Astartes - Space Marines,Repulsor Executioner,12,3+,,16,"10""",6+,5,230,1,1,,,model,Imperium - Space Marines.cat
a14e-75ca-ef91-397f,Imperium - Adeptus Astartes - Space Marines,Rhino,9,3+,,10,"12""",6+,2,75,1,1,,,model,Imperium - Space Marines.cat
ed11-25b9-a0eb-89f4,Imperium - Adeptus Astartes - Space Marines,Razorback,9,3+,,10,"12""",6+,2,95,1,1,,,model,Imperium - Space Marines.cat
bfb1-7512-e1a3-9fa2,Imperium - Adeptus Astartes - Space Marines,Impulsor,9,3+,,11,"12""",6+,2,80,1,1,,,model,Imperium - Space Marines.cat
4d57-c5c8-c1a1-e8a6,Imperium - Adeptus Astartes - Space Marines,Drop Pod,7,3+,,8,-,6+,0,70,1,1,,,model,Imperium - Space Marines.cat
fce3-2e6f-cede-69cc,Imperium - Adeptus Astartes - Space Marines,Land Speeder Storm [Legends],7,4+,,7,"14""",6+,1,,1,1,,,model,Imperium - Space Marines.cat
3d99-47aa-8cf3-883f,Imperium - Adeptus Astartes - Space Marines,Stormhawk Interceptor,9,3+,,10,"20""+",6+,0,155,1,1,,,model,Imperium - Space Marines.cat
1bb6-878e-7af1-5bdb,Imperium - Adeptus Astartes - Space Marines,Stormtalon Gunship,8,3+,,10,"20""+",6+,0,165,1,1,,,model,Imperium - Space Marines.cat
469b-3370-30f3-473a,Imperium - Adeptus Astartes - Space Marines,Stormraven Gunship,10,3+,,14,"20""+",6+,0,280,1,1,,,model,Imperium - Space Marines.cat
5882-9143-e7c5-ac11,Imperium - Adeptus Astartes - Space Marines,Hammerfall Bunker,12,2+,,14,-,6+,0,175,1,1,,,model,Imperium - Space Marines.cat
faf9-bf62-8eb5-a3cb,Imperium - Adeptus Astartes - Space Marines,Captain on Bike [Legends],5,3+,,6,"12""",6+,2,95,1,1,,,model,Imperium - Space Marines.cat
ce15-e87e-7cff-b129,Imperium - Adeptus Astartes - Space Marines,Lieutenant,4,3+,,4,"6""",6+,1,55,1,1,,,model,Imperium - Space Marines.cat
6dfd-beb0-5b01-b21e,Imperium - Adeptus Astartes - Space Marines,Lieutenant in Reiver Armour,4,3+,,4,"6""",6+,1,55,1,1,,,model,Imperium - Space Marines.cat
fe0e-6070-e7b-d4b8,Imperium - Adeptus Astartes - Space Marines,Lieutenant in Phobos Armour,4,3+,,4,"6""",6+,1,55,1,1,,,model,Imperium - Space Marines.cat
78eb-9334-f5c0-6095,Imperium - Adeptus Astartes - Space Marines,Librarian,4,3+,,4,"6""",6+,1,65,1,1,,,model,Imperium - Space Marines.cat
137c-2add-1a51-ee96,Imperium - Adeptus Astartes - Space Marines,Librarian in Phobos Armour,4,3+,,4,"6""",6+,1,70,1,1,,,model,Imperium - Space Marines.cat
2468-24f5-ad9b-8388,Imperium - Adeptus Astartes - Space Marines,Librarian in Terminator Armour,5,2+,,5,"5""",6+,1,75,1,1,,,model,Imperium - Space Marines.cat
45af-a02e-e8e2-49f,Imperium - Adeptus Astartes - Space Marines,Librarian with Jump Pack [Legends],4,3+,,4,"12""",6+,1,75,1,1,,,model,Imperium - Space Marines.cat
ceb5-55c7-2d49-d952,Imperium - Adeptus Astartes - Space Marines,Chaplain,4,3+,,4,"6""",5+,1,60,1,1,,,model,Imperium - Space Marines.cat
c026-b762-d0a6-5ef1,Imperium - Adeptus Astartes - Space Marines,Chaplain in Terminator Armour,5,2+,,5,"5""",5+,1,75,1,1,,,model,Imperium - Space Marines.cat
5d1d-2230-8199-3ab3,Imperium - Adeptus Astartes - Space Marines,Chaplain on Bike,5,3+,,5,"12""",5+,1,75,1,1,,,model,Imperium - Space Marines.cat
23f1-2df2-7085-cf41,Imperium - Adeptus Astartes - Space Marines,Chaplain with Jump Pack,4,3+,,4,"12""",5+,1,75,1,1,,,model,Imperium - Space Marines.cat
e671-cd3a-2b03-3954,Imperium - Adeptus Astartes - Space Marines,Techmarine,4,2+,,4,"6""",6+,1,55,1,1,,,model,Imperium - Space Marines.cat
74c4-82d0-4c98-2fa8,Imperium - Adeptus Astartes - Space Marines,Astartes Servitors [Legends],4,4+,,1,"6""",8+,0,55,4,4,,,unit,Imperium - Space Marines.cat
109f-f71d-56-d9eb,Imperium - Adeptus Astartes - Space Marines,Lieutenant with Combi-weapon,4,3+,,4,"6""",6+,1,85,1,1,,,model,Imperium - Space Marines.cat
36cf-5961-78b9-79ce,Imperium - Adeptus Astartes - Space Marines,Primaris Company Champion [Legends],4,3+,,4,"6""",6+,1,55,1,1,,,model,Imperium - Space Marines.cat
8a9d-11f-fad-bd0f,Imperium - Adeptus Astartes - Space Marines,Apothecary,4,3+,,4,"6""",6+,1,50,1,1,,,model,Imperium - Space Marines.cat
c6e9-c0c8-5f13-5771,Imperium - Adeptus Astartes - Space Marines,Apothecary Biologis,6,3+,,5,"5""",6+,3,70,1,1,,,model,Imperium - Space Marines.cat
6562-d718-b8e0-c457,Imperium - Adeptus Astartes - Space Marines,Ancient,4,3+,,4,"6""",6+,1,50,1,1,,,model,Imperium - Space Marines.cat
9ca5-e5f4-f85d-bcca,Imperium - Adeptus Astartes - Space Marines,Bladeguard Ancient,4,3+,,4,"6""",6+,1,45,1,1,,,model,Imperium - Space Marines.cat
fc7f-8176-c10c-ca8,Imperium - Adeptus Astartes - Space Marines,Ancient in Terminator Armor,5,2+,,5,"5""",6+,1,75,1,1,,,model,Imperium - Space Marines.cat
78ae-14b4-56d0-cc9d,Imperium - Adeptus Astartes - Space Marines,Command Squad [Legends],4,3+,,3,"6""",6+,1,165,7,7,,,unit,Imperium - Space Marines.cat
8dcb-987c-1ab4-b976,Imperium - Adeptus Astartes - Space Marines,Judiciar,4,3+,,4,"6""",5+,1,70,1,1,,,model,Imperium - Space Marines.cat
6c10-5b51-5bc0-8d2c,Imperium - Adeptus Astartes - Space Marines,Captain,4,3+,,5,"6""",6+,1,80,1,1,,,model,Imperium - Space Marines.cat
98db-fff3-b1b2-e22f,Imperium - Adeptus Astartes - Space Marines,Astraeus,12,2+,,24,"10""",6+,8,525,1,1,,,model,Imperium - Space Marines.cat
3416-dfee-84ee-e21d,Imperium - Adeptus Astartes - Space Marines,Thunderhawk Gunship,12,2+,,30,"20+""",6+,0,840,1,1,,,model,Imperium - Space Marines.cat
f62a-bea1-a015-3668,Imperium - Adeptus Astartes - Space Marines,Land Raider Helios [Legends],12,2+,,16,"10""",6+,5,265,1,1,,,model,Imperium - Space Marines.cat
525c-7e0-b0de-8a6f,Imperium - Adeptus Astartes - Space Marines,Mortis Dreadnought [Legends],9,2+,,8,"6""",6+,3,130,1,1,,,model,Imperium - Space Marines.cat
534d-4e94-5a8a-75ae,Imperium - Adeptus Astartes - Space Marines,Deimos Predator [Legends],10,3+,,11,"10""",6+,3,115,1,1,,,model,Imperium - Space Marines.cat
b51-a07d-6440-e1ad,Imperium - Adeptus Astartes - Space Marines,Chaplain Venerable Dreadnought [Legends],9,2+,,8,"6""",6+,3,150,1,1,,,model,Imperium - Space Marines.cat
d4ad-4638-c7a7-1af6,Imperium - Adeptus Astartes - Space Marines,Land Speeder Tempest [Legends],8,3+,,7,"14""",6+,2,95,1,1,,,model,Imperium - Space Marines.cat
103c-8f97-ed61-1922,Imperium - Adeptus Astartes - Space Marines,Carab Culln the Risen [Legends],10,2+,,12,"8""",6+,4,250,1,1,,,model,Imperium - Space Marines.cat
df9b-111-d64a-e298,Imperium - Adeptus Astartes - Space Marines,Caestus Assault Ram [Legends],10,3+,,18,"20+""",6+,0,215,1,1,,,model,Imperium - Space Marines.cat
bbc6-900e-c5f2-d634,Imperium - Adeptus Astartes - Space Marines,Land Raider Prometheus [Legends],12,2+,,16,"10""",6+,5,250,1,1,,,model,Imperium - Space Marines.cat
60cb-cc1-c820-86f5,Imperium - Adeptus Astartes - Space Marines,Venerable Dreadnought [Legends],9,2+,,8,"6""",6+,3,165,1,1,,,model,Imperium - Space Marines.cat
80d1-496f-40fd-c154,Imperium - Adeptus Astartes - Space Marines,Rhino Primaris [Legends],9,3+,,10,"12""",6+,3,95,1,1,,,model,Imperium - Space Marines.cat
c8e1-69a5-1121-6f79,Imperium - Adeptus Astartes - Space Marines,Land Raider Excelsior [Legends],12,2+,,16,"10""",6+,5,250,1,1,,,model,Imperium - Space Marines.cat
faa-3b84-1365-9c22,Imperium - Adeptus Astartes - Space Marines,Imperial Space Marine [Legends],4,3+,,4,"6""",6+,1,40,1,1,,,model,Imperium - Space Marines.cat
d4c6-55c1-e552-9f6c,Imperium - Adeptus Astartes - Space Marines,Terminus Ultra [Legends],12,2+,,16,"10""",6+,5,285,1,1,,,model,Imperium - Space Marines.cat
2a4c-d1a-95c9-f4cf,Imperium - Adeptus Astartes - Space Marines,Relic Razorback [Legends],9,3+,,10,"12""",6+,2,105,1,1,,,model,Imperium - Space Marines.cat
a40-ff3f-c1ea-fea7,Imperium - Adeptus Astartes - Space Marines,Company Veterans on Bikes [Legends],5,3+,,2,"12""",6+,2,110,3,6,,,unit,Imperium - Space Marines.cat
97c3-20c8-4c99-39e5,Imperium - Adeptus Astartes - Space Marines,Company Champion on Bike [Legends],5,3+,,5,"12""",6+,2,60,1,1,,,model,Imperium - Space Marines.cat
e4c7-b10c-6896-3f0,Imperium - Adeptus Astartes - Space Marines,Ancient on Bike [Legends],5,3+,,5,"12""",6+,2,90,1,1,,,model,Imperium - Space Marines.cat
449f-a74d-e85a-2684,Imperium - Adeptus Astartes - Space Marines,Apothecary on Bike [Legends],5,3+,,5,"12""",6+,2,65,1,1,,,model,Imperium - Space Marines.cat
33e2-3ddf-7063-df9e,Imperium - Adeptus Astartes - Space Marines,Techmarine on Bike [Legends],5,3+,,5,"12""",6+,2,110,1,1,,,model,Imperium - Space Marines.cat
1039-4a94-c791-9e1d,Imperium - Adeptus Astartes - Space Marines,Librarian on Bike [Legends],5,3+,,5,"12""",6+,2,80,1,1,,,model,Imperium - Space Marines.cat
1051-f1e8-4ef2-4575,Imperium - Adeptus Astartes - Space Marines,Thunderhawk Transporter [Legends],12,2+,,30,"20+""",6+,0,495,1,1,,,model,Imperium - Space Marines.cat
6a7a-9078-8af1-c02e,Imperium - Adeptus Astartes - Space Marines,Tarantula Air Defense Battery [Legends],5,3+,,4,-,7+,0,70,1,1,,,model,Imperium - Space Marines.cat
cdd9-efda-95-e7b2,Imperium - Adeptus Astartes - Space Marines,Assault Intercessors with Jump Packs,4,3+,,2,"12""",6+,1,90,6,11,,,unit,Imperium - Space Marines.cat
2f2e-d99b-b235-163a,Imperium - Adeptus Astartes - Space Marines,Company Heroes,4,3+,,4,"6""",6+,1,105,5,5,,,unit,Imperium - Space Marines.cat
dc83-f2ef-802a-5662,Imperium - Adeptus Astartes - Space Marines,Ferren Areios [Legends],4,2+,,5,"6""",6+,1,80,1,1,,,model,Imperium - Space Marines.cat
