faction,unit_name,selection_type,unit_id,source_file,unit_points,models_min,models_max,weapon_id,weapon_name,weapon_type,range_inches,attacks,skill,strength,ap,damage,attacks_average,strength_average,damage_average,attacks_parse_status,strength_parse_status,damage_parse_status,raw_damage_throughput,keywords,hit_modifier,wound_modifier,reroll_hits,reroll_wounds,lethal_hits,sustained_hits,devastating_wounds
Imperium - Adeptus Custodes,Witchseekers,unit,503b-f7be-eeeb-9e31,Imperium - Adeptus Custodes.cat,45,1,1,503b-f7be-eeeb-9e31:close-combat-weapon,Close combat weapon,melee,,2,3+,3,0,1,2.00,3.00,1.00,ok,ok,ok,2.00,-,,,,,,,
Imperium - Adeptus Custodes,Witchseekers,unit,503b-f7be-eeeb-9e31,Imperium - Adeptus Custodes.cat,45,1,1,503b-f7be-eeeb-9e31:witchseeker-flamer,Witchseeker flamer,ranged,12,D6,N/A,4,0,1,3.50,4.00,1.00,ok,ok,ok,3.50,"Ignores Cover, Torrent",,,,,,,
Imperium - Adeptus Mechanicus,Archaeopter Fusilave,model,7662-5fde-16f1-5267,Imperium - Adeptus Mechanicus.cat,160,1,1,7662-5fde-16f1-5267:armoured-hull,Armoured hull,melee,,3,4+,6,0,1,3.00,6.00,1.00,ok,ok,ok,3.00,-,,,,,,,
Imperium - Adeptus Mechanicus,Archaeopter Fusilave,model,7662-5fde-16f1-5267,Imperium - Adeptus Mechanicus.cat,160,1,1,7662-5fde-16f1-5267:cognis-heavy-stubber-array,Cognis heavy stubber array,ranged,36,9,4+,4,0,1,9.00,4.00,1.00,ok,ok,ok,9.00,"Rapid Fire 9, Sustained Hits 1, Twin-linked",,,,,,,
Imperium - Adeptus Mechanicus,Archaeopter Stratoraptor,model,d54e-1007-26b5-6a79,Imperium - Adeptus Mechanicus.cat,185,1,1,d54e-1007-26b5-6a79:armoured-hull,Armoured hull,melee,,3,4+,6,0,1,3.00,6.00,1.00,ok,ok,ok,3.00,-,,,,,,,
Imperium - Adeptus Mechanicus,Archaeopter Stratoraptor,model,d54e-1007-26b5-6a79,Imperium - Adeptus Mechanicus.cat,185,1,1,d54e-1007-26b5-6a79:cognis-heavy-stubber,Cognis heavy stubber,ranged,36,3,4+,4,0,1,3.00,4.00,1.00,ok,ok,ok,3.00,"Rapid Fire 3, Sustained Hits 1",,,,,,,
Imperium - Adeptus Mechanicus,Archaeopter Stratoraptor,model,d54e-1007-26b5-6a79,Imperium - Adeptus Mechanicus.cat,185,1,1,d54e-1007-26b5-6a79:heavy-phosphor-blaster,Heavy phosphor blaster,ranged,36,3,4+,6,-1,2,3.00,6.00,2.00,ok,ok,ok,6.00,Ignores Cover,,,,,,,
Imperium - Adeptus Mechanicus,Archaeopter Stratoraptor,model,d54e-1007-26b5-6a79,Imperium - Adeptus Mechanicus.cat,185,1,1,d54e-1007-26b5-6a79:twin-cognis-lascannon,Twin cognis lascannon,ranged,48,1,4+,12,-3,D6+1,1.00,12.00,4.50,ok,ok,ok,4.50,"Sustained hits 1, Twin-linked",,,,,,,
Imperium - Adeptus Mechanicus,Archaeopter Transvector,model,295-769-8893-2bb0,Imperium - Adeptus Mechanicus.cat,150,1,1,295-769-8893-2bb0:armoured-hull,Armoured hull,melee,,3,4+,6,0,1,3.00,6.00,1.00,ok,ok,ok,3.00,-,,,,,,,
Imperium - Adeptus Mechanicus,Archaeopter Transvector,model,295-769-8893-2bb0,Imperium - Adeptus Mechanicus.cat,150,1,1,295-769-8893-2bb0:cognis-heavy-stubber-array,Cognis heavy stubber array,ranged,36,9,4+,4,0,1,9.00,4.00,1.00,ok,ok,ok,9.00,"Rapid Fire 9, Sustained Hits 1, Twin-linked",,,,,,,
Imperium - Adeptus Mechanicus,Belisarius Cawl,model,1f1e-2989-4762-cf88,Imperium - Adeptus Mechanicus.cat,210,1,1,1f1e-2989-4762-cf88:arc-scourge,Arc Scourge,melee,,4,2+,5,-1,1,4.00,5.00,1.00,ok,ok,ok,4.00,"Anti-Vehicle 4+, Devastating Wounds, Extra Attacks",,,,,,,
Imperium - Adeptus Mechanicus,Belisarius Cawl,model,1f1e-2989-4762-cf88,Imperium - Adeptus Mechanicus.cat,210,1,1,1f1e-2989-4762-cf88:cawl's-omnissian-axe,Cawl's Omnissian axe,melee,,4,2+,8,-2,2,4.00,8.00,2.00,ok,ok,ok,8.00,-,,,,,,,
Imperium - Adeptus Mechanicus,Belisarius Cawl,model,1f1e-2989-4762-cf88,Imperium - Adeptus Mechanicus.cat,210,1,1,1f1e-2989-4762-cf88:mechadendrite-hive,Mechadendrite hive,melee,,2D6,3+,4,0,1,7.00,4.00,1.00,ok,ok,ok,7.00,Extra Attacks,,,,,,,
Imperium - Adeptus Mechanicus,Belisarius Cawl,model,1f1e-2989-4762-cf88,Imperium - Adeptus Mechanicus.cat,210,1,1,1f1e-2989-4762-cf88:solar-atomiser,Solar atomiser,ranged,18,3,2+,14,-4,D6,3.00,14.00,3.50,ok,ok,ok,10.50,Melta 3,,,,,,,
Imperium - Adeptus Mechanicus,Cohort Commander [Crucible],model,7d17-4620-8dbf-4ef6,Imperium - Adeptus Mechanicus.cat,45,1,1,7d17-4620-8dbf-4ef6:arc-maul,Arc maul,melee,,4,3+,5,-1,1,4.00,5.00,1.00,ok,ok,ok,4.00,"Anti-Vehicle 4+, Devastating Wounds",,,,,,,
Imperium - Adeptus Mechanicus,Cohort Commander [Crucible],model,7d17-4620-8dbf-4ef6,Imperium - Adeptus Mechanicus.cat,45,1,1,7d17-4620-8dbf-4ef6:arc-rifle,Arc rifle,ranged,30,1,3+,8,-1,D3,1.00,8.00,2.00,ok,ok,ok,2.00,"Anti-Vehicle 4+, Devastating Wounds, Rapid Fire 1",,,,,,,
Imperium - Adeptus Mechanicus,Cohort Commander [Crucible],model,7d17-4620-8dbf-4ef6,Imperium - Adeptus Mechanicus.cat,45,1,1,7d17-4620-8dbf-4ef6:close-combat-weapon,Close combat weapon,melee,,4,3+,3,0,1,4.00,3.00,1.00,ok,ok,ok,4.00,-,,,,,,,
Imperium - Adeptus Mechanicus,Cohort Commander [Crucible],model,7d17-4620-8dbf-4ef6,Imperium - Adeptus Mechanicus.cat,45,1,1,7d17-4620-8dbf-4ef6:control-stave,Control stave,melee,,4,3+,6,-1,1,4.00,6.00,1.00,ok,ok,ok,4.00,-,,,,,,,
Imperium - Adeptus Mechanicus,Cohort Commander [Crucible],model,7d17-4620-8dbf-4ef6,Imperium - Adeptus Mechanicus.cat,45,1,1,7d17-4620-8dbf-4ef6:flechette-blaster,Flechette blaster,ranged,12,5,3+,3,0,1,5.00,3.00,1.00,ok,ok,ok,5.00,Pistol,,,,,,,
Imperium - Adeptus Mechanicus,Cohort Commander [Crucible],model,7d17-4620-8dbf-4ef6,Imperium - Adeptus Mechanicus.cat,45,1,1,7d17-4620-8dbf-4ef6:flechette-carbine,Flechette carbine,ranged,18,6,3+,3,0,1,6.00,3.00,1.00,ok,ok,ok,6.00,-,,,,,,,
Imperium - Adeptus Mechanicus,Cohort Commander [Crucible],model,7d17-4620-8dbf-4ef6,Imperium - Adeptus Mechanicus.cat,45,1,1,7d17-4620-8dbf-4ef6:galvanic-carbine,Galvanic carbine,ranged,18,3,3+,4,0,1,3.00,4.00,1.00,ok,ok,ok,3.00,Devastating Wounds,,,,,,,
Imperium - Adeptus Mechanicus,Cohort Commander [Crucible],model,7d17-4620-8dbf-4ef6,Imperium - Adeptus Mechanicus.cat,45,1,1,7d17-4620-8dbf-4ef6:galvanic-rifle,Galvanic rifle,ranged,30,2,3+,4,0,1,2.00,4.00,1.00,ok,ok,ok,2.00,-,,,,,,,
Imperium - Adeptus Mechanicus,Cohort Commander [Crucible],model,7d17-4620-8dbf-4ef6,Imperium - Adeptus Mechanicus.cat,45,1,1,7d17-4620-8dbf-4ef6:ironstrider-feet,Ironstrider feet,melee,,3,3+,5,0,1,3.00,5.00,1.00,ok,ok,ok,3.00,-,,,,,,,
Imperium - Adeptus Mechanicus,Cohort Commander [Crucible],model,7d17-4620-8dbf-4ef6,Imperium - Adeptus Mechanicus.cat,45,1,1,7d17-4620-8dbf-4ef6:macrostubber,Macrostubber,ranged,12,5,3+,4,0,1,5.00,4.00,1.00,ok,ok,ok,5.00,Pistol,,,,,,,
Imperium - Adeptus Mechanicus,Cohort Commander [Crucible],model,7d17-4620-8dbf-4ef6,Imperium - Adeptus Mechanicus.cat,45,1,1,7d17-4620-8dbf-4ef6:magnarail-lance,Magnarail lance,ranged,36,1,3+,7,-2,3,1.00,7.00,3.00,ok,ok,ok,3.00,Heavy,,,,,,,
Imperium - Adeptus Mechanicus,Cohort Commander [Crucible],model,7d17-4620-8dbf-4ef6,Imperium - Adeptus Mechanicus.cat,45,1,1,7d17-4620-8dbf-4ef6:mechanicus-pistol,Mechanicus pistol,ranged,12,1,3+,6,-1,1,1.00,6.00,1.00,ok,ok,ok,1.00,"Devastating Wounds, Pistol",,,,,,,
Imperium - Adeptus Mechanicus,Cohort Commander [Crucible],model,7d17-4620-8dbf-4ef6,Imperium - Adeptus Mechanicus.cat,45,1,1,7d17-4620-8dbf-4ef6:omnissian-axe,Omnissian axe,melee,,4,3+,6,-2,2,4.00,6.00,2.00,ok,ok,ok,8.00,-,,,,,,,
Imperium - Adeptus Mechanicus,Cohort Commander [Crucible],model,7d17-4620-8dbf-4ef6,Imperium - Adeptus Mechanicus.cat,45,1,1,7d17-4620-8dbf-4ef6:phosphor-blast-carbine,Phosphor blast carbine,ranged,18,D6,3+,6,0,1,3.50,6.00,1.00,ok,ok,ok,3.50,"Blast, Ignores Cover",,,,,,,
Imperium - Adeptus Mechanicus,Cohort Commander [Crucible],model,7d17-4620-8dbf-4ef6,Imperium - Adeptus Mechanicus.cat,45,1,1,7d17-4620-8dbf-4ef6:phosphor-serpenta,Phosphor serpenta,ranged,18,1,3+,5,-1,2,1.00,5.00,2.00,ok,ok,ok,2.00,"Ignores Cover, Pistol",,,,,,,
Imperium - Adeptus Mechanicus,Cohort Commander [Crucible],model,7d17-4620-8dbf-4ef6,Imperium - Adeptus Mechanicus.cat,45,1,1,7d17-4620-8dbf-4ef6:phosphor-torch,Phosphor torch,ranged,12,D6,N/A,4,0,1,3.50,4.00,1.00,ok,ok,ok,3.50,"Ignores Cover, Torrent",,,,,,,
Imperium - Adeptus Mechanicus,Cohort Commander [Crucible],model,7d17-4620-8dbf-4ef6,Imperium - Adeptus Mechanicus.cat,45,1,1,7d17-4620-8dbf-4ef6:power-fist,Power fist,melee,,3,3+,8,-2,2,3.00,8.00,2.00,ok,ok,ok,6.00,-,,,,,,,
Imperium - Adeptus Mechanicus,Cohort Commander [Crucible],model,7d17-4620-8dbf-4ef6,Imperium - Adeptus Mechanicus.cat,45,1,1,7d17-4620-8dbf-4ef6:power-weapon,Power weapon,melee,,4,3,4,-2,1,4.00,4.00,1.00,ok,ok,ok,4.00,-,,,,,,,
Imperium - Adeptus Mechanicus,Cohort Commander [Crucible],model,7d17-4620-8dbf-4ef6,Imperium - Adeptus Mechanicus.cat,45,1,1,7d17-4620-8dbf-4ef6:radium-carbine,Radium carbine,ranged,18,3,3+,3,0,1,3.00,3.00,1.00,ok,ok,ok,3.00,Anti-Infantry 4+,,,,,,,
Imperium - Adeptus Mechanicus,Cohort Commander [Crucible],model,7d17-4620-8dbf-4ef6,Imperium - Adeptus Mechanicus.cat,45,1,1,7d17-4620-8dbf-4ef6:radium-jezzail,Radium jezzail,ranged,36,1,3+,5,-2,3,1.00,5.00,3.00,ok,ok,ok,3.00,"Anti-Infantry 3+, Heavy, Precision",,,,,,,
Imperium - Adeptus Mechanicus,Cohort Commander [Crucible],model,7d17-4620-8dbf-4ef6,Imperium - Adeptus Mechanicus.cat,45,1,1,7d17-4620-8dbf-4ef6:servo-arc-claw,Servo-arc claw,melee,,3,3+,8,-2,2,3.00,8.00,2.00,ok,ok,ok,6.00,"Anti-Vehicle 4+, Devastating Wounds",,,,,,,
Imperium - Adeptus Mechanicus,Cohort Commander [Crucible],model,7d17-4620-8dbf-4ef6,Imperium - Adeptus Mechanicus.cat,45,1,1,7d17-4620-8dbf-4ef6:servo-arm,Servo-arm,melee,,1,3+,6,-2,2,1.00,6.00,2.00,ok,ok,ok,2.00,Extra Attacks,,,,,,,
Imperium - Adeptus Mechanicus,Cohort Commander [Crucible],model,7d17-4620-8dbf-4ef6,Imperium - Adeptus Mechanicus.cat,45,1,1,7d17-4620-8dbf-4ef6:stubcarbine,Stubcarbine,ranged,12,3,3+,4,0,1,3.00,4.00,1.00,ok,ok,ok,3.00,Pistol,,,,,,,
Imperium - Adeptus Mechanicus,Cohort Commander [Crucible],model,7d17-4620-8dbf-4ef6,Imperium - Adeptus Mechanicus.cat,45,1,1,7d17-4620-8dbf-4ef6:taser-goad,Taser goad,melee,,3,3+,6,0,1,3.00,6.00,1.00,ok,ok,ok,3.00,Sustained Hits 2,,,,,,,
Imperium - Adeptus Mechanicus,Cohort Commander [Crucible],model,7d17-4620-8dbf-4ef6,Imperium - Adeptus Mechanicus.cat,45,1,1,7d17-4620-8dbf-4ef6:taser-lance,Taser lance,melee,,4,3+,7,-2,2,4.00,7.00,2.00,ok,ok,ok,8.00,"Anti-Walker 2+, Lance, Sustained Hits 2",,,,,,,
Imperium - Adeptus Mechanicus,Cohort Commander [Crucible],model,7d17-4620-8dbf-4ef6,Imperium - Adeptus Mechanicus.cat,45,1,1,7d17-4620-8dbf-4ef6:transonic-blades,Transonic blades,melee,,5,3+,5,-1,1,5.00,5.00,1.00,ok,ok,ok,5.00,"Devastating Wounds, Precision",,,,,,,
Imperium - Adeptus Mechanicus,Cohort Commander [Crucible],model,7d17-4620-8dbf-4ef6,Imperium - Adeptus Mechanicus.cat,45,1,1,7d17-4620-8dbf-4ef6:transonic-cannon,Transonic cannon,ranged,12,D6,N/A,4,0,2,3.50,4.00,2.00,ok,ok,ok,7.00,"Devastating Wounds, Torrent",,,,,,,
Imperium - Adeptus Mechanicus,Cohort Commander [Crucible],model,7d17-4620-8dbf-4ef6,Imperium - Adeptus Mechanicus.cat,45,1,1,7d17-4620-8dbf-4ef6:transuranic-arquebus,Transuranic arquebus,ranged,36,1,3+,7,-2,D3,1.00,7.00,2.00,ok,ok,ok,2.00,"Anti-Monster 4+, Anti-Vehicle 4+, Heavy, Precision",,,,,,,
Imperium - Adeptus Mechanicus,Cohort Commander [Crucible],model,7d17-4620-8dbf-4ef6,Imperium - Adeptus Mechanicus.cat,45,1,1,7d17-4620-8dbf-4ef6:twin-cognis-autocannon,Twin cognis autocannon,ranged,48,4,3+,9,-1,3,4.00,9.00,3.00,ok,ok,ok,12.00,Sustained Hits 1,,,,,,,
Imperium - Adeptus Mechanicus,Cohort Commander [Crucible],model,7d17-4620-8dbf-4ef6,Imperium - Adeptus Mechanicus.cat,45,1,1,7d17-4620-8dbf-4ef6:twin-cognis-lascannon,Twin cognis lascannon,ranged,48,2,3+,12,-3,D6+1,2.00,12.00,4.50,ok,ok,ok,9.00,Sustained Hits 1,,,,,,,
Imperium - Adeptus Mechanicus,Cohort Commander [Crucible],model,7d17-4620-8dbf-4ef6,Imperium - Adeptus Mechanicus.cat,45,1,1,7d17-4620-8dbf-4ef6:volkite-blaster,Volkite blaster,ranged,24,3,3+,5,0,2,3.00,5.00,2.00,ok,ok,ok,6.00,Devastating Wounds,,,,,,,
Imperium - Adeptus Mechanicus,Cohort Commander [Crucible],model,7d17-4620-8dbf-4ef6,Imperium - Adeptus Mechanicus.cat,45,1,1,7d17-4620-8dbf-4ef6:➤-eradication-ray---dissipated,➤ Eradication ray - dissipated,ranged,24,D3,3+,6,-1,1,2.00,6.00,1.00,ok,ok,ok,2.00,-,,,,,,,
Imperium - Adeptus Mechanicus,Cohort Commander [Crucible],model,7d17-4620-8dbf-4ef6,Imperium - Adeptus Mechanicus.cat,45,1,1,7d17-4620-8dbf-4ef6:➤-eradication-ray---focused,➤ Eradication ray - focused,ranged,12,D3,3+,6,-2,2,2.00,6.00,2.00,ok,ok,ok,4.00,-,,,,,,,
Imperium - Adeptus Mechanicus,Cohort Commander [Crucible],model,7d17-4620-8dbf-4ef6,Imperium - Adeptus Mechanicus.cat,45,1,1,7d17-4620-8dbf-4ef6:➤-plasma-caliver---supercharge,➤ Plasma caliver -  supercharge,ranged,30,2,3+,8,-3,2,2.00,8.00,2.00,ok,ok,ok,4.00,Hazardous,,,,,,,
Imperium - Adeptus Mechanicus,Cohort Commander [Crucible],model,7d17-4620-8dbf-4ef6,Imperium - Adeptus Mechanicus.cat,45,1,1,7d17-4620-8dbf-4ef6:➤-plasma-caliver---standard,➤ Plasma caliver - standard,ranged,30,2,3+,7,-2,1,2.00,7.00,1.00,ok,ok,ok,2.00,-,,,,,,,
Imperium - Adeptus Mechanicus,Corpuscarii Electro-Priests,unit,fd5a-f7a3-833c-85b,Imperium - Adeptus Mechanicus.cat,65,5,10,fd5a-f7a3-833c-85b:electrostatic-gauntlets,Electrostatic gauntlets,ranged,12,3,3+,5,0,1,3.00,5.00,1.00,ok,ok,ok,3.00,"Pistol, Sustained Hits 2",,,,,,,
Imperium - Adeptus Mechanicus,Cybernetica Datasmith,model,d59d-ef1-9ef8-4f44,Imperium - Adeptus Mechanicus.cat,35,1,1,d59d-ef1-9ef8-4f44:mechanicus-pistol,Mechanicus pistol,ranged,12,1,4+,6,-1,1,1.00,6.00,1.00,ok,ok,ok,1.00,"Devastating Wounds, Pistol",,,,,,,
Imperium - Adeptus Mechanicus,Cybernetica Datasmith,model,d59d-ef1-9ef8-4f44,Imperium - Adeptus Mechanicus.cat,35,1,1,d59d-ef1-9ef8-4f44:power-fist,Power fist,melee,,2,3+,8,-2,2,2.00,8.00,2.00,ok,ok,ok,4.00,-,,,,,,,
Imperium - Adeptus Mechanicus,Fulgurite Electro-Priests,unit,841-f339-8086-efe2,Imperium - Adeptus Mechanicus.cat,70,5,10,841-f339-8086-efe2:electroleech-stave,Electroleech stave,melee,,2,3+,6,-1,2,2.00,6.00,2.00,ok,ok,ok,4.00,Devastating Wounds,,,,,,,
Imperium - Adeptus Mechanicus,Hastarii Exterminators,unit,52d3-71a9-f755-d6aa,Imperium - Adeptus Mechanicus.cat,135,5,5,52d3-71a9-f755-d6aa:close-combat-weapon,Close combat weapon,melee,,1,4+,4,0,1,1.00,4.00,1.00,ok,ok,ok,1.00,-,,,,,,,
Imperium - Adeptus Mechanicus,Hastarii Exterminators,unit,52d3-71a9-f755-d6aa,Imperium - Adeptus Mechanicus.cat,135,5,5,52d3-71a9-f755-d6aa:hastarii-arc-blaster,Hastarii arc blaster,ranged,18,1,4+,6,-1,2,1.00,6.00,2.00,ok,ok,ok,2.00,"Anti-Vehicle 4+, Devastating Wounds",,,,,,,
Imperium - Adeptus Mechanicus,Hastarii Exterminators,unit,52d3-71a9-f755-d6aa,Imperium - Adeptus Mechanicus.cat,135,5,5,52d3-71a9-f755-d6aa:power-weapon,Power weapon,melee,,2,4+,5,-2,1,2.00,5.00,1.00,ok,ok,ok,2.00,-,,,,,,,
Imperium - Adeptus Mechanicus,Hastarii Exterminators,unit,52d3-71a9-f755-d6aa,Imperium - Adeptus Mechanicus.cat,135,5,5,52d3-71a9-f755-d6aa:➤-eradication-caster---dissipated,➤ Eradication caster - dissipated,ranged,30,2,4+,5,-1,2,2.00,5.00,2.00,ok,ok,ok,4.00,Anti-Infantry 4+,,,,,,,
Imperium - Adeptus Mechanicus,Hastarii Exterminators,unit,52d3-71a9-f755-d6aa,Imperium - Adeptus Mechanicus.cat,135,5,5,52d3-71a9-f755-d6aa:➤-eradication-caster---focused,➤ Eradication caster - focused,ranged,15,2,4+,5,-2,2,2.00,5.00,2.00,ok,ok,ok,4.00,Anti-Infantry 4+,,,,,,,
Imperium - Adeptus Mechanicus,Hastarii Fusiliers,unit,d653-1ac3-d944-224f,Imperium - Adeptus Mechanicus.cat,145,5,5,d653-1ac3-d944-224f:close-combat-weapon,Close combat weapon,melee,,1,4+,4,0,1,1.00,4.00,1.00,ok,ok,ok,1.00,-,,,,,,,
Imperium - Adeptus Mechanicus,Hastarii Fusiliers,unit,d653-1ac3-d944-224f,Imperium - Adeptus Mechanicus.cat,145,5,5,d653-1ac3-d944-224f:hastarii-phosphor-blaster,Hastarii phosphor blaster,ranged,18,2,4+,5,0,1,2.00,5.00,1.00,ok,ok,ok,2.00,Ignores Cover,,,,,,,
Imperium - Adeptus Mechanicus,Hastarii Fusiliers,unit,d653-1ac3-d944-224f,Imperium - Adeptus Mechanicus.cat,145,5,5,d653-1ac3-d944-224f:neutron-fusil,Neutron fusil,ranged,24,1,4+,12,-3,D6+1,1.00,12.00,4.50,ok,ok,ok,4.50,-,,,,,,,
Imperium - Adeptus Mechanicus,Hastarii Fusiliers,unit,d653-1ac3-d944-224f,Imperium - Adeptus Mechanicus.cat,145,5,5,d653-1ac3-d944-224f:power-weapon,Power weapon,melee,,2,4+,5,-2,1,2.00,5.00,1.00,ok,ok,ok,2.00,-,,,,,,,
Imperium - Adeptus Mechanicus,Ironstrider Alpha [Crucible],model,6b3e-11ad-7a9d-ca5d,Imperium - Adeptus Mechanicus.cat,80,1,1,6b3e-11ad-7a9d-ca5d:arc-maul,Arc maul,melee,,4,3+,5,-1,1,4.00,5.00,1.00,ok,ok,ok,4.00,"Anti-Vehicle 4+, Devastating Wounds",,,,,,,
Imperium - Adeptus Mechanicus,Ironstrider Alpha [Crucible],model,6b3e-11ad-7a9d-ca5d,Imperium - Adeptus Mechanicus.cat,80,1,1,6b3e-11ad-7a9d-ca5d:arc-rifle,Arc rifle,ranged,30,1,3+,8,-1,D3,1.00,8.00,2.00,ok,ok,ok,2.00,"Anti-Vehicle 4+, Devastating Wounds, Rapid Fire 1",,,,,,,
Imperium - Adeptus Mechanicus,Ironstrider Alpha [Crucible],model,6b3e-11ad-7a9d-ca5d,Imperium - Adeptus Mechanicus.cat,80,1,1,6b3e-11ad-7a9d-ca5d:close-combat-weapon,Close combat weapon,melee,,4,3+,3,0,1,4.00,3.00,1.00,ok,ok,ok,4.00,-,,,,,,,
Imperium - Adeptus Mechanicus,Ironstrider Alpha [Crucible],model,6b3e-11ad-7a9d-ca5d,Imperium - Adeptus Mechanicus.cat,80,1,1,6b3e-11ad-7a9d-ca5d:control-stave,Control stave,melee,,4,3+,6,-1,1,4.00,6.00,1.00,ok,ok,ok,4.00,-,,,,,,,
Imperium - Adeptus Mechanicus,Ironstrider Alpha [Crucible],model,6b3e-11ad-7a9d-ca5d,Imperium - Adeptus Mechanicus.cat,80,1,1,6b3e-11ad-7a9d-ca5d:flechette-blaster,Flechette blaster,ranged,12,5,3+,3,0,1,5.00,3.00,1.00,ok,ok,ok,5.00,Pistol,,,,,,,
Imperium - Adeptus Mechanicus,Ironstrider Alpha [Crucible],model,6b3e-11ad-7a9d-ca5d,Imperium - Adeptus Mechanicus.cat,80,1,1,6b3e-11ad-7a9d-ca5d:flechette-carbine,Flechette carbine,ranged,18,6,3+,3,0,1,6.00,3.00,1.00,ok,ok,ok,6.00,-,,,,,,,
Imperium - Adeptus Mechanicus,Ironstrider Alpha [Crucible],model,6b3e-11ad-7a9d-ca5d,Imperium - Adeptus Mechanicus.cat,80,1,1,6b3e-11ad-7a9d-ca5d:galvanic-carbine,Galvanic carbine,ranged,18,3,3+,4,0,1,3.00,4.00,1.00,ok,ok,ok,3.00,Devastating Wounds,,,,,,,
Imperium - Adeptus Mechanicus,Ironstrider Alpha [Crucible],model,6b3e-11ad-7a9d-ca5d,Imperium - Adeptus Mechanicus.cat,80,1,1,6b3e-11ad-7a9d-ca5d:galvanic-rifle,Galvanic rifle,ranged,30,2,3+,4,0,1,2.00,4.00,1.00,ok,ok,ok,2.00,-,,,,,,,
Imperium - Adeptus Mechanicus,Ironstrider Alpha [Crucible],model,6b3e-11ad-7a9d-ca5d,Imperium - Adeptus Mechanicus.cat,80,1,1,6b3e-11ad-7a9d-ca5d:ironstrider-feet,Ironstrider feet,melee,,3,3+,5,0,1,3.00,5.00,1.00,ok,ok,ok,3.00,-,,,,,,,
Imperium - Adeptus Mechanicus,Ironstrider Alpha [Crucible],model,6b3e-11ad-7a9d-ca5d,Imperium - Adeptus Mechanicus.cat,80,1,1,6b3e-11ad-7a9d-ca5d:macrostubber,Macrostubber,ranged,12,5,3+,4,0,1,5.00,4.00,1.00,ok,ok,ok,5.00,Pistol,,,,,,,
Imperium - Adeptus Mechanicus,Ironstrider Alpha [Crucible],model,6b3e-11ad-7a9d-ca5d,Imperium - Adeptus Mechanicus.cat,80,1,1,6b3e-11ad-7a9d-ca5d:magnarail-lance,Magnarail lance,ranged,36,1,3+,7,-2,3,1.00,7.00,3.00,ok,ok,ok,3.00,Heavy,,,,,,,
Imperium - Adeptus Mechanicus,Ironstrider Alpha [Crucible],model,6b3e-11ad-7a9d-ca5d,Imperium - Adeptus Mechanicus.cat,80,1,1,6b3e-11ad-7a9d-ca5d:mechanicus-pistol,Mechanicus pistol,ranged,12,1,3+,6,-1,1,1.00,6.00,1.00,ok,ok,ok,1.00,"Devastating Wounds, Pistol",,,,,,,
Imperium - Adeptus Mechanicus,Ironstrider Alpha [Crucible],model,6b3e-11ad-7a9d-ca5d,Imperium - Adeptus Mechanicus.cat,80,1,1,6b3e-11ad-7a9d-ca5d:omnissian-axe,Omnissian axe,melee,,4,3+,6,-2,2,4.00,6.00,2.00,ok,ok,ok,8.00,-,,,,,,,
Imperium - Adeptus Mechanicus,Ironstrider Alpha [Crucible],model,6b3e-11ad-7a9d-ca5d,Imperium - Adeptus Mechanicus.cat,80,1,1,6b3e-11ad-7a9d-ca5d:phosphor-blast-carbine,Phosphor blast carbine,ranged,18,D6,3+,6,0,1,3.50,6.00,1.00,ok,ok,ok,3.50,"Blast, Ignores Cover",,,,,,,
Imperium - Adeptus Mechanicus,Ironstrider Alpha [Crucible],model,6b3e-11ad-7a9d-ca5d,Imperium - Adeptus Mechanicus.cat,80,1,1,6b3e-11ad-7a9d-ca5d:phosphor-serpenta,Phosphor serpenta,ranged,18,1,3+,5,-1,2,1.00,5.00,2.00,ok,ok,ok,2.00,"Ignores Cover, Pistol",,,,,,,
Imperium - Adeptus Mechanicus,Ironstrider Alpha [Crucible],model,6b3e-11ad-7a9d-ca5d,Imperium - Adeptus Mechanicus.cat,80,1,1,6b3e-11ad-7a9d-ca5d:phosphor-torch,Phosphor torch,ranged,12,D6,N/A,4,0,1,3.50,4.00,1.00,ok,ok,ok,3.50,"Ignores Cover, Torrent",,,,,,,
Imperium - Adeptus Mechanicus,Ironstrider Alpha [Crucible],model,6b3e-11ad-7a9d-ca5d,Imperium - Adeptus Mechanicus.cat,80,1,1,6b3e-11ad-7a9d-ca5d:power-fist,Power fist,melee,,3,3+,8,-2,2,3.00,8.00,2.00,ok,ok,ok,6.00,-,,,,,,,
Imperium - Adeptus Mechanicus,Ironstrider Alpha [Crucible],model,6b3e-11ad-7a9d-ca5d,Imperium - Adeptus Mechanicus.cat,80,1,1,6b3e-11ad-7a9d-ca5d:power-weapon,Power weapon,melee,,4,3,4,-2,1,4.00,4.00,1.00,ok,ok,ok,4.00,-,,,,,,,
Imperium - Adeptus Mechanicus,Ironstrider Alpha [Crucible],model,6b3e-11ad-7a9d-ca5d,Imperium - Adeptus Mechanicus.cat,80,1,1,6b3e-11ad-7a9d-ca5d:radium-carbine,Radium carbine,ranged,18,3,3+,3,0,1,3.00,3.00,1.00,ok,ok,ok,3.00,Anti-Infantry 4+,,,,,,,
